time=21541, red=90933, ir=160086
time=23531, red=90915, ir=160515
time=23541, red=90907, ir=160525
time=23551, red=90902, ir=160531
time=23561, red=90919, ir=160556
time=23571, red=90918, ir=160555
time=23581, red=90899, ir=160555
time=23591, red=90910, ir=160558
time=23601, red=90909, ir=160551
time=23611, red=90903, ir=160559
time=23621, red=90922, ir=160557
time=23631, red=90922, ir=160565
time=23641, red=90919, ir=160582
time=23651, red=90897, ir=160593
time=23661, red=90915, ir=160597
time=23671, red=90904, ir=160593
time=23681, red=90895, ir=160605
time=23691, red=90898, ir=160604
time=23701, red=90900, ir=160598
time=23711, red=90897, ir=160597
time=23721, red=90890, ir=160601
time=23731, red=90898, ir=160597
time=23741, red=90903, ir=160603
time=23751, red=90887, ir=160575
time=23761, red=90879, ir=160564
time=23771, red=90877, ir=160533
time=23781, red=90867, ir=160534
time=23791, red=90874, ir=160524
time=23801, red=90874, ir=160486
time=23811, red=90871, ir=160468
time=23821, red=90865, ir=160434
time=23831, red=90869, ir=160406
time=23841, red=90868, ir=160387
time=23851, red=90856, ir=160354
time=23861, red=90864, ir=160331
time=23871, red=90862, ir=160295
time=23881, red=90883, ir=160287
time=23891, red=90860, ir=160250
time=23901, red=90857, ir=160198
time=23911, red=90853, ir=160178
time=23921, red=90849, ir=160156
time=23931, red=90840, ir=160113
time=23941, red=90840, ir=160080
time=23951, red=90837, ir=160058
time=23961, red=90843, ir=160026
time=23971, red=90836, ir=160006
time=23981, red=90838, ir=159958
time=23991, red=90830, ir=159946
time=24001, red=90840, ir=159920
time=24011, red=90845, ir=159924
time=24021, red=90853, ir=159915
time=24031, red=90856, ir=159916
time=24041, red=90874, ir=159920
time=24051, red=90888, ir=159921
time=24061, red=90898, ir=159921
time=24071, red=90910, ir=159943
HR=81, SP=-1
time=24095, red=90925, ir=159954
time=24101, red=90936, ir=159962
time=24111, red=90947, ir=159981
time=24121, red=90952, ir=159945
time=24131, red=90929, ir=159969
time=24141, red=90942, ir=159965
time=24151, red=90948, ir=159967
time=24161, red=90962, ir=159993
time=24171, red=90966, ir=160008
time=24181, red=90971, ir=160016
time=24191, red=90975, ir=160041
time=24201, red=90981, ir=160049
time=24211, red=90972, ir=160072
time=24221, red=90970, ir=160073
time=24231, red=91005, ir=160097
time=24241, red=90995, ir=160093
time=24251, red=90998, ir=160120
time=24261, red=91011, ir=160129
time=24271, red=91006, ir=160138
time=24281, red=91008, ir=160157
time=24291, red=91017, ir=160153
time=24301, red=91011, ir=160165
time=24311, red=91020, ir=160180
time=24321, red=91011, ir=160195
time=24331, red=91017, ir=160196
time=24341, red=91017, ir=160207
time=24351, red=91023, ir=160195
time=24361, red=91038, ir=160217
time=24371, red=91017, ir=160219
time=24381, red=91028, ir=160213
time=24391, red=91017, ir=160207
time=24401, red=91013, ir=160212
time=24411, red=91007, ir=160207
time=24421, red=91018, ir=160208
time=24431, red=91001, ir=160188
time=24441, red=90994, ir=160186
time=24451, red=90995, ir=160166
time=24461, red=90988, ir=160174
time=24471, red=90980, ir=160164
time=24481, red=90999, ir=160189
time=24491, red=90987, ir=160201
time=24501, red=91001, ir=160197
time=24511, red=90992, ir=160193
time=24521, red=90987, ir=160190
time=24531, red=90986, ir=160199
time=24541, red=90984, ir=160185
time=24551, red=90980, ir=160176
time=24561, red=90984, ir=160181
time=24571, red=90994, ir=160182
time=24581, red=90973, ir=160170
time=24591, red=90988, ir=160191
time=24601, red=90980, ir=160192
time=24611, red=90974, ir=160211
time=24621, red=90979, ir=160213
time=24631, red=90968, ir=160204
time=24641, red=90969, ir=160221
time=24651, red=90959, ir=160218
time=24661, red=90956, ir=160225
time=24671, red=90944, ir=160234
time=24681, red=90951, ir=160212
time=24691, red=90936, ir=160217
time=24701, red=90943, ir=160228
time=24711, red=90949, ir=160233
time=24721, red=90951, ir=160251
time=24731, red=90949, ir=160267
time=24741, red=90948, ir=160250
time=24751, red=90960, ir=160273
time=24761, red=90960, ir=160262
time=24771, red=90958, ir=160281
time=24781, red=90951, ir=160287
time=24791, red=90952, ir=160297
time=24801, red=90951, ir=160288
time=24811, red=90960, ir=160315
time=24821, red=90946, ir=160325
time=24831, red=90960, ir=160340
time=24841, red=90976, ir=160356
time=24851, red=90960, ir=160372
time=24861, red=90970, ir=160362
time=24871, red=90965, ir=160355
time=24881, red=90960, ir=160346
time=24891, red=90946, ir=160346
time=24901, red=90953, ir=160345
time=24911, red=90957, ir=160371
time=24921, red=90950, ir=160381
time=24931, red=90972, ir=160406
time=24941, red=90961, ir=160396
time=24951, red=90949, ir=160410
time=24961, red=90952, ir=160397
time=24971, red=90947, ir=160415
time=24981, red=90961, ir=160416
time=24991, red=90953, ir=160426
time=25001, red=90941, ir=160416
time=25011, red=90950, ir=160425
time=25021, red=90956, ir=160448
time=25031, red=90959, ir=160446
time=25041, red=90950, ir=160442
time=25051, red=90978, ir=160459
time=25061, red=90956, ir=160465
time=25071, red=90949, ir=160470
time=25081, red=90941, ir=160463
HR=72, SP=-1
time=25091, red=90944, ir=160474
time=25101, red=90944, ir=160478
time=25111, red=90943, ir=160482
time=25121, red=90952, ir=160484
time=25131, red=90951, ir=160479
time=25141, red=90944, ir=160504
time=25151, red=90956, ir=160526
time=25161, red=90935, ir=160506
time=25171, red=90937, ir=160526
time=25181, red=90930, ir=160501
time=25191, red=90935, ir=160523
time=25201, red=90924, ir=160519
time=25211, red=90929, ir=160534
time=25221, red=90932, ir=160545
time=25231, red=90929, ir=160556
time=25241, red=90933, ir=160553
time=25251, red=90928, ir=160579
time=25261, red=90928, ir=160589
time=25271, red=90922, ir=160576
time=25281, red=90930, ir=160595
time=25291, red=90918, ir=160587
time=25301, red=90914, ir=160588
time=25311, red=90927, ir=160596
time=25321, red=90914, ir=160605
time=25331, red=90893, ir=160594
time=25341, red=90904, ir=160596
time=25351, red=90907, ir=160587
time=25361, red=90893, ir=160585
time=25371, red=90893, ir=160586
time=25381, red=90909, ir=160567
time=25391, red=90920, ir=160581
time=25401, red=90906, ir=160566
time=25411, red=90908, ir=160540
time=25421, red=90909, ir=160516
time=25431, red=90910, ir=160484
time=25441, red=90915, ir=160474
time=25451, red=90897, ir=160438
time=25460, red=90911, ir=160410
time=25470, red=90900, ir=160388
time=25480, red=90904, ir=160337
time=25490, red=90893, ir=160329
time=25500, red=90894, ir=160303
time=25510, red=90896, ir=160259
time=25520, red=90906, ir=160238
time=25530, red=90900, ir=160195
time=25540, red=90884, ir=160173
time=25550, red=90894, ir=160144
time=25560, red=90890, ir=160125
time=25570, red=90903, ir=160136
time=25580, red=90910, ir=160120
time=25590, red=90917, ir=160107
time=25600, red=90906, ir=160074
time=25610, red=90902, ir=160050
time=25620, red=90917, ir=160030
time=25630, red=90917, ir=160021
time=25640, red=90910, ir=160001
time=25650, red=90937, ir=160016
time=25660, red=90924, ir=160023
time=25670, red=90939, ir=160014
time=25680, red=90920, ir=160016
time=25690, red=90920, ir=160011
time=25700, red=90926, ir=160002
time=25710, red=90912, ir=159996
time=25720, red=90928, ir=160008
time=25730, red=90925, ir=160003
time=25740, red=90928, ir=160007
time=25750, red=90935, ir=159999
time=25760, red=90942, ir=160042
time=25770, red=90947, ir=160046
time=25780, red=90951, ir=160070
time=25790, red=90953, ir=160081
time=25800, red=90968, ir=160079
time=25810, red=90958, ir=160115
time=25820, red=90954, ir=160127
time=25830, red=90966, ir=160131
time=25840, red=90963, ir=160148
time=25850, red=90953, ir=160169
time=25860, red=90965, ir=160179
time=25870, red=90967, ir=160172
time=25880, red=90965, ir=160181
time=25890, red=90985, ir=160198
time=25900, red=90979, ir=160227
time=25910, red=90983, ir=160220
time=25920, red=90986, ir=160223
time=25930, red=91000, ir=160218
time=25940, red=90986, ir=160233
time=25950, red=90980, ir=160248
time=25960, red=90981, ir=160242
time=25970, red=90973, ir=160235
time=25980, red=90991, ir=160249
time=25990, red=90982, ir=160242
time=26000, red=90995, ir=160245
time=26010, red=90985, ir=160247
time=26020, red=90981, ir=160242
time=26030, red=90984, ir=160227
time=26040, red=90980, ir=160232
time=26050, red=90982, ir=160244
time=26060, red=90979, ir=160242
time=26070, red=90973, ir=160278
time=26080, red=91001, ir=160263
HR=54, SP=-1
time=26105, red=90988, ir=160280
time=26110, red=90988, ir=160280
time=26120, red=90996, ir=160295
time=26130, red=90993, ir=160298
time=26140, red=91008, ir=160305
time=26150, red=90989, ir=160292
time=26160, red=90987, ir=160294
time=26170, red=90986, ir=160292
time=26180, red=90981, ir=160295
time=26190, red=91022, ir=160309
time=26200, red=91004, ir=160329
time=26210, red=91009, ir=160349
time=26220, red=91018, ir=160355
time=26230, red=91014, ir=160367
time=26240, red=91013, ir=160365
time=26250, red=91006, ir=160378
time=26260, red=91009, ir=160378
time=26270, red=91014, ir=160391
time=26280, red=91013, ir=160397
time=26290, red=91006, ir=160399
time=26300, red=91027, ir=160440
time=26310, red=91010, ir=160425
time=26320, red=91008, ir=160449
time=26330, red=91018, ir=160448
time=26340, red=91018, ir=160448
time=26350, red=91013, ir=160453
time=26360, red=91015, ir=160452
time=26370, red=91005, ir=160477
time=26380, red=91009, ir=160460
time=26390, red=91019, ir=160473
time=26400, red=91001, ir=160467
time=26410, red=91008, ir=160471
time=26420, red=90996, ir=160484
time=26430, red=91017, ir=160504
time=26440, red=91015, ir=160513
time=26450, red=91000, ir=160507
time=26460, red=90999, ir=160518
time=26470, red=91000, ir=160519
time=26480, red=90999, ir=160529
time=26490, red=90994, ir=160517
time=26500, red=91002, ir=160525
time=26510, red=91011, ir=160565
time=26520, red=90998, ir=160573
time=26530, red=91000, ir=160568
time=26540, red=91019, ir=160581
time=26550, red=91012, ir=160573
time=26560, red=91014, ir=160572
time=26570, red=91004, ir=160581
time=26580, red=91005, ir=160576
time=26590, red=91005, ir=160605
time=26600, red=91001, ir=160615
time=26610, red=90993, ir=160613
time=26620, red=90995, ir=160602
time=26630, red=91012, ir=160632
time=26640, red=91031, ir=160655
time=26650, red=91013, ir=160664
time=26660, red=91017, ir=160687
time=26670, red=91022, ir=160691
time=26680, red=91036, ir=160683
time=26690, red=91033, ir=160695
time=26700, red=91027, ir=160688
time=26710, red=91028, ir=160709
time=26720, red=91026, ir=160725
time=26730, red=91044, ir=160741
time=26740, red=91041, ir=160761
time=26750, red=91047, ir=160765
time=26760, red=91040, ir=160792
time=26770, red=91039, ir=160798
time=26780, red=91029, ir=160795
time=26790, red=91037, ir=160805
time=26800, red=91050, ir=160821
time=26810, red=91050, ir=160852
time=26820, red=91059, ir=160844
time=26830, red=91065, ir=160838
time=26840, red=91030, ir=160843
time=26850, red=91036, ir=160844
time=26860, red=91039, ir=160869
time=26870, red=91044, ir=160862
time=26880, red=91043, ir=160850
time=26890, red=91032, ir=160861
time=26900, red=91057, ir=160869
time=26910, red=91031, ir=160852
time=26920, red=91040, ir=160859
time=26930, red=91037, ir=160860
time=26940, red=91039, ir=160861
time=26950, red=91047, ir=160849
time=26960, red=91038, ir=160823
time=26970, red=91036, ir=160817
time=26980, red=91030, ir=160786
time=26990, red=91043, ir=160769
time=27000, red=91030, ir=160740
time=27010, red=91026, ir=160723
time=27020, red=91036, ir=160696
time=27030, red=91038, ir=160689
time=27040, red=91040, ir=160669
time=27050, red=91046, ir=160669
time=27060, red=91072, ir=160648
time=27070, red=91083, ir=160665
time=27080, red=91120, ir=160684
time=27090, red=91139, ir=160694
HR=50, SP=-1
time=27100, red=91153, ir=160719
time=27110, red=91190, ir=160707
time=27120, red=91195, ir=160745
time=27130, red=91208, ir=160735
time=27140, red=91208, ir=160726
time=27150, red=91223, ir=160723
time=27160, red=91215, ir=160703
time=27170, red=91224, ir=160673
time=27180, red=91225, ir=160651
time=27190, red=91227, ir=160645
time=27200, red=91237, ir=160659
time=27210, red=91234, ir=160637
time=27220, red=91249, ir=160630
time=27230, red=91252, ir=160640
time=27240, red=91244, ir=160622
time=27250, red=91240, ir=160620
time=27260, red=91233, ir=160619
time=27270, red=91229, ir=160616
time=27280, red=91241, ir=160600
time=27290, red=91240, ir=160614
time=27300, red=91257, ir=160623
time=27310, red=91251, ir=160641
time=27320, red=91253, ir=160644
time=27330, red=91261, ir=160676
time=27340, red=91281, ir=160688
time=27350, red=91292, ir=160718
time=27360, red=91324, ir=160769
time=27370, red=91349, ir=160822
time=27380, red=91390, ir=160869
time=27390, red=91388, ir=160868
time=27400, red=91411, ir=160896
time=27410, red=91418, ir=160918
time=27420, red=91415, ir=160910
time=27430, red=91399, ir=160925
time=27440, red=91406, ir=160946
time=27450, red=91409, ir=160954
time=27460, red=91375, ir=160957
time=27470, red=91401, ir=160970
time=27480, red=91395, ir=160953
time=27490, red=91383, ir=160969
time=27500, red=91391, ir=160981
time=27510, red=91390, ir=160963
time=27520, red=91371, ir=160966
time=27530, red=91367, ir=160953
time=27540, red=91360, ir=160961
time=27550, red=91361, ir=160951
time=27560, red=91371, ir=160938
time=27570, red=91353, ir=160943
time=27580, red=91342, ir=160930
time=27590, red=91338, ir=160909
time=27600, red=91330, ir=160880
time=27610, red=91313, ir=160833
time=27620, red=91302, ir=160826
time=27630, red=91301, ir=160823
time=27640, red=91296, ir=160796
time=27650, red=91296, ir=160812
time=27660, red=91287, ir=160787
time=27670, red=91287, ir=160794
time=27680, red=91298, ir=160810
time=27690, red=91294, ir=160828
time=27700, red=91311, ir=160842
time=27710, red=91307, ir=160869
time=27720, red=91310, ir=160892
time=27730, red=91334, ir=160922
time=27740, red=91347, ir=160953
time=27750, red=91318, ir=160975
time=27760, red=91306, ir=160972
time=27770, red=91326, ir=160986
time=27780, red=91331, ir=160998
time=27790, red=91331, ir=161013
time=27800, red=91342, ir=161056
time=27810, red=91350, ir=161065
time=27820, red=91335, ir=161056
time=27830, red=91325, ir=161074
time=27840, red=91314, ir=161072
time=27850, red=91319, ir=161072
time=27860, red=91317, ir=161062
time=27870, red=91313, ir=161065
time=27880, red=91331, ir=161051
time=27890, red=91328, ir=161059
time=27900, red=91325, ir=161064
time=27910, red=91308, ir=161044
time=27920, red=91307, ir=161066
time=27930, red=91322, ir=161063
time=27940, red=91324, ir=161094
time=27950, red=91324, ir=161095
time=27960, red=91326, ir=161097
time=27970, red=91329, ir=161113
time=27980, red=91326, ir=161128
time=27990, red=91321, ir=161141
time=28000, red=91308, ir=161159
time=28010, red=91308, ir=161152
time=28020, red=91322, ir=161167
time=28030, red=91309, ir=161188
time=28040, red=91323, ir=161209
time=28050, red=91340, ir=161252
time=28060, red=91347, ir=161237
time=28070, red=91362, ir=161285
time=28080, red=91352, ir=161314
time=28090, red=91371, ir=161316
HR=74, SP=-1
time=28115, red=91362, ir=161328
time=28120, red=91366, ir=161346
time=28130, red=91362, ir=161345
time=28140, red=91363, ir=161360
time=28150, red=91381, ir=161377
time=28160, red=91386, ir=161391
time=28170, red=91381, ir=161403
time=28180, red=91370, ir=161399
time=28190, red=91371, ir=161392
time=28200, red=91383, ir=161396
time=28210, red=91378, ir=161410
time=28220, red=91371, ir=161417
time=28230, red=91372, ir=161442
time=28240, red=91388, ir=161440
time=28250, red=91375, ir=161446
time=28260, red=91386, ir=161418
time=28270, red=91389, ir=161438
time=28280, red=91393, ir=161437
time=28290, red=91401, ir=161481
time=28300, red=91399, ir=161480
time=28310, red=91403, ir=161487
time=28320, red=91415, ir=161510
time=28330, red=91413, ir=161562
time=28340, red=91433, ir=161601
time=28350, red=91439, ir=161625
time=28360, red=91452, ir=161691
time=28370, red=91471, ir=161725
time=28380, red=91514, ir=161831
time=28390, red=91547, ir=161885
time=28400, red=91562, ir=161957
time=28410, red=91586, ir=161994
time=28420, red=91599, ir=162024
time=28430, red=91584, ir=162033
time=28440, red=91580, ir=162006
time=28450, red=91579, ir=162006
time=28460, red=91575, ir=161970
time=28470, red=91572, ir=161958
time=28480, red=91565, ir=161949
time=28490, red=91567, ir=161942
time=28500, red=91551, ir=161912
time=28510, red=91562, ir=161918
time=28520, red=91568, ir=161871
time=28530, red=91547, ir=161824
time=28540, red=91552, ir=161791
time=28550, red=91558, ir=161773
time=28560, red=91545, ir=161733
time=28570, red=91527, ir=161698
time=28580, red=91526, ir=161668
time=28590, red=91517, ir=161627
time=28600, red=91535, ir=161581
time=28610, red=91516, ir=161563
time=28620, red=91519, ir=161521
time=28630, red=91500, ir=161483
time=28640, red=91515, ir=161474
time=28650, red=91490, ir=161437
time=28660, red=91490, ir=161427
time=28670, red=91523, ir=161396
time=28680, red=91499, ir=161379
time=28690, red=91484, ir=161361
time=28700, red=91513, ir=161348
time=28710, red=91503, ir=161332
time=28720, red=91508, ir=161326
time=28730, red=91527, ir=161336
time=28740, red=91520, ir=161312
time=28750, red=91524, ir=161330
time=28760, red=91529, ir=161335
time=28770, red=91555, ir=161339
time=28780, red=91560, ir=161349
time=28790, red=91570, ir=161366
time=28800, red=91580, ir=161376
time=28810, red=91586, ir=161363
time=28820, red=91590, ir=161393
time=28830, red=91601, ir=161391
time=28840, red=91594, ir=161419
time=28850, red=91603, ir=161429
time=28860, red=91603, ir=161464
time=28870, red=91608, ir=161476
time=28880, red=91623, ir=161483
time=28890, red=91630, ir=161511
time=28900, red=91631, ir=161543
time=28910, red=91659, ir=161576
time=28920, red=91656, ir=161589
time=28930, red=91656, ir=161616
time=28940, red=91664, ir=161634
time=28950, red=91663, ir=161650
time=28960, red=91682, ir=161657
time=28970, red=91678, ir=161670
time=28980, red=91670, ir=161692
time=28990, red=91649, ir=161708
time=29000, red=91656, ir=161711
time=29010, red=91667, ir=161721
time=29020, red=91653, ir=161729
time=29030, red=91659, ir=161748
time=29040, red=91665, ir=161748
time=29050, red=91665, ir=161763
time=29060, red=91654, ir=161767
time=29070, red=91662, ir=161761
time=29080, red=91659, ir=161743
time=29090, red=91644, ir=161743
time=29100, red=91644, ir=161728
HR=117, SP=6
time=29110, red=91645, ir=161737
time=29120, red=91637, ir=161730
time=29130, red=91640, ir=161718
time=29140, red=91632, ir=161707
time=29150, red=91611, ir=161704
time=29160, red=91620, ir=161686
time=29170, red=91605, ir=161663
time=29180, red=91605, ir=161639
time=29190, red=91605, ir=161639
time=29200, red=91581, ir=161626
time=29210, red=91580, ir=161601
time=29220, red=91566, ir=161591
time=29230, red=91542, ir=161576
time=29240, red=91551, ir=161580
time=29250, red=91541, ir=161580
time=29260, red=91548, ir=161563
time=29270, red=91533, ir=161540
time=29280, red=91508, ir=161510
time=29290, red=91515, ir=161466
time=29300, red=91504, ir=161471
time=29310, red=91502, ir=161468
time=29320, red=91512, ir=161467
time=29330, red=91512, ir=161472
time=29340, red=91509, ir=161498
time=29350, red=91524, ir=161502
time=29360, red=91506, ir=161495
time=29370, red=91498, ir=161486
time=29380, red=91496, ir=161486
time=29390, red=91502, ir=161470
time=29400, red=91504, ir=161476
time=29410, red=91511, ir=161481
time=29420, red=91503, ir=161494
time=29430, red=91502, ir=161497
time=29440, red=91515, ir=161490
time=29450, red=91510, ir=161488
time=29460, red=91503, ir=161485
time=29470, red=91510, ir=161495
time=29480, red=91513, ir=161503
time=29490, red=91515, ir=161493
time=29500, red=91495, ir=161500
time=29510, red=91503, ir=161508
time=29520, red=91513, ir=161520
time=29530, red=91504, ir=161521
time=29540, red=91510, ir=161514
time=29550, red=91518, ir=161525
time=29560, red=91512, ir=161530
time=29570, red=91506, ir=161538
time=29580, red=91509, ir=161530
time=29590, red=91512, ir=161550
time=29600, red=91506, ir=161539
time=29610, red=91516, ir=161560
time=29620, red=91512, ir=161558
time=29630, red=91520, ir=161572
time=29640, red=91506, ir=161576
time=29650, red=91517, ir=161563
time=29660, red=91521, ir=161584
time=29670, red=91517, ir=161595
time=29680, red=91515, ir=161576
time=29690, red=91519, ir=161596
time=29700, red=91516, ir=161607
time=29710, red=91516, ir=161620
time=29720, red=91531, ir=161621
time=29730, red=91515, ir=161635
time=29740, red=91530, ir=161648
time=29750, red=91522, ir=161639
time=29760, red=91542, ir=161636
time=29770, red=91527, ir=161634
time=29780, red=91531, ir=161639
time=29790, red=91527, ir=161645
time=29800, red=91538, ir=161651
time=29810, red=91508, ir=161638
time=29820, red=91522, ir=161646
time=29830, red=91519, ir=161644
time=29840, red=91514, ir=161645
time=29850, red=91514, ir=161653
time=29860, red=91510, ir=161662
time=29870, red=91529, ir=161680
time=29880, red=91506, ir=161684
time=29890, red=91525, ir=161693
time=29900, red=91535, ir=161687
time=29910, red=91529, ir=161700
time=29920, red=91515, ir=161697
time=29930, red=91528, ir=161692
time=29940, red=91513, ir=161679
time=29950, red=91503, ir=161703
time=29960, red=91494, ir=161695
time=29970, red=91491, ir=161696
time=29980, red=91510, ir=161694
time=29990, red=91506, ir=161705
time=30000, red=91502, ir=161694
time=30010, red=91498, ir=161706
time=30020, red=91489, ir=161700
time=30030, red=91500, ir=161695
time=30040, red=91500, ir=161685
time=30050, red=91502, ir=161669
time=30060, red=91472, ir=161670
time=30070, red=91488, ir=161642
time=30080, red=91489, ir=161629
time=30090, red=91495, ir=161612
time=30100, red=91466, ir=161576
HR=117, SP=6
time=30126, red=91475, ir=161548
time=30131, red=91462, ir=161524
time=30140, red=91462, ir=161481
time=30150, red=91456, ir=161457
time=30160, red=91464, ir=161438
time=30170, red=91461, ir=161412
time=30180, red=91457, ir=161386
time=30190, red=91448, ir=161372
time=30200, red=91463, ir=161325
time=30210, red=91466, ir=161295
time=30220, red=91452, ir=161284
time=30230, red=91452, ir=161255
time=30240, red=91464, ir=161210
time=30250, red=91464, ir=161234
