time=61904, red=29302, ir=32743
time=65565, red=28179, ir=31521
time=65575, red=28164, ir=31509
time=65585, red=28178, ir=31519
time=65595, red=28208, ir=31533
time=65605, red=28207, ir=31555
time=65615, red=28213, ir=31573
time=65625, red=28241, ir=31603
time=65635, red=28243, ir=31595
time=65645, red=28256, ir=31596
time=65655, red=28244, ir=31588
time=65665, red=28238, ir=31575
time=65675, red=28249, ir=31577
time=65685, red=28258, ir=31595
time=65695, red=28269, ir=31610
time=65705, red=28280, ir=31626
time=65715, red=28287, ir=31641
time=65725, red=28273, ir=31617
time=65735, red=28231, ir=31576
time=65745, red=28197, ir=31520
time=65755, red=28154, ir=31478
time=65765, red=28112, ir=31449
time=65775, red=28074, ir=31394
time=65785, red=28071, ir=31401
time=65795, red=28093, ir=31425
time=65805, red=28122, ir=31450
time=65815, red=28155, ir=31481
time=65825, red=28162, ir=31490
time=65835, red=28184, ir=31516
time=65845, red=28189, ir=31513
time=65855, red=28186, ir=31525
time=65865, red=28185, ir=31513
time=65875, red=28159, ir=31474
time=65885, red=28138, ir=31469
time=65895, red=28110, ir=31451
time=65905, red=28110, ir=31435
time=65915, red=28107, ir=31413
time=65925, red=28093, ir=31437
time=65935, red=28102, ir=31441
time=65945, red=28123, ir=31444
time=65955, red=28133, ir=31469
time=65965, red=28139, ir=31481
time=65975, red=28156, ir=31474
time=65985, red=28136, ir=31487
time=65995, red=28131, ir=31475
time=66005, red=28134, ir=31455
time=66015, red=28135, ir=31452
time=66025, red=28095, ir=31448
time=66035, red=28102, ir=31437
time=66045, red=28074, ir=31421
time=66055, red=28065, ir=31383
time=66065, red=28026, ir=31354
time=66075, red=28017, ir=31331
time=66085, red=28016, ir=31319
time=66095, red=28000, ir=31326
time=66105, red=28008, ir=31321
time=66115, red=28009, ir=31328
time=66125, red=28011, ir=31340
time=66135, red=28032, ir=31356
time=66145, red=28044, ir=31379
time=66155, red=28043, ir=31377
time=66165, red=28040, ir=31358
time=66175, red=28026, ir=31339
time=66185, red=27974, ir=31314
time=66195, red=27990, ir=31323
time=66205, red=27994, ir=31321
time=66215, red=27997, ir=31305
time=66225, red=27983, ir=31322
time=66235, red=27983, ir=31303
time=66245, red=27979, ir=31311
time=66255, red=27993, ir=31325
time=66265, red=27979, ir=31310
time=66275, red=27981, ir=31307
time=66285, red=27972, ir=31319
time=66295, red=27989, ir=31320
time=66305, red=28003, ir=31342
HR=222, SP=83
time=66332, red=28010, ir=31334
time=66336, red=28008, ir=31333
time=66345, red=27980, ir=31331
time=66355, red=27994, ir=31323
time=66365, red=28007, ir=31329
time=66375, red=28009, ir=31349
time=66385, red=28048, ir=31372
time=66395, red=28045, ir=31381
time=66405, red=28041, ir=31387
time=66415, red=28044, ir=31378
time=66425, red=28055, ir=31375
time=66435, red=28039, ir=31382
time=66445, red=28050, ir=31363
time=66455, red=28051, ir=31381
time=66465, red=28037, ir=31380
time=66475, red=28051, ir=31381
time=66485, red=28052, ir=31397
time=66495, red=28061, ir=31387
time=66505, red=28054, ir=31413
time=66515, red=28047, ir=31397
time=66525, red=28027, ir=31366
time=66535, red=28027, ir=31355
time=66545, red=28035, ir=31363
time=66555, red=28051, ir=31379
time=66565, red=28056, ir=31388
time=66575, red=28064, ir=31394
time=66585, red=28073, ir=31403
time=66595, red=28085, ir=31414
time=66605, red=28079, ir=31421
time=66615, red=28109, ir=31433
time=66625, red=28104, ir=31431
time=66635, red=28107, ir=31439
time=66645, red=28161, ir=31441
time=66655, red=28110, ir=31427
time=66665, red=28090, ir=31415
time=66675, red=28096, ir=31428
time=66685, red=28101, ir=31424
time=66695, red=28108, ir=31420
time=66705, red=28104, ir=31419
time=66715, red=28110, ir=31424
time=66725, red=28111, ir=31415
time=66735, red=28096, ir=31406
time=66745, red=28089, ir=31391
time=66755, red=28090, ir=31392
time=66765, red=28097, ir=31385
time=66775, red=28090, ir=31395
time=66785, red=28089, ir=31384
time=66795, red=28103, ir=31395
time=66805, red=28095, ir=31403
time=66815, red=28125, ir=31427
time=66825, red=28138, ir=31424
time=66835, red=28134, ir=31421
time=66845, red=28128, ir=31433
time=66855, red=28129, ir=31432
time=66865, red=28134, ir=31431
time=66875, red=28136, ir=31416
time=66885, red=28120, ir=31409
time=66895, red=28123, ir=31413
time=66905, red=28121, ir=31419
time=66915, red=28141, ir=31424
time=66925, red=28155, ir=31455
time=66935, red=28138, ir=31448
time=66945, red=28131, ir=31436
time=66955, red=28129, ir=31420
time=66965, red=28125, ir=31414
time=66975, red=28095, ir=31394
time=66985, red=28080, ir=31386
time=66995, red=28093, ir=31392
time=67005, red=28098, ir=31400
time=67015, red=28109, ir=31415
time=67025, red=28117, ir=31425
time=67035, red=28117, ir=31431
time=67045, red=28123, ir=31418
time=67055, red=28120, ir=31409
time=67065, red=28103, ir=31406
time=67075, red=28107, ir=31407
time=67085, red=28121, ir=31420
time=67095, red=28147, ir=31441
time=67105, red=28146, ir=31443
time=67115, red=28133, ir=31453
time=67125, red=28140, ir=31469
time=67135, red=28155, ir=31471
time=67145, red=28171, ir=31473
time=67155, red=28182, ir=31487
time=67165, red=28169, ir=31474
time=67175, red=28161, ir=31475
time=67185, red=28159, ir=31461
time=67195, red=28135, ir=31459
time=67205, red=28144, ir=31454
time=67215, red=28118, ir=31444
time=67225, red=28114, ir=31426
time=67235, red=28115, ir=31443
time=67245, red=28119, ir=31432
time=67255, red=28114, ir=31421
time=67265, red=28097, ir=31411
time=67275, red=28082, ir=31385
time=67285, red=28071, ir=31386
time=67295, red=28051, ir=31356
time=67305, red=28025, ir=31316
time=67315, red=28016, ir=31311
HR=214, SP=85
time=67325, red=28012, ir=31322
time=67335, red=28002, ir=31310
time=67345, red=28008, ir=31301
time=67355, red=28005, ir=31305
time=67365, red=28003, ir=31310
time=67375, red=28017, ir=31348
time=67385, red=28041, ir=31336
time=67395, red=28024, ir=31337
time=67405, red=28001, ir=31323
time=67415, red=28001, ir=31307
time=67425, red=28004, ir=31306
time=67435, red=27995, ir=31307
time=67445, red=27988, ir=31300
time=67455, red=27985, ir=31293
time=67465, red=27987, ir=31297
time=67475, red=27982, ir=31279
time=67485, red=27969, ir=31272
time=67495, red=27963, ir=31260
time=67505, red=27948, ir=31244
time=67515, red=27943, ir=31237
time=67525, red=27927, ir=31236
time=67535, red=27938, ir=31226
time=67545, red=27921, ir=31215
time=67555, red=27916, ir=31209
time=67565, red=27905, ir=31231
time=67575, red=27904, ir=31239
time=67585, red=27914, ir=31234
time=67595, red=27917, ir=31230
time=67605, red=27909, ir=31233
time=67615, red=27889, ir=31203
time=67625, red=27864, ir=31181
time=67635, red=27871, ir=31162
time=67645, red=27875, ir=31171
time=67655, red=27870, ir=31179
time=67665, red=27888, ir=31206
time=67675, red=27900, ir=31217
time=67685, red=27932, ir=31248
time=67695, red=27949, ir=31295
time=67705, red=27964, ir=31306
time=67715, red=27961, ir=31298
time=67725, red=27962, ir=31279
time=67735, red=27951, ir=31274
time=67745, red=27924, ir=31256
time=67755, red=27922, ir=31241
time=67765, red=27911, ir=31231
time=67775, red=27902, ir=31226
time=67785, red=27883, ir=31205
time=67795, red=27874, ir=31183
time=67805, red=27861, ir=31173
time=67815, red=27835, ir=31158
time=67825, red=27817, ir=31134
time=67835, red=27809, ir=31116
time=67845, red=27810, ir=31120
time=67855, red=27807, ir=31115
time=67865, red=27801, ir=31098
time=67875, red=27778, ir=31076
time=67885, red=27763, ir=31054
time=67895, red=27756, ir=31059
time=67905, red=27755, ir=31068
time=67915, red=27777, ir=31079
time=67925, red=27763, ir=31066
time=67935, red=27748, ir=31084
time=67945, red=27770, ir=31066
time=67955, red=27766, ir=31084
time=67965, red=27764, ir=31086
time=67975, red=27767, ir=31107
time=67985, red=27786, ir=31105
time=67995, red=27789, ir=31119
time=68005, red=27800, ir=31128
time=68015, red=27804, ir=31132
time=68025, red=27812, ir=31129
time=68035, red=27800, ir=31123
time=68045, red=27792, ir=31110
time=68055, red=27784, ir=31107
time=68065, red=27774, ir=31113
time=68075, red=27792, ir=31134
time=68085, red=27811, ir=31155
time=68096, red=27834, ir=31149
time=68106, red=27810, ir=31144
time=68116, red=27803, ir=31120
time=68126, red=27787, ir=31110
time=68136, red=27791, ir=31107
time=68146, red=27766, ir=31088
time=68156, red=27759, ir=31090
time=68166, red=27756, ir=31086
time=68176, red=27757, ir=31089
time=68186, red=27762, ir=31075
time=68196, red=27750, ir=31075
time=68206, red=27730, ir=31056
time=68216, red=27734, ir=31041
time=68226, red=27729, ir=31046
time=68236, red=27715, ir=31046
time=68246, red=27738, ir=31037
time=68256, red=27732, ir=31057
time=68266, red=27750, ir=31048
time=68276, red=27762, ir=31065
time=68286, red=27780, ir=31084
time=68296, red=27775, ir=31083
time=68306, red=27792, ir=31104
time=68316, red=27798, ir=31116
HR=272, SP=74
time=68340, red=27816, ir=31123
time=68346, red=27811, ir=31128
time=68356, red=27815, ir=31141
time=68366, red=27829, ir=31147
time=68376, red=27834, ir=31130
time=68386, red=27826, ir=31126
time=68396, red=27825, ir=31136
time=68406, red=27831, ir=31143
time=68416, red=27834, ir=31137
time=68426, red=27844, ir=31157
time=68436, red=27853, ir=31167
time=68446, red=27862, ir=31164
time=68456, red=27863, ir=31158
time=68466, red=27856, ir=31166
time=68476, red=27865, ir=31154
time=68486, red=27868, ir=31162
time=68496, red=27858, ir=31162
time=68506, red=27869, ir=31164
time=68516, red=27864, ir=31163
time=68526, red=27853, ir=31156
time=68536, red=27864, ir=31154
time=68546, red=27846, ir=31133
time=68556, red=27839, ir=31129
time=68566, red=27841, ir=31143
time=68576, red=27834, ir=31121
time=68586, red=27822, ir=31121
time=68596, red=27839, ir=31118
time=68606, red=27849, ir=31136
time=68616, red=27842, ir=31125
time=68626, red=27825, ir=31102
time=68636, red=27820, ir=31117
time=68646, red=27821, ir=31116
time=68656, red=27818, ir=31103
time=68666, red=27803, ir=31105
time=68676, red=27799, ir=31083
time=68686, red=27801, ir=31088
time=68696, red=27789, ir=31085
time=68706, red=27783, ir=31078
time=68716, red=27792, ir=31084
time=68726, red=27784, ir=31062
time=68736, red=27783, ir=31054
time=68746, red=27771, ir=31062
time=68756, red=27777, ir=31071
time=68766, red=27800, ir=31075
time=68776, red=27817, ir=31112
time=68786, red=27818, ir=31123
time=68796, red=27829, ir=31115
time=68806, red=27825, ir=31110
time=68816, red=27833, ir=31108
time=68826, red=27832, ir=31131
time=68836, red=27825, ir=31123
time=68846, red=27846, ir=31124
time=68856, red=27849, ir=31133
time=68866, red=27858, ir=31136
time=68876, red=27855, ir=31158
time=68886, red=27856, ir=31145
time=68896, red=27847, ir=31141
time=68906, red=27854, ir=31138
time=68916, red=27851, ir=31150
time=68926, red=27856, ir=31145
time=68936, red=27860, ir=31141
time=68946, red=27853, ir=31142
time=68956, red=27841, ir=31127
time=68966, red=27841, ir=31111
time=68976, red=27830, ir=31109
time=68986, red=27824, ir=31107
time=68996, red=27815, ir=31107
time=69006, red=27810, ir=31099
time=69016, red=27812, ir=31083
time=69026, red=27790, ir=31071
time=69036, red=27775, ir=31061
time=69046, red=27777, ir=31051
time=69056, red=27763, ir=31053
time=69066, red=27763, ir=31067
time=69076, red=27773, ir=31053
time=69086, red=27760, ir=31055
time=69096, red=27762, ir=31034
time=69106, red=27755, ir=31023
time=69116, red=27743, ir=31012
time=69126, red=27735, ir=31011
time=69136, red=27755, ir=31022
time=69146, red=27760, ir=31032
time=69156, red=27756, ir=31031
time=69166, red=27759, ir=31043
time=69176, red=27784, ir=31051
time=69186, red=27774, ir=31070
time=69196, red=27791, ir=31079
time=69206, red=27791, ir=31092
time=69216, red=27821, ir=31087
time=69226, red=27819, ir=31113
time=69236, red=27824, ir=31106
time=69246, red=27810, ir=31103
time=69256, red=27803, ir=31091
time=69266, red=27797, ir=31072
time=69276, red=27775, ir=31073
time=69286, red=27774, ir=31071
time=69296, red=27778, ir=31056
time=69306, red=27767, ir=31055
time=69316, red=27747, ir=31048
time=69326, red=27746, ir=31035
HR=333, SP=75
time=69336, red=27758, ir=31036
time=69346, red=27739, ir=31015
time=69356, red=27745, ir=31016
time=69366, red=27726, ir=31003
time=69376, red=27729, ir=31001
time=69386, red=27716, ir=31013
time=69396, red=27723, ir=31002
time=69406, red=27727, ir=31005
time=69416, red=27715, ir=30990
time=69426, red=27707, ir=30997
time=69436, red=27717, ir=30984
time=69446, red=27708, ir=30968
time=69456, red=27703, ir=30976
time=69466, red=27695, ir=30972
time=69476, red=27689, ir=30957
time=69486, red=27674, ir=30943
time=69496, red=27670, ir=30928
time=69506, red=27675, ir=30945
time=69516, red=27697, ir=30971
time=69526, red=27705, ir=30986
time=69536, red=27725, ir=31007
time=69546, red=27735, ir=31009
time=69556, red=27728, ir=31008
time=69566, red=27744, ir=31015
time=69576, red=27748, ir=31021
time=69586, red=27761, ir=31012
time=69596, red=27755, ir=31020
time=69606, red=27751, ir=31022
time=69616, red=27776, ir=31036
time=69626, red=27780, ir=31046
time=69636, red=27798, ir=31064
time=69646, red=27814, ir=31078
time=69656, red=27824, ir=31112
time=69666, red=27841, ir=31126
time=69676, red=27873, ir=31161
time=69686, red=27895, ir=31195
time=69696, red=27939, ir=31232
time=69706, red=27970, ir=31252
time=69716, red=27972, ir=31269
time=69726, red=27987, ir=31280
time=69736, red=27999, ir=31283
time=69746, red=27995, ir=31297
time=69756, red=28011, ir=31286
time=69766, red=28016, ir=31299
time=69776, red=28032, ir=31305
time=69786, red=28039, ir=31325
time=69796, red=28068, ir=31339
time=69806, red=28067, ir=31334
time=69816, red=28058, ir=31332
time=69826, red=28057, ir=31323
time=69836, red=28043, ir=31334
time=69846, red=28054, ir=31321
time=69856, red=28038, ir=31323
time=69866, red=28041, ir=31298
time=69876, red=28019, ir=31271
time=69886, red=28014, ir=31260
time=69896, red=28008, ir=31266
time=69906, red=28002, ir=31268
time=69916, red=28004, ir=31272
time=69926, red=28027, ir=31264
time=69936, red=28024, ir=31285
time=69946, red=28032, ir=31299
time=69956, red=28034, ir=31313
time=69966, red=28033, ir=31305
time=69976, red=28037, ir=31308
time=69986, red=28027, ir=31310
time=69996, red=28028, ir=31292
time=70006, red=28030, ir=31284
time=70016, red=28017, ir=31281
time=70026, red=28017, ir=31266
time=70036, red=28024, ir=31294
time=70046, red=28020, ir=31318
time=70056, red=28021, ir=31295
time=70066, red=28011, ir=31288
time=70076, red=28009, ir=31292
time=70086, red=28013, ir=31278
time=70096, red=28020, ir=31282
time=70106, red=28006, ir=31274
time=70116, red=28004, ir=31272
time=70126, red=28012, ir=31290
time=70136, red=28018, ir=31284
time=70146, red=27998, ir=31258
time=70156, red=27996, ir=31248
time=70166, red=27951, ir=31208
time=70176, red=27943, ir=31187
time=70186, red=27934, ir=31175
time=70196, red=27952, ir=31210
time=70206, red=27957, ir=31227
time=70216, red=27958, ir=31235
time=70226, red=27969, ir=31215
time=70236, red=27962, ir=31208
time=70246, red=27913, ir=31198
time=70256, red=27910, ir=31163
time=70266, red=27891, ir=31143
time=70276, red=27882, ir=31131
time=70286, red=27867, ir=31113
time=70296, red=27877, ir=31130
time=70306, red=27904, ir=31153
time=70316, red=27919, ir=31170
time=70326, red=27937, ir=31201
HR=352, SP=80
time=70353, red=27968, ir=31225
time=70357, red=27971, ir=31254
time=70366, red=27977, ir=31271
time=70376, red=27984, ir=31268
time=70386, red=27972, ir=31234
time=70396, red=27956, ir=31219
time=70406, red=27945, ir=31202
time=70416, red=27914, ir=31175
time=70426, red=27893, ir=31152
time=70436, red=27863, ir=31137
time=70446, red=27851, ir=31108
time=70456, red=27856, ir=31099
time=70466, red=27848, ir=31103
time=70476, red=27854, ir=31109
time=70486, red=27854, ir=31097
time=70496, red=27838, ir=31086
time=70506, red=27822, ir=31080
time=70516, red=27827, ir=31056
time=70526, red=27820, ir=31047
time=70536, red=27809, ir=31053
time=70546, red=27816, ir=31068
time=70556, red=27820, ir=31065
time=70566, red=27811, ir=31066
time=70576, red=27818, ir=31070
time=70586, red=27819, ir=31075
time=70596, red=27818, ir=31060
time=70606, red=27806, ir=31053
time=70616, red=27812, ir=31041
time=70626, red=27795, ir=31043
