time=104230, red=80183, ir=93361
time=106310, red=80210, ir=93656
time=106320, red=80214, ir=93682
time=106330, red=80228, ir=93678
time=106340, red=80224, ir=93686
time=106350, red=80221, ir=93678
time=106360, red=80213, ir=93693
time=106370, red=80227, ir=93704
time=106380, red=80220, ir=93709
time=106390, red=80228, ir=93724
time=106400, red=80224, ir=93728
time=106410, red=80225, ir=93739
time=106420, red=80228, ir=93739
time=106430, red=80222, ir=93733
time=106440, red=80224, ir=93742
time=106450, red=80219, ir=93745
time=106460, red=80219, ir=93760
time=106470, red=80221, ir=93755
time=106480, red=80211, ir=93752
time=106490, red=80210, ir=93760
time=106500, red=80220, ir=93768
time=106510, red=80216, ir=93760
HR=136, SP=-1
time=106537, red=80218, ir=93778
time=106541, red=80234, ir=93778
time=106550, red=80225, ir=93789
time=106560, red=80235, ir=93796
time=106570, red=80220, ir=93795
time=106580, red=80230, ir=93781
time=106590, red=80227, ir=93788
time=106600, red=80206, ir=93795
time=106610, red=80203, ir=93794
time=106620, red=80201, ir=93795
time=106630, red=80205, ir=93783
time=106640, red=80202, ir=93789
time=106650, red=80199, ir=93752
time=106660, red=80205, ir=93744
time=106670, red=80187, ir=93743
time=106680, red=80188, ir=93711
time=106690, red=80172, ir=93703
time=106700, red=80178, ir=93704
time=106710, red=80160, ir=93677
time=106720, red=80155, ir=93642
time=106730, red=80167, ir=93648
time=106740, red=80153, ir=93631
time=106750, red=80154, ir=93620
time=106760, red=80149, ir=93599
time=106770, red=80151, ir=93564
time=106780, red=80124, ir=93559
time=106790, red=80149, ir=93537
time=106800, red=80146, ir=93518
time=106810, red=80134, ir=93516
time=106820, red=80138, ir=93493
time=106830, red=80149, ir=93483
time=106840, red=80133, ir=93456
time=106850, red=80178, ir=93428
time=106860, red=80124, ir=93426
time=106870, red=80128, ir=93415
time=106880, red=80133, ir=93405
time=106890, red=80117, ir=93403
time=106900, red=80139, ir=93384
time=106910, red=80139, ir=93384
time=106920, red=80141, ir=93370
time=106930, red=80143, ir=93365
time=106940, red=80134, ir=93361
time=106950, red=80143, ir=93350
time=106960, red=80136, ir=93346
time=106970, red=80151, ir=93368
time=106980, red=80162, ir=93355
time=106990, red=80159, ir=93371
time=107000, red=80167, ir=93358
time=107010, red=80163, ir=93364
time=107020, red=80156, ir=93382
time=107030, red=80162, ir=93382
time=107040, red=80166, ir=93377
time=107050, red=80172, ir=93383
time=107060, red=80159, ir=93386
time=107070, red=80165, ir=93386
time=107080, red=80178, ir=93389
time=107090, red=80188, ir=93383
time=107100, red=80183, ir=93401
time=107110, red=80186, ir=93406
time=107120, red=80197, ir=93419
time=107130, red=80187, ir=93420
time=107140, red=80193, ir=93426
time=107150, red=80193, ir=93420
time=107160, red=80204, ir=93426
time=107170, red=80202, ir=93412
time=107180, red=80215, ir=93430
time=107190, red=80200, ir=93444
time=107200, red=80213, ir=93430
time=107210, red=80208, ir=93435
time=107220, red=80201, ir=93442
time=107230, red=80210, ir=93428
time=107240, red=80222, ir=93440
time=107250, red=80217, ir=93444
time=107260, red=80195, ir=93437
time=107270, red=80206, ir=93441
time=107280, red=80207, ir=93429
time=107290, red=80200, ir=93436
time=107300, red=80187, ir=93442
time=107310, red=80202, ir=93442
time=107320, red=80197, ir=93428
time=107330, red=80199, ir=93448
time=107340, red=80204, ir=93445
time=107350, red=80196, ir=93447
time=107360, red=80202, ir=93451
time=107370, red=80193, ir=93427
time=107380, red=80199, ir=93443
time=107390, red=80203, ir=93438
time=107400, red=80183, ir=93448
time=107410, red=80199, ir=93442
time=107420, red=80194, ir=93441
time=107430, red=80194, ir=93449
time=107440, red=80214, ir=93455
time=107450, red=80200, ir=93466
time=107460, red=80191, ir=93470
time=107470, red=80201, ir=93469
time=107480, red=80220, ir=93460
time=107490, red=80200, ir=93460
time=107500, red=80202, ir=93483
time=107510, red=80201, ir=93478
time=107520, red=80209, ir=93488
HR=127, SP=28
time=107530, red=80203, ir=93493
time=107540, red=80196, ir=93503
time=107550, red=80216, ir=93492
time=107560, red=80215, ir=93517
time=107570, red=80216, ir=93522
time=107580, red=80210, ir=93527
time=107590, red=80228, ir=93536
time=107600, red=80226, ir=93526
time=107610, red=80221, ir=93546
time=107620, red=80215, ir=93546
time=107630, red=80206, ir=93528
time=107640, red=80221, ir=93539
time=107650, red=80200, ir=93541
time=107660, red=80212, ir=93546
time=107670, red=80226, ir=93572
time=107680, red=80222, ir=93555
time=107690, red=80212, ir=93564
time=107700, red=80222, ir=93580
time=107710, red=80214, ir=93596
time=107720, red=80211, ir=93598
time=107730, red=80223, ir=93588
time=107740, red=80209, ir=93600
time=107750, red=80219, ir=93608
time=107760, red=80217, ir=93611
time=107770, red=80199, ir=93609
time=107780, red=80209, ir=93617
time=107790, red=80216, ir=93612
time=107800, red=80219, ir=93612
time=107810, red=80222, ir=93615
time=107820, red=80214, ir=93626
time=107830, red=80228, ir=93640
time=107840, red=80211, ir=93631
time=107850, red=80213, ir=93635
time=107860, red=80211, ir=93644
time=107870, red=80201, ir=93645
time=107880, red=80202, ir=93650
time=107890, red=80219, ir=93646
time=107900, red=80212, ir=93658
time=107910, red=80201, ir=93664
time=107920, red=80208, ir=93669
time=107930, red=80205, ir=93660
time=107940, red=80212, ir=93661
time=107950, red=80212, ir=93670
time=107960, red=80210, ir=93682
time=107970, red=80227, ir=93677
time=107980, red=80225, ir=93685
time=107990, red=80213, ir=93679
time=108000, red=80211, ir=93705
time=108010, red=80209, ir=93706
time=108020, red=80212, ir=93703
time=108030, red=80222, ir=93705
time=108040, red=80210, ir=93711
time=108050, red=80195, ir=93707
time=108060, red=80215, ir=93726
time=108070, red=80205, ir=93739
time=108080, red=80209, ir=93729
time=108090, red=80209, ir=93746
time=108100, red=80216, ir=93756
time=108110, red=80217, ir=93754
time=108120, red=80210, ir=93767
time=108130, red=80208, ir=93763
time=108140, red=80213, ir=93762
time=108150, red=80206, ir=93770
time=108160, red=80209, ir=93768
time=108170, red=80207, ir=93783
time=108180, red=80204, ir=93791
time=108190, red=80213, ir=93788
time=108200, red=80203, ir=93783
time=108210, red=80195, ir=93772
time=108220, red=80206, ir=93771
time=108230, red=80187, ir=93780
time=108240, red=80187, ir=93769
time=108250, red=80167, ir=93761
time=108260, red=80186, ir=93752
time=108270, red=80169, ir=93750
time=108281, red=80166, ir=93730
time=108291, red=80162, ir=93729
time=108301, red=80154, ir=93703
time=108311, red=80163, ir=93672
time=108321, red=80162, ir=93676
time=108331, red=80160, ir=93657
time=108341, red=80153, ir=93643
time=108351, red=80155, ir=93615
time=108361, red=80147, ir=93604
time=108371, red=80143, ir=93594
time=108381, red=80148, ir=93553
time=108391, red=80145, ir=93564
time=108401, red=80136, ir=93530
time=108411, red=80120, ir=93525
time=108421, red=80139, ir=93502
time=108431, red=80135, ir=93482
time=108441, red=80126, ir=93478
time=108451, red=80131, ir=93466
time=108461, red=80121, ir=93454
time=108471, red=80119, ir=93427
time=108481, red=80121, ir=93426
time=108491, red=80122, ir=93413
time=108501, red=80119, ir=93391
time=108511, red=80124, ir=93398
time=108521, red=80118, ir=93381
HR=77, SP=28
time=108545, red=80129, ir=93377
time=108551, red=80133, ir=93374
time=108561, red=80118, ir=93363
time=108571, red=80156, ir=93371
time=108581, red=80132, ir=93351
time=108591, red=80140, ir=93349
time=108601, red=80140, ir=93342
time=108611, red=80137, ir=93358
time=108621, red=80145, ir=93350
time=108631, red=80140, ir=93353
time=108641, red=80156, ir=93353
time=108651, red=80154, ir=93348
time=108661, red=80152, ir=93355
time=108671, red=80143, ir=93363
time=108681, red=80146, ir=93371
time=108691, red=80177, ir=93375
time=108701, red=80152, ir=93364
time=108711, red=80177, ir=93387
time=108721, red=80168, ir=93372
time=108731, red=80172, ir=93382
time=108741, red=80183, ir=93394
time=108751, red=80178, ir=93403
time=108761, red=80186, ir=93404
time=108771, red=80185, ir=93414
time=108781, red=80176, ir=93394
time=108791, red=80189, ir=93409
time=108801, red=80187, ir=93423
time=108811, red=80183, ir=93408
time=108821, red=80192, ir=93438
time=108831, red=80190, ir=93414
time=108841, red=80187, ir=93420
time=108851, red=80193, ir=93426
time=108861, red=80209, ir=93432
time=108871, red=80181, ir=93425
time=108881, red=80193, ir=93422
time=108891, red=80189, ir=93420
time=108901, red=80183, ir=93421
time=108911, red=80183, ir=93432
time=108921, red=80203, ir=93437
time=108931, red=80201, ir=93431
time=108941, red=80202, ir=93428
time=108951, red=80199, ir=93434
time=108961, red=80198, ir=93427
time=108971, red=80189, ir=93427
time=108981, red=80193, ir=93434
time=108991, red=80193, ir=93424
time=109001, red=80192, ir=93439
time=109011, red=80192, ir=93432
time=109021, red=80201, ir=93439
time=109031, red=80192, ir=93434
time=109041, red=80196, ir=93446
time=109051, red=80206, ir=93440
time=109061, red=80204, ir=93450
time=109071, red=80207, ir=93458
time=109081, red=80199, ir=93457
time=109091, red=80203, ir=93456
time=109101, red=80207, ir=93467
time=109111, red=80202, ir=93461
time=109121, red=80192, ir=93480
time=109131, red=80209, ir=93476
time=109141, red=80204, ir=93487
time=109151, red=80199, ir=93505
time=109161, red=80216, ir=93498
time=109171, red=80190, ir=93507
time=109181, red=80201, ir=93522
time=109191, red=80201, ir=93498
time=109201, red=80196, ir=93529
time=109211, red=80201, ir=93523
time=109221, red=80202, ir=93522
time=109231, red=80202, ir=93527
time=109241, red=80200, ir=93539
time=109251, red=80201, ir=93541
time=109261, red=80224, ir=93546
time=109271, red=80210, ir=93556
time=109281, red=80215, ir=93545
time=109291, red=80205, ir=93559
time=109301, red=80203, ir=93566
time=109311, red=80209, ir=93562
time=109321, red=80211, ir=93561
time=109331, red=80210, ir=93569
time=109341, red=80205, ir=93572
time=109351, red=80205, ir=93570
time=109361, red=80207, ir=93585
time=109371, red=80212, ir=93582
time=109381, red=80209, ir=93593
time=109391, red=80215, ir=93598
time=109401, red=80211, ir=93604
time=109411, red=80208, ir=93607
time=109421, red=80207, ir=93616
time=109431, red=80204, ir=93600
time=109441, red=80211, ir=93617
time=109451, red=80221, ir=93621
time=109461, red=80211, ir=93620
time=109471, red=80192, ir=93637
time=109481, red=80199, ir=93640
time=109491, red=80204, ir=93633
time=109501, red=80210, ir=93641
time=109511, red=80208, ir=93639
time=109521, red=80212, ir=93637
time=109531, red=80213, ir=93642
HR=74, SP=97
time=109541, red=80201, ir=93654
time=109551, red=80193, ir=93654
time=109561, red=80188, ir=93667
time=109571, red=80185, ir=93669
time=109581, red=80187, ir=93658
time=109591, red=80207, ir=93669
time=109601, red=80196, ir=93676
time=109611, red=80197, ir=93677
time=109621, red=80194, ir=93694
time=109631, red=80192, ir=93693
time=109641, red=80191, ir=93697
time=109651, red=80201, ir=93694
time=109661, red=80205, ir=93708
time=109671, red=80208, ir=93692
time=109681, red=80204, ir=93686
time=109691, red=80203, ir=93700
time=109701, red=80190, ir=93711
time=109711, red=80194, ir=93719
time=109721, red=80201, ir=93729
time=109731, red=80195, ir=93726
time=109741, red=80204, ir=93728
time=109751, red=80185, ir=93745
time=109761, red=80210, ir=93747
time=109771, red=80213, ir=93733
time=109781, red=80196, ir=93755
time=109791, red=80207, ir=93756
time=109801, red=80210, ir=93764
time=109811, red=80199, ir=93767
time=109821, red=80199, ir=93762
time=109831, red=80182, ir=93773
time=109841, red=80190, ir=93782
time=109851, red=80183, ir=93784
time=109861, red=80196, ir=93775
time=109871, red=80202, ir=93778
time=109881, red=80191, ir=93774
time=109891, red=80170, ir=93774
time=109901, red=80174, ir=93754
time=109911, red=80179, ir=93760
time=109921, red=80169, ir=93757
time=109931, red=80170, ir=93737
time=109941, red=80152, ir=93725
time=109951, red=80147, ir=93698
time=109961, red=80152, ir=93699
time=109971, red=80150, ir=93680
time=109981, red=80142, ir=93651
time=109991, red=80132, ir=93647
time=110001, red=80131, ir=93613
time=110011, red=80117, ir=93604
time=110021, red=80127, ir=93581
time=110031, red=80108, ir=93558
time=110041, red=80097, ir=93534
time=110051, red=80119, ir=93522
time=110061, red=80103, ir=93497
time=110071, red=80095, ir=93485
time=110081, red=80089, ir=93476
time=110091, red=80087, ir=93438
time=110101, red=80094, ir=93427
time=110111, red=80090, ir=93422
time=110121, red=80083, ir=93399
time=110131, red=80091, ir=93386
time=110141, red=80095, ir=93379
time=110151, red=80085, ir=93364
time=110161, red=80097, ir=93346
time=110171, red=80075, ir=93342
time=110181, red=80083, ir=93323
time=110191, red=80086, ir=93316
time=110201, red=80096, ir=93327
time=110211, red=80108, ir=93300
time=110221, red=80087, ir=93297
time=110231, red=80103, ir=93288
time=110241, red=80102, ir=93280
time=110251, red=80089, ir=93288
time=110261, red=80104, ir=93288
time=110271, red=80113, ir=93295
time=110281, red=80117, ir=93286
time=110291, red=80111, ir=93276
time=110301, red=80129, ir=93295
time=110311, red=80115, ir=93284
time=110321, red=80112, ir=93286
time=110331, red=80133, ir=93301
time=110341, red=80144, ir=93289
time=110351, red=80140, ir=93301
time=110361, red=80145, ir=93309
time=110371, red=80149, ir=93310
time=110381, red=80153, ir=93310
time=110391, red=80149, ir=93315
time=110401, red=80149, ir=93332
time=110411, red=80152, ir=93329
time=110421, red=80149, ir=93340
time=110431, red=80151, ir=93341
time=110441, red=80159, ir=93342
time=110451, red=80147, ir=93368
time=110461, red=80153, ir=93331
time=110471, red=80155, ir=93349
time=110481, red=80156, ir=93347
time=110491, red=80158, ir=93339
time=110501, red=80156, ir=93358
time=110511, red=80167, ir=93352
time=110521, red=80161, ir=93351
time=110531, red=80164, ir=93350
HR=127, SP=-1
time=110558, red=80164, ir=93358
time=110562, red=80156, ir=93361
time=110571, red=80164, ir=93347
time=110581, red=80157, ir=93342
time=110591, red=80159, ir=93359
time=110601, red=80153, ir=93346
time=110611, red=80165, ir=93343
time=110621, red=80167, ir=93367
time=110631, red=80167, ir=93363
time=110641, red=80156, ir=93356
time=110651, red=80164, ir=93366
time=110661, red=80160, ir=93368
time=110671, red=80152, ir=93386
time=110681, red=80146, ir=93369
time=110691, red=80156, ir=93369
time=110701, red=80170, ir=93382
time=110711, red=80164, ir=93382
time=110721, red=80169, ir=93370
time=110731, red=80165, ir=93383
time=110741, red=80160, ir=93392
time=110751, red=80166, ir=93390
time=110761, red=80166, ir=93386
time=110771, red=80170, ir=93394
time=110781, red=80174, ir=93394
time=110791, red=80175, ir=93391
time=110801, red=80169, ir=93401
time=110811, red=80167, ir=93392
time=110821, red=80187, ir=93401
time=110831, red=80166, ir=93397
time=110841, red=80160, ir=93404
time=110851, red=80162, ir=93430
time=110861, red=80185, ir=93431
time=110871, red=80228, ir=93440
time=110881, red=80183, ir=93444
time=110891, red=80174, ir=93448
time=110901, red=80170, ir=93445
time=110911, red=80163, ir=93456
time=110921, red=80190, ir=93453
time=110931, red=80189, ir=93460
time=110941, red=80183, ir=93466
time=110951, red=80193, ir=93473
time=110961, red=80197, ir=93471
time=110971, red=80176, ir=93485
time=110981, red=80186, ir=93476
time=110991, red=80171, ir=93490
time=111001, red=80176, ir=93484
time=111011, red=80170, ir=93492
time=111021, red=80178, ir=93496
time=111031, red=80181, ir=93509
time=111041, red=80177, ir=93498
time=111051, red=80190, ir=93514
time=111061, red=80168, ir=93506
time=111071, red=80178, ir=93515
time=111081, red=80179, ir=93513
time=111091, red=80170, ir=93536
time=111101, red=80174, ir=93536
time=111111, red=80171, ir=93533
time=111121, red=80187, ir=93539
time=111131, red=80170, ir=93546
time=111141, red=80185, ir=93539
time=111151, red=80177, ir=93556
time=111161, red=80171, ir=93539
time=111171, red=80165, ir=93561
time=111181, red=80173, ir=93559
time=111191, red=80170, ir=93567
time=111201, red=80184, ir=93562
time=111211, red=80176, ir=93562
time=111221, red=80169, ir=93568
time=111231, red=80173, ir=93569
time=111241, red=80184, ir=93576
time=111251, red=80168, ir=93567
time=111261, red=80168, ir=93586
time=111271, red=80163, ir=93586
time=111281, red=80182, ir=93589
time=111291, red=80160, ir=93589
time=111301, red=80180, ir=93602
time=111311, red=80176, ir=93610
time=111321, red=80151, ir=93612
time=111331, red=80168, ir=93607
time=111341, red=80170, ir=93603
time=111351, red=80161, ir=93627
time=111361, red=80177, ir=93625
time=111371, red=80159, ir=93629
time=111381, red=80176, ir=93628
time=111391, red=80169, ir=93639
time=111401, red=80177, ir=93631
time=111411, red=80177, ir=93647
time=111421, red=80164, ir=93631
time=111431, red=80161, ir=93644
time=111441, red=80170, ir=93640
time=111451, red=80165, ir=93645
time=111461, red=80170, ir=93635
time=111471, red=80160, ir=93641
time=111481, red=80167, ir=93652
time=111491, red=80170, ir=93647
time=111501, red=80170, ir=93631
time=111511, red=80169, ir=93645
time=111521, red=80152, ir=93637
time=111531, red=80141, ir=93623
time=111541, red=80144, ir=93601
HR=127, SP=-1
time=111551, red=80142, ir=93601
time=111561, red=80137, ir=93587
time=111571, red=80133, ir=93576
time=111581, red=80127, ir=93561
time=111591, red=80134, ir=93539
time=111601, red=80126, ir=93521
time=111611, red=80116, ir=93503
time=111621, red=80109, ir=93486
time=111631, red=80108, ir=93470
time=111641, red=80104, ir=93441
time=111651, red=80085, ir=93449
time=111661, red=80094, ir=93407
time=111671, red=80094, ir=93403
time=111681, red=80087, ir=93374
time=111691, red=80077, ir=93356
time=111701, red=80081, ir=93342
time=111711, red=80075, ir=93338
time=111721, red=80061, ir=93316
time=111731, red=80085, ir=93298
time=111741, red=80072, ir=93290
time=111751, red=80080, ir=93278
time=111761, red=80075, ir=93259
time=111771, red=80081, ir=93236
time=111781, red=80089, ir=93242
time=111791, red=80080, ir=93217
time=111801, red=80085, ir=93225
time=111811, red=80084, ir=93218
time=111821, red=80088, ir=93205
time=111831, red=80081, ir=93203
time=111841, red=80090, ir=93199
time=111851, red=80091, ir=93200
time=111861, red=80089, ir=93192
time=111871, red=80107, ir=93184
time=111881, red=80093, ir=93172
time=111891, red=80102, ir=93184
time=111901, red=80096, ir=93196
time=111911, red=80112, ir=93190
time=111921, red=80124, ir=93189
time=111931, red=80113, ir=93202
time=111941, red=80128, ir=93207
time=111951, red=80130, ir=93210
time=111961, red=80135, ir=93213
time=111971, red=80136, ir=93215
time=111981, red=80131, ir=93230
time=111991, red=80116, ir=93232
time=112001, red=80141, ir=93236
time=112011, red=80140, ir=93246
time=112021, red=80144, ir=93244
time=112031, red=80154, ir=93272
time=112041, red=80158, ir=93250
time=112051, red=80145, ir=93248
time=112061, red=80155, ir=93257
time=112071, red=80151, ir=93255
time=112081, red=80164, ir=93265
time=112091, red=80156, ir=93266
time=112102, red=80164, ir=93281
time=112112, red=80151, ir=93282
time=112122, red=80148, ir=93292
time=112132, red=80166, ir=93271
time=112142, red=80162, ir=93285
time=112152, red=80146, ir=93277
time=112162, red=80156, ir=93267
time=112172, red=80161, ir=93280
time=112182, red=80155, ir=93293
time=112192, red=80145, ir=93276
time=112202, red=80153, ir=93277
time=112212, red=80148, ir=93277
time=112222, red=80167, ir=93275
time=112232, red=80147, ir=93287
time=112242, red=80159, ir=93296
time=112252, red=80152, ir=93289
time=112262, red=80163, ir=93287
time=112272, red=80172, ir=93301
time=112282, red=80170, ir=93294
time=112292, red=80157, ir=93286
time=112302, red=80149, ir=93291
time=112312, red=80169, ir=93287
time=112322, red=80166, ir=93289
time=112332, red=80168, ir=93290
time=112342, red=80164, ir=93301
time=112352, red=80165, ir=93307
time=112362, red=80165, ir=93312
time=112372, red=80180, ir=93311
time=112382, red=80171, ir=93316
time=112392, red=80164, ir=93310
time=112402, red=80155, ir=93312
time=112412, red=80181, ir=93337
time=112422, red=80177, ir=93335
time=112432, red=80172, ir=93327
time=112442, red=80181, ir=93336
time=112452, red=80179, ir=93341
time=112462, red=80169, ir=93339
time=112472, red=80187, ir=93341
time=112482, red=80162, ir=93345
time=112492, red=80172, ir=93374
time=112502, red=80181, ir=93360
time=112512, red=80167, ir=93379
time=112522, red=80173, ir=93375
time=112532, red=80180, ir=93377
time=112542, red=80186, ir=93385
HR=73, SP=-1
time=112566, red=80177, ir=93381
time=112572, red=80165, ir=93404
time=112582, red=80173, ir=93401
time=112592, red=80161, ir=93410
time=112602, red=80162, ir=93409
time=112612, red=80175, ir=93416
time=112622, red=80170, ir=93418
time=112632, red=80171, ir=93428
time=112642, red=80171, ir=93437
time=112652, red=80177, ir=93443
time=112662, red=80177, ir=93451
time=112672, red=80193, ir=93444
time=112682, red=80172, ir=93456
time=112692, red=80157, ir=93454
time=112702, red=80177, ir=93452
time=112712, red=80182, ir=93469
time=112722, red=80154, ir=93457
time=112732, red=80175, ir=93479
time=112742, red=80173, ir=93481
time=112752, red=80175, ir=93487
time=112762, red=80187, ir=93489
time=112772, red=80191, ir=93488
time=112782, red=80185, ir=93486
time=112792, red=80185, ir=93484
time=112802, red=80175, ir=93499
time=112812, red=80189, ir=93506
time=112822, red=80180, ir=93507
time=112832, red=80185, ir=93516
time=112842, red=80202, ir=93516
time=112852, red=80183, ir=93514
time=112862, red=80175, ir=93526
time=112872, red=80193, ir=93529
time=112882, red=80192, ir=93538
time=112892, red=80199, ir=93540
time=112902, red=80188, ir=93554
time=112912, red=80182, ir=93564
time=112922, red=80190, ir=93572
time=112932, red=80194, ir=93557
time=112942, red=80185, ir=93574
time=112952, red=80182, ir=93602
