time=29494, red=82873, ir=92574
time=32464, red=82729, ir=91364
time=32474, red=82723, ir=91378
time=32484, red=82739, ir=91398
time=32494, red=82747, ir=91408
time=32504, red=82753, ir=91451
time=32514, red=82780, ir=91467
time=32524, red=82778, ir=91478
time=32534, red=82788, ir=91512
time=32544, red=82799, ir=91531
time=32554, red=82817, ir=91572
time=32564, red=82823, ir=91590
time=32574, red=82842, ir=91596
time=32584, red=82848, ir=91604
time=32594, red=82858, ir=91608
time=32604, red=82863, ir=91633
time=32614, red=82880, ir=91628
time=32624, red=82887, ir=91648
time=32634, red=82908, ir=91656
time=32644, red=82906, ir=91663
time=32654, red=82900, ir=91667
time=32664, red=82917, ir=91661
time=32674, red=82915, ir=91697
time=32684, red=82909, ir=91704
time=32694, red=82925, ir=91700
time=32704, red=82937, ir=91697
time=32714, red=82921, ir=91696
time=32724, red=82918, ir=91679
time=32734, red=82903, ir=91695
time=32744, red=82915, ir=91744
time=32754, red=82940, ir=91771
time=32764, red=82949, ir=91780
time=32774, red=82952, ir=91798
time=32784, red=82943, ir=91808
time=32794, red=82939, ir=91810
time=32804, red=82937, ir=91801
time=32814, red=82929, ir=91794
time=32824, red=82937, ir=91793
time=32834, red=82933, ir=91763
time=32844, red=82925, ir=91701
time=32854, red=82898, ir=91651
time=32864, red=82889, ir=91609
time=32874, red=82879, ir=91559
time=32884, red=82878, ir=91527
time=32894, red=82888, ir=91500
time=32904, red=82876, ir=91465
time=32914, red=82863, ir=91446
time=32924, red=82868, ir=91426
time=32934, red=82850, ir=91396
time=32944, red=82847, ir=91345
time=32954, red=82832, ir=91306
time=32964, red=82834, ir=91277
time=32974, red=82839, ir=91247
time=32984, red=82823, ir=91216
time=32994, red=82829, ir=91185
time=33004, red=82828, ir=91188
time=33014, red=82822, ir=91173
time=33024, red=82828, ir=91162
time=33034, red=82833, ir=91145
time=33044, red=82823, ir=91133
time=33054, red=82813, ir=91104
time=33064, red=82807, ir=91090
time=33074, red=82807, ir=91061
time=33084, red=82816, ir=91043
time=33094, red=82810, ir=91047
time=33104, red=82842, ir=91038
time=33114, red=82858, ir=91055
time=33124, red=82863, ir=91073
time=33134, red=82868, ir=91053
HR=153, SP=-1
time=33144, red=82877, ir=91087
time=33154, red=82889, ir=91099
time=33164, red=82894, ir=91122
time=33174, red=82909, ir=91150
time=33184, red=82923, ir=91171
time=33194, red=82920, ir=91172
time=33204, red=82921, ir=91169
time=33214, red=82934, ir=91184
time=33224, red=82943, ir=91206
time=33234, red=82959, ir=91227
time=33244, red=82961, ir=91263
time=33254, red=82977, ir=91261
time=33264, red=82996, ir=91299
time=33274, red=82994, ir=91308
time=33284, red=82999, ir=91337
time=33294, red=83002, ir=91354
time=33304, red=83013, ir=91361
time=33314, red=83010, ir=91364
time=33324, red=82992, ir=91358
time=33334, red=83001, ir=91339
time=33344, red=82984, ir=91341
time=33354, red=82988, ir=91337
time=33364, red=83007, ir=91354
time=33374, red=83017, ir=91371
time=33384, red=83000, ir=91370
time=33394, red=83019, ir=91381
time=33404, red=83027, ir=91404
time=33414, red=83051, ir=91401
time=33424, red=83046, ir=91416
time=33434, red=83041, ir=91425
time=33444, red=83045, ir=91417
time=33454, red=83025, ir=91413
time=33464, red=83020, ir=91426
time=33474, red=83021, ir=91431
time=33484, red=83020, ir=91421
time=33494, red=83021, ir=91433
time=33504, red=83033, ir=91432
time=33514, red=83031, ir=91449
time=33524, red=83032, ir=91477
time=33534, red=83028, ir=91481
time=33544, red=83045, ir=91501
time=33554, red=83037, ir=91531
time=33564, red=83055, ir=91549
time=33574, red=83058, ir=91560
time=33584, red=83045, ir=91571
time=33594, red=83050, ir=91561
time=33604, red=83030, ir=91551
time=33614, red=83033, ir=91553
time=33624, red=83031, ir=91563
time=33634, red=83038, ir=91591
time=33644, red=83053, ir=91598
time=33654, red=83049, ir=91618
time=33664, red=83060, ir=91629
time=33674, red=83062, ir=91647
time=33684, red=83055, ir=91646
time=33694, red=83056, ir=91639
time=33704, red=83032, ir=91639
time=33714, red=83038, ir=91639
time=33724, red=83046, ir=91649
time=33734, red=83058, ir=91654
time=33744, red=83070, ir=91679
time=33754, red=83061, ir=91676
time=33764, red=83067, ir=91709
time=33774, red=83058, ir=91708
time=33784, red=83057, ir=91736
time=33794, red=83061, ir=91754
time=33804, red=83059, ir=91758
time=33814, red=83070, ir=91775
time=33824, red=83073, ir=91769
time=33834, red=83059, ir=91790
time=33844, red=83077, ir=91792
time=33854, red=83071, ir=91825
time=33864, red=83059, ir=91822
time=33874, red=83043, ir=91831
time=33884, red=83050, ir=91835
time=33894, red=83050, ir=91843
time=33904, red=83065, ir=91853
time=33914, red=83060, ir=91844
time=33924, red=83046, ir=91852
time=33934, red=83067, ir=91863
time=33944, red=83064, ir=91884
time=33954, red=83074, ir=91914
time=33964, red=83080, ir=91939
time=33974, red=83075, ir=91945
time=33984, red=83073, ir=91954
time=33994, red=83076, ir=91951
time=34004, red=83062, ir=91941
time=34014, red=83072, ir=91950
time=34024, red=83080, ir=91940
time=34034, red=83058, ir=91908
time=34044, red=83064, ir=91901
time=34054, red=83065, ir=91921
time=34065, red=83081, ir=91915
time=34075, red=83088, ir=91959
time=34085, red=83095, ir=91972
time=34095, red=83118, ir=91985
time=34105, red=83132, ir=92000
time=34115, red=83126, ir=92016
time=34125, red=83142, ir=92028
time=34135, red=83138, ir=92024
HR=153, SP=-1
time=34161, red=83140, ir=92034
time=34165, red=83118, ir=92018
time=34175, red=83125, ir=92023
time=34185, red=83128, ir=92028
time=34195, red=83113, ir=92014
time=34205, red=83104, ir=92024
time=34215, red=83091, ir=92006
time=34225, red=83105, ir=92033
time=34235, red=83098, ir=92045
time=34245, red=83099, ir=92049
time=34255, red=83112, ir=92077
time=34265, red=83124, ir=92093
time=34275, red=83123, ir=92113
time=34285, red=83128, ir=92120
time=34295, red=83151, ir=92132
time=34305, red=83142, ir=92146
time=34315, red=83141, ir=92147
time=34325, red=83123, ir=92129
time=34335, red=83122, ir=92143
time=34345, red=83131, ir=92137
time=34355, red=83125, ir=92132
time=34365, red=83091, ir=92107
time=34375, red=83102, ir=92104
time=34385, red=83093, ir=92082
time=34395, red=83066, ir=92058
time=34405, red=83045, ir=92009
time=34415, red=83043, ir=92004
time=34425, red=83034, ir=92001
time=34435, red=83034, ir=91992
time=34445, red=83036, ir=92013
time=34455, red=83020, ir=92003
time=34465, red=83016, ir=92034
time=34475, red=83065, ir=92027
time=34485, red=83022, ir=92012
time=34495, red=83014, ir=92011
time=34505, red=83008, ir=91996
time=34515, red=83000, ir=91967
time=34525, red=82997, ir=91961
time=34535, red=83000, ir=91958
time=34545, red=82980, ir=91944
time=34555, red=82990, ir=91897
time=34565, red=82997, ir=91914
time=34575, red=82996, ir=91903
time=34585, red=82981, ir=91875
time=34595, red=82960, ir=91851
time=34605, red=82964, ir=91831
time=34615, red=82949, ir=91825
time=34625, red=82964, ir=91812
time=34635, red=82961, ir=91804
time=34645, red=82969, ir=91807
time=34655, red=82970, ir=91809
time=34665, red=82981, ir=91787
time=34675, red=82964, ir=91793
time=34685, red=82985, ir=91809
time=34695, red=82998, ir=91788
time=34705, red=82991, ir=91798
time=34715, red=83014, ir=91823
time=34725, red=83038, ir=91824
time=34735, red=83043, ir=91840
time=34745, red=83053, ir=91839
time=34755, red=83054, ir=91873
time=34765, red=83061, ir=91892
time=34775, red=83083, ir=91903
time=34785, red=83083, ir=91922
time=34795, red=83081, ir=91931
time=34805, red=83083, ir=91930
time=34815, red=83076, ir=91955
time=34825, red=83076, ir=91979
time=34835, red=83070, ir=92003
time=34845, red=83082, ir=92002
time=34855, red=83090, ir=92030
time=34865, red=83108, ir=92043
time=34875, red=83129, ir=92050
time=34885, red=83128, ir=92066
time=34895, red=83149, ir=92107
time=34905, red=83158, ir=92145
time=34915, red=83151, ir=92148
time=34925, red=83172, ir=92156
time=34935, red=83178, ir=92173
time=34945, red=83175, ir=92186
time=34955, red=83168, ir=92198
time=34965, red=83163, ir=92179
time=34975, red=83170, ir=92164
time=34985, red=83169, ir=92121
time=34995, red=83153, ir=92090
time=35005, red=83164, ir=92070
time=35015, red=83178, ir=92057
time=35025, red=83164, ir=92041
time=35035, red=83170, ir=92041
time=35045, red=83159, ir=92040
time=35055, red=83158, ir=92053
time=35065, red=83168, ir=92034
time=35075, red=83156, ir=92015
time=35085, red=83160, ir=92005
time=35095, red=83133, ir=91988
time=35105, red=83144, ir=91949
time=35115, red=83126, ir=91957
time=35125, red=83125, ir=91956
time=35135, red=83128, ir=91947
time=35145, red=83133, ir=91957
HR=153, SP=-1
time=35155, red=83125, ir=91966
time=35165, red=83130, ir=91967
time=35175, red=83134, ir=92003
time=35185, red=83128, ir=92004
time=35195, red=83139, ir=92030
time=35205, red=83154, ir=92049
time=35215, red=83153, ir=92071
time=35225, red=83167, ir=92088
time=35235, red=83145, ir=92096
time=35245, red=83147, ir=92108
time=35255, red=83149, ir=92114
time=35265, red=83163, ir=92139
time=35275, red=83158, ir=92154
time=35285, red=83161, ir=92170
time=35295, red=83163, ir=92175
time=35305, red=83180, ir=92207
time=35315, red=83180, ir=92228
time=35325, red=83184, ir=92232
time=35335, red=83172, ir=92240
time=35345, red=83184, ir=92227
time=35355, red=83166, ir=92226
time=35365, red=83178, ir=92228
time=35375, red=83168, ir=92225
time=35385, red=83171, ir=92210
time=35395, red=83170, ir=92215
time=35405, red=83181, ir=92219
time=35415, red=83190, ir=92228
time=35425, red=83170, ir=92224
time=35435, red=83172, ir=92258
time=35445, red=83169, ir=92269
time=35455, red=83176, ir=92260
time=35465, red=83164, ir=92268
time=35475, red=83161, ir=92272
time=35485, red=83172, ir=92272
time=35495, red=83160, ir=92255
time=35505, red=83162, ir=92273
time=35515, red=83160, ir=92273
time=35525, red=83164, ir=92277
time=35535, red=83171, ir=92307
time=35545, red=83155, ir=92330
time=35555, red=83168, ir=92358
time=35565, red=83162, ir=92343
time=35575, red=83167, ir=92355
time=35585, red=83171, ir=92362
time=35595, red=83157, ir=92351
time=35605, red=83169, ir=92357
time=35615, red=83156, ir=92358
time=35625, red=83163, ir=92367
time=35635, red=83177, ir=92365
time=35645, red=83176, ir=92364
time=35655, red=83166, ir=92358
time=35665, red=83171, ir=92360
time=35675, red=83150, ir=92339
time=35685, red=83115, ir=92302
time=35695, red=83113, ir=92266
time=35705, red=83108, ir=92247
time=35715, red=83103, ir=92233
time=35725, red=83087, ir=92220
time=35735, red=83086, ir=92193
time=35745, red=83076, ir=92156
time=35755, red=83070, ir=92141
time=35765, red=83071, ir=92118
time=35775, red=83044, ir=92074
time=35785, red=83050, ir=92045
time=35795, red=83031, ir=92017
time=35805, red=83024, ir=91988
time=35815, red=83010, ir=91951
time=35825, red=83006, ir=91922
time=35835, red=82994, ir=91911
time=35845, red=83021, ir=91901
time=35855, red=83007, ir=91885
time=35865, red=82984, ir=91861
time=35875, red=82980, ir=91827
time=35885, red=82979, ir=91832
time=35895, red=82984, ir=91827
time=35905, red=82957, ir=91809
time=35915, red=82965, ir=91782
time=35925, red=82958, ir=91757
time=35935, red=82960, ir=91736
time=35945, red=82949, ir=91710
time=35955, red=82967, ir=91697
time=35965, red=82973, ir=91674
time=35975, red=82971, ir=91651
time=35985, red=82967, ir=91630
time=35995, red=82981, ir=91621
time=36005, red=82996, ir=91626
time=36015, red=82989, ir=91602
time=36025, red=82984, ir=91598
time=36035, red=82993, ir=91597
time=36045, red=83015, ir=91605
time=36055, red=83018, ir=91596
time=36065, red=83028, ir=91586
time=36075, red=83025, ir=91592
time=36085, red=83022, ir=91606
time=36095, red=83028, ir=91630
time=36105, red=83046, ir=91643
time=36115, red=83067, ir=91644
time=36125, red=83068, ir=91671
time=36135, red=83083, ir=91678
time=36145, red=83071, ir=91680
HR=352, SP=99
time=36170, red=83086, ir=91687
time=36175, red=83078, ir=91682
time=36185, red=83071, ir=91666
time=36195, red=83081, ir=91657
time=36205, red=83067, ir=91668
time=36215, red=83067, ir=91659
time=36225, red=83052, ir=91659
time=36235, red=83036, ir=91657
time=36245, red=83045, ir=91664
time=36255, red=83056, ir=91664
time=36265, red=83051, ir=91662
time=36275, red=83064, ir=91679
time=36285, red=83047, ir=91672
time=36295, red=83078, ir=91703
time=36305, red=83074, ir=91702
time=36315, red=83081, ir=91733
time=36325, red=83088, ir=91743
time=36335, red=83093, ir=91738
time=36345, red=83097, ir=91738
time=36355, red=83083, ir=91728
time=36365, red=83078, ir=91715
time=36375, red=83060, ir=91708
time=36385, red=83062, ir=91715
time=36395, red=83057, ir=91725
time=36405, red=83063, ir=91748
time=36415, red=83079, ir=91754
time=36425, red=83097, ir=91778
time=36435, red=83100, ir=91790
time=36445, red=83109, ir=91799
time=36455, red=83093, ir=91804
time=36465, red=83109, ir=91806
time=36475, red=83099, ir=91836
time=36485, red=83116, ir=91850
time=36495, red=83124, ir=91866
time=36505, red=83133, ir=91894
time=36515, red=83137, ir=91873
time=36525, red=83140, ir=91878
time=36535, red=83127, ir=91871
time=36545, red=83124, ir=91860
time=36555, red=83120, ir=91850
time=36565, red=83120, ir=91845
time=36575, red=83114, ir=91820
time=36585, red=83106, ir=91815
time=36595, red=83114, ir=91826
time=36605, red=83113, ir=91820
time=36615, red=83120, ir=91835
time=36625, red=83121, ir=91834
time=36635, red=83123, ir=91858
time=36645, red=83116, ir=91856
time=36655, red=83121, ir=91864
time=36665, red=83132, ir=91890
time=36675, red=83126, ir=91891
time=36685, red=83121, ir=91884
time=36695, red=83127, ir=91890
time=36705, red=83148, ir=91897
time=36715, red=83143, ir=91893
time=36725, red=83140, ir=91912
time=36735, red=83126, ir=91911
time=36745, red=83134, ir=91887
time=36755, red=83125, ir=91879
time=36765, red=83117, ir=91866
time=36775, red=83112, ir=91863
time=36785, red=83111, ir=91873
time=36795, red=83125, ir=91877
time=36805, red=83120, ir=91872
time=36815, red=83112, ir=91863
time=36825, red=83124, ir=91888
time=36835, red=83130, ir=91878
time=36845, red=83141, ir=91894
time=36855, red=83125, ir=91908
time=36865, red=83148, ir=91910
time=36875, red=83161, ir=91923
time=36885, red=83173, ir=91937
time=36895, red=83154, ir=91933
time=36905, red=83160, ir=91925
time=36915, red=83149, ir=91922
time=36925, red=83162, ir=91906
time=36935, red=83154, ir=91898
time=36945, red=83133, ir=91910
time=36955, red=83134, ir=91907
time=36965, red=83131, ir=91919
time=36975, red=83151, ir=91917
time=36985, red=83143, ir=91937
time=36995, red=83136, ir=91951
time=37005, red=83129, ir=91975
time=37015, red=83149, ir=91962
time=37025, red=83130, ir=91980
time=37035, red=83134, ir=91968
time=37045, red=83136, ir=91964
time=37055, red=83145, ir=91980
time=37065, red=83137, ir=91975
time=37075, red=83156, ir=91994
time=37085, red=83160, ir=92024
time=37095, red=83153, ir=92047
time=37105, red=83160, ir=92063
time=37115, red=83162, ir=92087
time=37125, red=83142, ir=92092
time=37135, red=83142, ir=92093
time=37145, red=83156, ir=92103
time=37155, red=83138, ir=92113
HR=117, SP=96
time=37165, red=83141, ir=92133
time=37175, red=83145, ir=92139
time=37185, red=83155, ir=92161
time=37195, red=83150, ir=92175
time=37205, red=83161, ir=92190
time=37215, red=83163, ir=92200
time=37225, red=83164, ir=92224
time=37235, red=83178, ir=92231
time=37245, red=83173, ir=92253
time=37255, red=83180, ir=92258
time=37265, red=83182, ir=92276
time=37275, red=83190, ir=92276
time=37285, red=83173, ir=92271
time=37295, red=83169, ir=92272
time=37305, red=83158, ir=92269
time=37315, red=83177, ir=92291
time=37325, red=83172, ir=92290
time=37335, red=83167, ir=92291
time=37345, red=83166, ir=92321
time=37355, red=83178, ir=92318
time=37365, red=83180, ir=92351
time=37375, red=83186, ir=92356
time=37385, red=83195, ir=92347
time=37395, red=83199, ir=92369
time=37405, red=83213, ir=92372
time=37415, red=83199, ir=92365
time=37425, red=83208, ir=92377
time=37435, red=83207, ir=92386
time=37445, red=83196, ir=92395
time=37455, red=83196, ir=92398
time=37465, red=83196, ir=92407
time=37475, red=83214, ir=92403
time=37485, red=83212, ir=92405
time=37495, red=83200, ir=92413
time=37505, red=83200, ir=92412
time=37515, red=83200, ir=92424
time=37525, red=83193, ir=92417
time=37535, red=83210, ir=92447
time=37545, red=83210, ir=92478
time=37555, red=83197, ir=92489
time=37565, red=83190, ir=92504
time=37575, red=83195, ir=92487
time=37585, red=83198, ir=92495
time=37595, red=83204, ir=92508
time=37605, red=83200, ir=92512
time=37615, red=83211, ir=92536
time=37625, red=83222, ir=92536
time=37635, red=83221, ir=92557
time=37645, red=83202, ir=92566
time=37655, red=83198, ir=92547
time=37665, red=83188, ir=92561
time=37675, red=83200, ir=92554
time=37685, red=83186, ir=92569
time=37695, red=83193, ir=92580
time=37705, red=83189, ir=92587
time=37715, red=83218, ir=92616
time=37725, red=83205, ir=92640
time=37735, red=83210, ir=92662
time=37745, red=83203, ir=92672
time=37755, red=83214, ir=92686
time=37765, red=83204, ir=92705
time=37775, red=83199, ir=92716
time=37785, red=83194, ir=92708
time=37795, red=83206, ir=92707
time=37805, red=83197, ir=92717
time=37815, red=83199, ir=92724
time=37825, red=83196, ir=92717
time=37835, red=83187, ir=92734
time=37845, red=83201, ir=92767
time=37855, red=83209, ir=92783
time=37865, red=83222, ir=92824
time=37875, red=83226, ir=92841
time=37885, red=83231, ir=92865
time=37895, red=83230, ir=92875
time=37905, red=83226, ir=92903
time=37915, red=83227, ir=92912
time=37925, red=83258, ir=92950
time=37935, red=83254, ir=92954
time=37945, red=83271, ir=92967
time=37955, red=83262, ir=92976
time=37965, red=83274, ir=92987
time=37975, red=83264, ir=93014
time=37985, red=83272, ir=93028
time=37995, red=83268, ir=93049
time=38005, red=83259, ir=93049
time=38015, red=83268, ir=93071
time=38025, red=83268, ir=93094
time=38035, red=83257, ir=93100
time=38045, red=83263, ir=93108
time=38055, red=83258, ir=93122
time=38065, red=83263, ir=93133
time=38075, red=83268, ir=93139
time=38085, red=83276, ir=93146
time=38095, red=83298, ir=93154
time=38105, red=83288, ir=93150
time=38115, red=83281, ir=93152
time=38125, red=83272, ir=93132
time=38135, red=83273, ir=93130
time=38145, red=83260, ir=93135
time=38155, red=83267, ir=93124
HR=187, SP=48
time=38182, red=83261, ir=93149
time=38186, red=83268, ir=93150
time=38195, red=83265, ir=93156
time=38205, red=83280, ir=93164
time=38215, red=83283, ir=93188
