time=45298, red=29511, ir=31773
time=47119, red=29585, ir=31850
time=47129, red=29602, ir=31856
time=47139, red=29600, ir=31871
time=47149, red=29603, ir=31881
time=47159, red=29609, ir=31865
time=47169, red=29592, ir=31845
time=47179, red=29592, ir=31843
time=47189, red=29593, ir=31850
time=47199, red=29610, ir=31865
time=47209, red=29614, ir=31874
HR=272, SP=79
time=47219, red=29624, ir=31902
time=47229, red=29677, ir=31957
time=47239, red=29767, ir=32041
time=47249, red=29851, ir=32160
time=47259, red=29969, ir=32264
time=47269, red=30046, ir=32356
time=47279, red=30091, ir=32399
time=47289, red=30111, ir=32414
time=47299, red=30084, ir=32380
time=47309, red=30044, ir=32357
time=47319, red=30006, ir=32295
time=47329, red=29930, ir=32224
time=47339, red=29866, ir=32136
time=47349, red=29760, ir=32020
time=47359, red=29663, ir=31928
time=47369, red=29574, ir=31822
time=47379, red=29511, ir=31749
time=47389, red=29468, ir=31713
time=47399, red=29441, ir=31675
time=47409, red=29422, ir=31680
time=47419, red=29442, ir=31692
time=47429, red=29439, ir=31685
time=47439, red=29448, ir=31710
time=47449, red=29497, ir=31765
time=47459, red=29562, ir=31819
time=47469, red=29587, ir=31875
time=47479, red=29625, ir=31890
time=47489, red=29659, ir=31936
time=47499, red=29696, ir=31972
time=47509, red=29721, ir=31999
time=47519, red=29732, ir=32007
time=47529, red=29697, ir=31985
time=47539, red=29691, ir=31957
time=47549, red=29682, ir=31968
time=47559, red=29712, ir=32004
time=47569, red=29733, ir=32029
time=47579, red=29743, ir=32034
time=47589, red=29743, ir=32045
time=47599, red=29732, ir=32027
time=47609, red=29735, ir=32008
time=47619, red=29706, ir=31980
time=47629, red=29678, ir=31946
time=47639, red=29642, ir=31914
time=47649, red=29611, ir=31897
time=47659, red=29606, ir=31872
time=47669, red=29612, ir=31895
time=47679, red=29638, ir=31933
time=47689, red=29675, ir=31948
time=47699, red=29696, ir=31984
time=47709, red=29713, ir=32011
time=47719, red=29725, ir=32015
time=47729, red=29736, ir=32020
time=47739, red=29727, ir=32018
time=47749, red=29707, ir=32000
time=47759, red=29698, ir=31980
time=47769, red=29690, ir=31957
time=47779, red=29689, ir=31992
time=47789, red=29710, ir=32003
time=47799, red=29728, ir=32018
time=47809, red=29727, ir=32019
time=47819, red=29724, ir=32018
time=47829, red=29706, ir=31995
time=47839, red=29694, ir=31994
time=47849, red=29698, ir=32006
time=47859, red=29694, ir=31981
time=47869, red=29691, ir=31990
time=47879, red=29674, ir=31975
time=47889, red=29677, ir=31969
time=47899, red=29675, ir=31978
time=47909, red=29672, ir=31965
time=47919, red=29663, ir=31960
time=47929, red=29667, ir=31952
time=47939, red=29652, ir=31955
time=47949, red=29672, ir=31974
time=47959, red=29672, ir=31968
time=47969, red=29675, ir=31963
time=47979, red=29678, ir=31985
time=47989, red=29696, ir=32008
time=47999, red=29707, ir=32031
time=48009, red=29736, ir=32052
time=48019, red=29762, ir=32066
time=48029, red=29774, ir=32101
time=48039, red=29815, ir=32135
time=48049, red=29876, ir=32214
time=48059, red=29950, ir=32281
time=48069, red=30023, ir=32365
time=48079, red=30085, ir=32445
time=48089, red=30187, ir=32557
time=48099, red=30280, ir=32653
time=48109, red=30377, ir=32758
time=48119, red=30418, ir=32795
time=48129, red=30442, ir=32817
time=48139, red=30442, ir=32807
time=48149, red=30389, ir=32753
time=48159, red=30274, ir=32619
time=48169, red=30083, ir=32410
time=48179, red=29877, ir=32177
time=48189, red=29685, ir=31979
time=48199, red=29544, ir=31826
time=48209, red=29465, ir=31751
HR=120, SP=83
time=48234, red=29424, ir=31721
time=48239, red=29432, ir=31718
time=48249, red=29443, ir=31721
time=48259, red=29425, ir=31724
time=48269, red=29441, ir=31709
time=48279, red=29400, ir=31672
time=48289, red=29407, ir=31682
time=48299, red=29464, ir=31777
time=48309, red=29548, ir=31849
time=48319, red=29575, ir=31867
time=48329, red=29593, ir=31880
time=48339, red=29615, ir=31920
time=48349, red=29661, ir=31976
time=48359, red=29700, ir=31986
time=48369, red=29702, ir=32010
time=48379, red=29679, ir=31974
time=48389, red=29650, ir=31952
time=48399, red=29625, ir=31928
time=48409, red=29630, ir=31930
time=48419, red=29655, ir=31945
time=48429, red=29685, ir=31978
time=48439, red=29711, ir=31996
time=48449, red=29704, ir=31986
time=48459, red=29699, ir=31985
time=48469, red=29692, ir=31973
time=48479, red=29674, ir=31955
time=48489, red=29673, ir=31954
time=48499, red=29686, ir=31976
time=48509, red=29707, ir=31987
time=48519, red=29725, ir=32016
time=48529, red=29752, ir=32051
time=48539, red=29799, ir=32099
time=48549, red=29815, ir=32104
time=48559, red=29803, ir=32085
time=48569, red=29793, ir=32074
time=48579, red=29782, ir=32064
time=48589, red=29786, ir=32062
time=48599, red=29777, ir=32056
time=48609, red=29778, ir=32053
time=48619, red=29777, ir=32046
time=48629, red=29764, ir=32049
time=48639, red=29748, ir=32023
time=48649, red=29725, ir=31997
time=48659, red=29717, ir=32001
time=48669, red=29699, ir=31986
time=48679, red=29695, ir=31977
time=48689, red=29727, ir=31996
time=48699, red=29768, ir=32066
time=48709, red=29803, ir=32100
time=48719, red=29868, ir=32156
time=48729, red=29897, ir=32177
time=48739, red=29890, ir=32186
time=48749, red=29874, ir=32170
time=48759, red=29858, ir=32152
time=48769, red=29870, ir=32165
time=48779, red=29892, ir=32176
time=48789, red=29873, ir=32163
time=48799, red=29857, ir=32140
time=48809, red=29816, ir=32080
time=48819, red=29775, ir=32036
time=48829, red=29721, ir=32006
time=48839, red=29696, ir=31970
time=48849, red=29658, ir=31938
time=48859, red=29634, ir=31895
time=48869, red=29633, ir=31906
time=48879, red=29688, ir=31961
time=48889, red=29761, ir=32070
time=48899, red=29880, ir=32181
time=48909, red=29979, ir=32277
time=48919, red=30064, ir=32356
time=48929, red=30104, ir=32435
time=48939, red=30144, ir=32464
time=48949, red=30160, ir=32498
time=48959, red=30188, ir=32520
time=48969, red=30225, ir=32550
time=48979, red=30264, ir=32593
time=48989, red=30272, ir=32596
time=48999, red=30239, ir=32546
time=49009, red=30157, ir=32437
time=49019, red=30034, ir=32325
time=49029, red=29888, ir=32180
time=49039, red=29803, ir=32055
time=49049, red=29746, ir=32012
time=49059, red=29761, ir=32055
time=49069, red=29812, ir=32092
time=49079, red=29873, ir=32176
time=49089, red=29908, ir=32213
time=49099, red=29970, ir=32279
time=49109, red=30045, ir=32360
time=49119, red=30132, ir=32488
time=49129, red=30254, ir=32597
time=49139, red=30328, ir=32659
time=49149, red=30307, ir=32628
time=49159, red=30245, ir=32551
time=49169, red=30178, ir=32469
time=49179, red=30128, ir=32436
time=49189, red=30102, ir=32406
time=49199, red=30119, ir=32420
time=49209, red=30103, ir=32407
time=49219, red=30079, ir=32366
HR=146, SP=84
time=49229, red=30043, ir=32339
time=49239, red=30075, ir=32394
time=49249, red=30166, ir=32493
time=49259, red=30259, ir=32607
time=49269, red=30379, ir=32733
time=49279, red=30478, ir=32850
time=49289, red=30572, ir=32933
time=49299, red=30636, ir=33020
time=49309, red=30662, ir=33021
time=49319, red=30596, ir=32967
time=49329, red=30498, ir=32848
time=49339, red=30406, ir=32757
time=49349, red=30440, ir=32799
time=49359, red=30512, ir=32891
time=49369, red=30580, ir=32957
time=49379, red=30529, ir=32889
time=49389, red=30388, ir=32715
time=49399, red=30196, ir=32499
time=49409, red=30002, ir=32294
time=49419, red=29889, ir=32177
time=49429, red=29857, ir=32148
time=49439, red=29895, ir=32165
time=49449, red=29918, ir=32182
time=49459, red=29920, ir=32186
time=49469, red=29930, ir=32199
time=49479, red=29962, ir=32257
time=49489, red=30023, ir=32342
time=49499, red=30123, ir=32440
time=49509, red=30202, ir=32555
time=49519, red=30336, ir=32704
time=49529, red=30544, ir=32943
time=49539, red=30828, ir=33234
time=49549, red=31067, ir=33458
time=49559, red=31135, ir=33486
time=49569, red=30979, ir=33281
time=49579, red=30685, ir=32985
time=49589, red=30490, ir=32764
time=49599, red=30368, ir=32655
time=49609, red=30342, ir=32636
time=49619, red=30374, ir=32698
time=49629, red=30385, ir=32742
time=49639, red=30400, ir=32783
time=49649, red=30381, ir=32762
time=49659, red=30371, ir=32758
time=49669, red=30342, ir=32724
time=49679, red=30275, ir=32641
time=49689, red=30193, ir=32525
time=49699, red=30099, ir=32404
time=49709, red=30009, ir=32273
time=49719, red=29934, ir=32185
time=49729, red=29899, ir=32164
time=49739, red=29901, ir=32176
time=49749, red=29941, ir=32206
time=49759, red=29999, ir=32290
time=49769, red=30101, ir=32425
time=49779, red=30229, ir=32552
time=49789, red=30367, ir=32703
time=49799, red=30488, ir=32826
time=49809, red=30624, ir=32967
time=49819, red=30782, ir=33142
time=49829, red=30918, ir=33293
time=49839, red=30937, ir=33301
time=49849, red=30827, ir=33191
time=49859, red=30690, ir=33050
time=49869, red=30605, ir=32972
time=49879, red=30615, ir=33021
time=49889, red=30721, ir=33137
time=49899, red=30823, ir=33268
time=49909, red=30870, ir=33288
time=49919, red=30822, ir=33239
time=49929, red=30730, ir=33126
time=49939, red=30616, ir=33014
time=49949, red=30540, ir=32928
time=49959, red=30487, ir=32865
time=49969, red=30459, ir=32854
time=49979, red=30494, ir=32859
time=49989, red=30529, ir=32893
time=49999, red=30553, ir=32896
time=50009, red=30536, ir=32849
time=50019, red=30494, ir=32783
time=50029, red=30419, ir=32746
time=50039, red=30393, ir=32706
time=50049, red=30377, ir=32708
time=50059, red=30421, ir=32755
time=50069, red=30471, ir=32812
time=50079, red=30512, ir=32857
time=50089, red=30522, ir=32871
time=50099, red=30524, ir=32849
time=50109, red=30477, ir=32827
time=50119, red=30472, ir=32815
time=50129, red=30478, ir=32823
time=50139, red=30490, ir=32828
time=50149, red=30492, ir=32830
time=50159, red=30470, ir=32812
time=50169, red=30463, ir=32796
time=50179, red=30454, ir=32805
time=50189, red=30462, ir=32796
time=50199, red=30465, ir=32784
time=50209, red=30472, ir=32778
time=50219, red=30466, ir=32781
HR=78, SP=81
time=50244, red=30476, ir=32793
time=50249, red=30469, ir=32791
time=50259, red=30460, ir=32769
time=50269, red=30435, ir=32740
time=50279, red=30406, ir=32710
time=50289, red=30407, ir=32702
time=50299, red=30400, ir=32704
time=50309, red=30428, ir=32727
time=50319, red=30419, ir=32712
time=50329, red=30390, ir=32682
time=50339, red=30365, ir=32650
time=50349, red=30348, ir=32638
time=50359, red=30345, ir=32640
time=50369, red=30355, ir=32644
time=50379, red=30375, ir=32654
time=50389, red=30381, ir=32677
time=50399, red=30395, ir=32678
time=50409, red=30398, ir=32684
time=50419, red=30377, ir=32675
time=50429, red=30379, ir=32654
time=50439, red=30358, ir=32638
time=50449, red=30361, ir=32643
time=50459, red=30362, ir=32654
time=50469, red=30368, ir=32653
time=50479, red=30367, ir=32653
time=50489, red=30365, ir=32645
time=50499, red=30372, ir=32653
time=50509, red=30390, ir=32683
time=50519, red=30404, ir=32695
time=50529, red=30412, ir=32703
time=50539, red=30417, ir=32713
time=50549, red=30417, ir=32704
time=50559, red=30397, ir=32699
time=50569, red=30396, ir=32686
time=50579, red=30406, ir=32697
time=50589, red=30413, ir=32723
time=50599, red=30430, ir=32725
time=50609, red=30428, ir=32707
time=50619, red=30399, ir=32708
time=50629, red=30386, ir=32697
time=50639, red=30394, ir=32678
time=50649, red=30374, ir=32680
time=50659, red=30399, ir=32692
time=50669, red=30375, ir=32687
time=50679, red=30381, ir=32682
time=50689, red=30367, ir=32659
time=50699, red=30364, ir=32657
time=50709, red=30358, ir=32668
time=50719, red=30363, ir=32662
time=50729, red=30373, ir=32677
time=50739, red=30359, ir=32669
time=50749, red=30365, ir=32673
time=50759, red=30353, ir=32660
time=50769, red=30368, ir=32682
time=50779, red=30334, ir=32660
time=50789, red=30342, ir=32632
time=50799, red=30323, ir=32636
time=50809, red=30325, ir=32639
time=50819, red=30337, ir=32661
time=50829, red=30344, ir=32664
time=50839, red=30351, ir=32654
time=50849, red=30330, ir=32643
time=50859, red=30323, ir=32623
time=50869, red=30303, ir=32624
time=50879, red=30299, ir=32603
time=50889, red=30292, ir=32597
time=50899, red=30288, ir=32607
time=50909, red=30285, ir=32605
time=50919, red=30292, ir=32606
time=50929, red=30267, ir=32578
time=50939, red=30246, ir=32569
time=50949, red=30221, ir=32552
time=50959, red=30211, ir=32519
time=50969, red=30198, ir=32521
time=50979, red=30212, ir=32519
time=50989, red=30221, ir=32530
time=50999, red=30210, ir=32547
time=51009, red=30200, ir=32521
time=51019, red=30196, ir=32511
time=51029, red=30191, ir=32510
time=51039, red=30203, ir=32510
time=51049, red=30221, ir=32534
time=51059, red=30194, ir=32517
time=51069, red=30191, ir=32515
time=51079, red=30190, ir=32520
time=51089, red=30176, ir=32513
time=51099, red=30198, ir=32518
time=51109, red=30198, ir=32523
time=51119, red=30191, ir=32516
time=51129, red=30189, ir=32504
time=51139, red=30172, ir=32503
time=51149, red=30186, ir=32501
time=51159, red=30172, ir=32513
time=51169, red=30170, ir=32501
time=51179, red=30153, ir=32495
time=51189, red=30155, ir=32487
time=51199, red=30128, ir=32451
time=51209, red=30117, ir=32445
time=51219, red=30114, ir=32450
time=51229, red=30119, ir=32450
HR=133, SP=81
time=51239, red=30121, ir=32450
time=51249, red=30111, ir=32449
time=51259, red=30089, ir=32436
time=51269, red=30074, ir=32421
time=51279, red=30064, ir=32376
time=51289, red=30030, ir=32371
time=51299, red=30016, ir=32355
time=51309, red=29999, ir=32333
time=51319, red=29991, ir=32326
time=51329, red=29979, ir=32302
time=51339, red=29974, ir=32308
time=51349, red=29978, ir=32305
time=51359, red=29983, ir=32316
time=51369, red=29980, ir=32313
time=51379, red=29952, ir=32290
time=51389, red=29957, ir=32277
time=51399, red=29937, ir=32258
time=51409, red=29936, ir=32275
time=51419, red=29914, ir=32254
time=51429, red=29896, ir=32239
time=51439, red=29911, ir=32253
time=51449, red=29924, ir=32261
time=51459, red=29936, ir=32278
time=51469, red=29951, ir=32289
time=51479, red=29950, ir=32291
time=51489, red=29955, ir=32293
time=51499, red=29963, ir=32319
time=51509, red=29991, ir=32336
time=51519, red=30009, ir=32350
time=51529, red=30018, ir=32358
time=51539, red=30021, ir=32358
time=51549, red=30037, ir=32367
time=51559, red=30037, ir=32391
time=51569, red=30034, ir=32379
time=51579, red=30051, ir=32393
time=51590, red=30046, ir=32396
time=51600, red=30037, ir=32372
time=51610, red=30013, ir=32338
time=51620, red=29997, ir=32331
time=51630, red=29986, ir=32307
time=51640, red=29982, ir=32296
time=51650, red=29970, ir=32290
time=51660, red=29973, ir=32316
time=51670, red=29975, ir=32320
time=51680, red=29988, ir=32305
time=51690, red=29991, ir=32319
time=51700, red=29998, ir=32314
time=51710, red=29993, ir=32311
time=51720, red=29989, ir=32300
time=51730, red=29970, ir=32290
time=51740, red=29978, ir=32289
time=51750, red=29979, ir=32293
time=51760, red=29977, ir=32298
time=51770, red=29972, ir=32288
time=51780, red=29956, ir=32277
time=51790, red=29956, ir=32255
time=51800, red=29966, ir=32268
time=51810, red=29954, ir=32258
time=51820, red=29951, ir=32248
time=51830, red=29949, ir=32248
time=51840, red=29939, ir=32254
time=51850, red=29938, ir=32249
time=51860, red=29937, ir=32251
time=51870, red=29936, ir=32243
time=51880, red=29943, ir=32232
time=51890, red=29947, ir=32224
time=51900, red=29920, ir=32213
time=51910, red=29899, ir=32219
time=51920, red=29888, ir=32195
time=51930, red=29898, ir=32198
time=51940, red=29895, ir=32210
time=51950, red=29881, ir=32196
time=51960, red=29900, ir=32173
time=51970, red=29885, ir=32178
time=51980, red=29873, ir=32168
time=51990, red=29898, ir=32200
time=52000, red=29904, ir=32205
time=52010, red=29914, ir=32208
time=52020, red=29910, ir=32207
time=52030, red=29902, ir=32194
time=52040, red=29885, ir=32167
time=52050, red=29856, ir=32160
time=52060, red=29856, ir=32150
time=52070, red=29848, ir=32137
time=52080, red=29873, ir=32169
time=52090, red=29885, ir=32174
time=52100, red=29908, ir=32205
time=52110, red=29908, ir=32215
time=52120, red=29907, ir=32212
time=52130, red=29907, ir=32198
time=52140, red=29913, ir=32207
time=52150, red=29903, ir=32200
time=52160, red=29888, ir=32191
time=52170, red=29896, ir=32190
time=52180, red=29874, ir=32186
time=52190, red=29883, ir=32172
time=52200, red=29878, ir=32182
time=52210, red=29888, ir=32187
time=52220, red=29878, ir=32180
time=52230, red=29884, ir=32182
HR=146, SP=81
time=52254, red=29879, ir=32169
time=52260, red=29869, ir=32164
time=52270, red=29869, ir=32167
time=52280, red=29873, ir=32162
time=52290, red=29873, ir=32170
time=52300, red=29887, ir=32183
time=52310, red=29890, ir=32189
time=52320, red=29877, ir=32194
time=52330, red=29888, ir=32185
time=52340, red=29897, ir=32192
time=52350, red=29921, ir=32226
time=52360, red=29941, ir=32234
time=52370, red=29950, ir=32257
time=52380, red=29953, ir=32242
time=52390, red=29905, ir=32190
time=52400, red=29872, ir=32164
time=52410, red=29844, ir=32137
time=52420, red=29831, ir=32129
time=52430, red=29839, ir=32135
time=52440, red=29835, ir=32131
time=52450, red=29812, ir=32124
time=52460, red=29796, ir=32082
time=52470, red=29772, ir=32052
time=52480, red=29761, ir=32052
time=52490, red=29742, ir=32030
time=52500, red=29736, ir=32020
time=52510, red=29728, ir=32029
time=52520, red=29735, ir=32014
time=52530, red=29745, ir=32030
time=52540, red=29723, ir=32016
time=52550, red=29729, ir=32007
time=52560, red=29730, ir=32010
time=52570, red=29751, ir=32029
time=52580, red=29741, ir=32053
time=52590, red=29739, ir=32052
time=52600, red=29743, ir=32048
time=52610, red=29725, ir=32029
time=52620, red=29732, ir=32014
time=52630, red=29721, ir=32023
time=52640, red=29735, ir=32019
time=52650, red=29738, ir=32038
time=52660, red=29766, ir=32052
time=52670, red=29766, ir=32086
time=52680, red=29789, ir=32079
time=52690, red=29792, ir=32107
time=52700, red=29801, ir=32111
time=52710, red=29790, ir=32096
time=52720, red=29791, ir=32116
time=52730, red=29781, ir=32087
time=52740, red=29769, ir=32077
time=52750, red=29768, ir=32087
time=52760, red=29780, ir=32094
time=52770, red=29776, ir=32095
time=52780, red=29754, ir=32058
time=52790, red=29719, ir=32032
time=52800, red=29691, ir=31985
time=52810, red=29662, ir=31965
time=52820, red=29637, ir=31934
time=52830, red=29623, ir=31921
time=52840, red=29621, ir=31922
time=52850, red=29616, ir=31905
time=52860, red=29585, ir=31880
time=52870, red=29563, ir=31848
time=52880, red=29548, ir=31834
time=52890, red=29532, ir=31829
time=52900, red=29537, ir=31823
time=52910, red=29544, ir=31823
time=52920, red=29557, ir=31854
time=52930, red=29580, ir=31881
time=52940, red=29588, ir=31893
time=52950, red=29591, ir=31900
time=52960, red=29603, ir=31889
time=52970, red=29600, ir=31912
time=52980, red=29621, ir=31926
time=52990, red=29631, ir=31940
time=53000, red=29617, ir=31942
time=53010, red=29630, ir=31927
time=53020, red=29626, ir=31929
time=53030, red=29633, ir=31937
time=53040, red=29629, ir=31958
time=53050, red=29652, ir=31972
time=53060, red=29664, ir=31966
time=53070, red=29662, ir=31997
time=53080, red=29663, ir=32010
time=53090, red=29678, ir=31998
time=53100, red=29676, ir=32000
time=53110, red=29682, ir=31988
time=53120, red=29665, ir=31986
time=53130, red=29663, ir=31984
time=53140, red=29662, ir=31968
time=53150, red=29671, ir=31974
time=53160, red=29675, ir=31994
time=53170, red=29702, ir=32023
time=53180, red=29712, ir=32033
time=53190, red=29717, ir=32035
time=53200, red=29700, ir=32014
time=53210, red=29695, ir=32016
time=53220, red=29720, ir=32037
time=53230, red=29741, ir=32057
time=53240, red=29755, ir=32063
HR=315, SP=81
time=53250, red=29762, ir=32094
time=53260, red=29762, ir=32071
time=53270, red=29752, ir=32087
time=53280, red=29768, ir=32080
time=53290, red=29768, ir=32086
time=53300, red=29767, ir=32082
time=53310, red=29781, ir=32089
time=53320, red=29790, ir=32094
time=53330, red=29796, ir=32087
time=53340, red=29787, ir=32096
time=53350, red=29785, ir=32098
time=53360, red=29777, ir=32083
time=53370, red=29760, ir=32047
time=53380, red=29748, ir=32043
time=53390, red=29740, ir=32036
time=53400, red=29735, ir=32028
time=53410, red=29735, ir=32007
time=53420, red=29732, ir=32026
time=53430, red=29725, ir=32019
time=53440, red=29738, ir=32026
time=53450, red=29736, ir=32021
time=53460, red=29728, ir=32022
time=53470, red=29740, ir=32013
time=53480, red=29720, ir=32008
time=53490, red=29707, ir=31999
time=53500, red=29708, ir=31990
time=53510, red=29731, ir=32020
time=53520, red=29753, ir=32037
time=53530, red=29745, ir=32021
time=53540, red=29714, ir=31982
time=53550, red=29650, ir=31919
time=53560, red=29590, ir=31843
time=53570, red=29536, ir=31785
time=53580, red=29500, ir=31747
time=53590, red=29474, ir=31708
time=53600, red=29437, ir=31697
time=53610, red=29429, ir=31658
time=53620, red=29428, ir=31653
time=53630, red=29405, ir=31662
time=53640, red=29442, ir=31672
time=53650, red=29450, ir=31696
time=53660, red=29466, ir=31726
time=53670, red=29492, ir=31746
time=53680, red=29523, ir=31790
time=53690, red=29546, ir=31801
time=53700, red=29553, ir=31813
time=53710, red=29562, ir=31813
time=53720, red=29556, ir=31819
time=53730, red=29556, ir=31806
time=53740, red=29559, ir=31820
time=53750, red=29583, ir=31831
time=53760, red=29594, ir=31857
time=53770, red=29611, ir=31883
time=53780, red=29622, ir=31888
time=53790, red=29633, ir=31921
time=53800, red=29638, ir=31916
time=53810, red=29663, ir=31931
time=53820, red=29645, ir=31922
time=53830, red=29641, ir=31909
time=53840, red=29630, ir=31888
time=53850, red=29627, ir=31887
time=53860, red=29611, ir=31870
time=53870, red=29620, ir=31879
time=53880, red=29621, ir=31901
time=53890, red=29627, ir=31901
time=53900, red=29637, ir=31907
time=53910, red=29628, ir=31901
time=53920, red=29610, ir=31886
time=53930, red=29606, ir=31871
time=53940, red=29614, ir=31867
time=53950, red=29614, ir=31892
time=53960, red=29617, ir=31889
time=53970, red=29613, ir=31902
time=53980, red=29626, ir=31899
time=53990, red=29608, ir=31865
time=54000, red=29583, ir=31849
time=54010, red=29554, ir=31823
