5407, 47089, 53213
5417, 47112, 53222
5427, 47120, 53218
5437, 47106, 53214
5447, 47104, 53208
5457, 47116, 53208
5467, 47113, 53205
5477, 47123, 53204
5487, 47129, 53205
5497, 47125, 53211
5507, 47118, 53199
5517, 47138, 53211
5527, 47120, 53208
5537, 47123, 53212
5547, 47144, 53214
5557, 47117, 53227
5566, 47130, 53234
5576, 47139, 53230
5586, 47151, 53260
5596, 47143, 53242
5606, 47148, 53253
5616, 47146, 53246
5626, 47140, 53254
5636, 47136, 53261
5646, 47140, 53268
5656, 47151, 53271
5666, 47147, 53292
5676, 47158, 53280
5686, 47170, 53301
5696, 47166, 53311
5706, 47157, 53330
5716, 47162, 53318
5726, 47163, 53315
5736, 47176, 53324
5746, 47163, 53341
5756, 47175, 53350
5766, 47173, 53343
5776, 47169, 53350
5786, 47179, 53359
5796, 47196, 53373
5806, 47187, 53384
5816, 47202, 53395
5826, 47194, 53383
5836, 47199, 53386
5846, 47204, 53405
5856, 47195, 53402
5866, 47209, 53408
5876, 47200, 53404
5886, 47207, 53409
5896, 47193, 53422
5906, 47201, 53419
5916, 47198, 53430
5926, 47209, 53416
5936, 47207, 53445
5946, 47223, 53439
5956, 47213, 53444
5966, 47210, 53439
5976, 47218, 53432
5986, 47215, 53453
6011, 47206, 53455
6016, 47214, 53443
6026, 47207, 53427
6036, 47216, 53456
6046, 47215, 53459
6056, 47219, 53448
6066, 47216, 53460
6076, 47203, 53456
6086, 47228, 53463
6096, 47240, 53464
6106, 47220, 53477
6116, 47233, 53488
6126, 47228, 53495
6136, 47213, 53493
6146, 47234, 53504
6156, 47233, 53511
6166, 47227, 53509
6176, 47219, 53520
6186, 47244, 53533
6196, 47250, 53546
6206, 47256, 53556
6216, 47242, 53562
6226, 47237, 53558
6236, 47249, 53562
6246, 47254, 53557
6256, 47255, 53567
6266, 47255, 53584
6276, 47252, 53578
6286, 47250, 53579
6296, 47248, 53580
6306, 47250, 53573
6316, 47243, 53584
6326, 47247, 53587
6336, 47241, 53585
6346, 47244, 53586
6356, 47236, 53586
6366, 47231, 53588
6376, 47225, 53587
6386, 47231, 53587
6396, 47228, 53582
6406, 47221, 53592
6416, 47217, 53595
6426, 47213, 53599
6436, 47220, 53599
6446, 47222, 53598
6456, 47218, 53580
6466, 47228, 53584
6476, 47211, 53594
6486, 47212, 53607
6496, 47215, 53606
6506, 47210, 53614
6516, 47216, 53594
6526, 47210, 53617
6536, 47223, 53611
6546, 47227, 53620
6556, 47225, 53632
6566, 47209, 53614
6576, 47208, 53622
6586, 47203, 53629
6596, 47211, 53619
6606, 47203, 53623
6616, 47206, 53614
6626, 47173, 53607
6636, 47189, 53590
6646, 47176, 53602
6656, 47184, 53588
6666, 47175, 53580
