45452, 152044, 81304
45462, 152043, 81315
45472, 152015, 81313
45482, 152026, 81326
45492, 152032, 81305
45502, 152040, 81306
45512, 152096, 81331
45522, 152141, 81372
45532, 152150, 81377
45542, 152151, 81396
45552, 152161, 81411
45562, 152163, 81405
45572, 152154, 81395
45582, 152150, 81395
45592, 152136, 81384
45602, 152139, 81377
45612, 152126, 81373
45622, 152123, 81364
45632, 152120, 81370
45642, 152113, 81373
45652, 152127, 81384
45662, 152113, 81383
45672, 152103, 81383
45682, 152107, 81382
45692, 152096, 81374
45702, 152115, 81376
45712, 152086, 81398
45722, 152095, 81382
45732, 152095, 81402
45742, 152107, 81414
45752, 152121, 81430
45762, 152114, 81410
45772, 152118, 81431
45782, 152114, 81412
45792, 152119, 81440
45802, 152126, 81433
45812, 152111, 81462
45822, 152108, 81446
45832, 152123, 81469
45842, 152131, 81445
45852, 152147, 81458
45862, 152143, 81474
45872, 152159, 81521
45882, 152212, 81516
45892, 152223, 81537
45902, 152228, 81544
45912, 152239, 81558
45922, 152258, 81551
45932, 152249, 81547
45942, 152248, 81556
45952, 152236, 81583
45962, 152239, 81569
45972, 152217, 81542
45982, 152216, 81531
45992, 152205, 81556
46002, 152188, 81543
46012, 152177, 81551
46022, 152190, 81547
46032, 152181, 81564
46042, 152180, 81560
46052, 152196, 81565
46062, 152183, 81560
46071, 152165, 81555
46081, 152168, 81536
46091, 152163, 81541
46101, 152156, 81551
46111, 152164, 81566
46121, 152158, 81544
46131, 152147, 81554
46141, 152158, 81566
46151, 152142, 81567
46161, 152169, 81569
46171, 152153, 81577
46198, 152164, 81572
46202, 152165, 81580
46211, 152153, 81587
46221, 152133, 81588
46231, 152142, 81588
46241, 152141, 81591
46251, 152138, 81603
46261, 152146, 81609
46271, 152177, 81609
46281, 152164, 81602
46291, 152170, 81617
46301, 152152, 81619
46311, 152142, 81600
46321, 152121, 81571
46331, 152109, 81560
46341, 152076, 81545
46351, 152081, 81509
46361, 152061, 81493
46371, 152046, 81473
46381, 152053, 81457
46391, 152038, 81440
46401, 151996, 81410
46411, 151979, 81395
46421, 151948, 81367
46431, 151974, 81324
46441, 151923, 81320
46451, 151913, 81291
46461, 151909, 81271
46471, 151885, 81231
46481, 151870, 81226
46491, 151831, 81206
46501, 151854, 81189
46511, 151858, 81140
46521, 151855, 81163
46531, 151848, 81160
46541, 151865, 81101
46551, 151846, 81119
46561, 151872, 81088
46571, 151859, 81094
46581, 151862, 81061
46591, 151870, 81050
46601, 151866, 81071
46611, 151866, 81056
46621, 151884, 81037
46631, 151905, 81034
46641, 151892, 81022
46651, 151884, 81029
46661, 151914, 81010
46671, 151913, 81027
46681, 151952, 81019
46691, 151944, 81035
46701, 151962, 81032
46711, 151976, 81052
46721, 151988, 81042
46731, 152009, 81062
46741, 152018, 81074
46751, 152048, 81093
46761, 152071, 81088
46771, 152079, 81093
46781, 152080, 81083
46791, 152091, 81091
46801, 152088, 81107
46811, 152085, 81084
46821, 152132, 81107
46831, 152119, 81116
46841, 152150, 81119
46851, 152140, 81131
46861, 152169, 81143
46871, 152164, 81121
46881, 152183, 81135
46891, 152184, 81133
46901, 152151, 81117
46911, 152160, 81129
46921, 152188, 81139
46931, 152187, 81131
46941, 152197, 81141
46951, 152206, 81140
46961, 152200, 81111
46971, 152214, 81129
46981, 152201, 81122
46991, 152200, 81128
47001, 152204, 81113
47011, 152197, 81123
47021, 152203, 81133
47031, 152211, 81135
47041, 152248, 81129
47051, 152263, 81154
47061, 152241, 81149
47071, 152285, 81176
47081, 152267, 81173
47091, 152278, 81157
47101, 152289, 81180
47111, 152308, 81184
47121, 152326, 81194
47131, 152320, 81210
47141, 152298, 81219
47151, 152314, 81222
47161, 152317, 81192
47171, 152333, 81201
47181, 152319, 81219
47191, 152365, 81235
47201, 152366, 81251
47211, 152361, 81241
47221, 152378, 81246
47231, 152391, 81274
47241, 152382, 81280
47251, 152382, 81285
47261, 152394, 81278
47271, 152389, 81288
47281, 152409, 81294
47291, 152405, 81275
47301, 152391, 81293
47311, 152402, 81305
47321, 152407, 81300
47331, 152413, 81306
47341, 152425, 81313
47351, 152436, 81332
47361, 152433, 81348
47371, 152439, 81345
47381, 152471, 81316
47391, 152443, 81318
47401, 152431, 81321
47411, 152428, 81320
47421, 152426, 81300
47431, 152423, 81319
47441, 152419, 81323
47451, 152442, 81339
47461, 152467, 81358
47471, 152457, 81341
47481, 152451, 81343
47491, 152446, 81317
47501, 152427, 81352
47511, 152444, 81353
47521, 152477, 81347
47531, 152454, 81348
47541, 152465, 81362
47551, 152463, 81378
47561, 152479, 81355
47571, 152480, 81365
47581, 152481, 81371
47591, 152514, 81386
47601, 152496, 81395
47611, 152482, 81400
47621, 152487, 81386
47631, 152522, 81434
47641, 152519, 81412
47651, 152516, 81436
47661, 152530, 81456
47671, 152528, 81454
47681, 152525, 81458
47691, 152532, 81451
47701, 152523, 81452
47711, 152497, 81436
47721, 152515, 81446
47731, 152531, 81438
47741, 152508, 81431
47751, 152519, 81425
47761, 152514, 81431
47771, 152491, 81417
47781, 152504, 81409
47791, 152475, 81398
47801, 152477, 81364
47811, 152444, 81349
47821, 152449, 81341
47831, 152434, 81285
47841, 152384, 81217
47851, 152353, 81206
47861, 152343, 81185
47871, 152331, 81161
47881, 152322, 81164
47891, 152313, 81158
47901, 152324, 81102
47911, 152320, 81063
47921, 152307, 81054
47931, 152297, 81042
47941, 152296, 81023
47951, 152293, 81018
47961, 152296, 80981
47971, 152299, 80985
47981, 152315, 80970
47991, 15=80704
54709, 147366, 80720
54719, 147397, 80722
54729, 147431, 80725
54739, 147453, 80747
54749, 147436, 80726
54759, 147453, 80742
54769, 147488, 80743
54779, 147502, 80723
54789, 147488, 80737
54799, 147493, 80722
54809, 147494, 80747
54819, 147527, 80708
54829, 147523, 80736
54839, 147539, 80742
54849, 147524, 80745
54859, 147568, 80727
54869, 147576, 80759
54879, 147588, 80768
54889, 147587, 80793
54899, 147599, 80787
54909, 147607, 80767
54919, 147625, 80777
54929, 147611, 80782
54939, 147636, 80793
54949, 147662, 80825
54959, 147678, 80838
54969, 147697, 80852
54979, 147722, 80872
54989, 147719, 80869
54999, 147726, 80885
55009, 147721, 80866
55019, 147736, 80844
55029, 147758, 80881
55039, 147761, 80880
55049, 147766, 80883
55059, 147781, 80895
55069, 147788, 80897
55079, 147812, 80926
55089, 147809, 80906
55099, 147817, 80924
55109, 147845, 80932
55119, 147851, 80943
55129, 147845, 80949
55139, 147843, 80942
55149, 147844, 80951
55159, 147866, 80960
55169, 147884, 80962
55179, 147892, 80972
55189, 147889, 80978
55199, 147894, 80974
55209, 147900, 80961
55219, 147883, 80997
55229, 147916, 80975
55239, 147879, 80942
55249, 147887, 80948
55259, 147869, 80959
55269, 147864, 80925
55279, 147842, 80888
55289, 147843, 80876
55299, 147803, 80845
55309, 147767, 80823
55319, 147737, 80791
55329, 147727, 80772
55339, 147726, 80763
55349, 147702, 80725
55359, 147686, 80702
55369, 147694, 80659
55379, 147692, 80658
55389, 147682, 80647
55399, 147691, 80593
55409, 147656, 80563
55419, 147632, 80544
55429, 147619, 80509
55439, 147632, 80504
55449, 147619, 80488
55459, 147643, 80478
55469, 147645, 80451
55479, 147672, 80430
55489, 147663, 80441
55499, 147687, 80428
55509, 147704, 80417
55519, 147692, 80402
55529, 147727, 80373
55539, 147736, 80388
55549, 147740, 80405
55559, 147774, 80383
55569, 147765, 80384
55579, 147785, 80390
55589, 147805, 80379
55599, 147801, 80383
55609, 147827, 80379
55619, 147789, 80370
55629, 147783, 80358
55639, 147747, 80340
55649, 147723, 80349
55659, 147726, 80351
55669, 147801, 80459
55679, 147909, 80612
55689, 147956, 80779
55699, 147454, 80907
55709, 146642, 80999
55719, 144449, 80792
55729, 141405, 80216
55739, 137353, 79649
55749, 134051, 79295
55759, 130875, 79208
55769, 128294, 79278
55779, 128389, 79175
55789, 128070, 80796
55799, 128708, 80369
55809, 121597, 79288
55819, 125371, 80664
55829, 119013, 80566
55839, 123565, 81889
55849, 116190, 80925
55859, 102249, 78311
55869, 103449, 78551
55879, 105127, 75788
55889, 95851, 75457
55899, 100483, 77632
55909, 104359, 79581
55919, 89866, 66437
55929, 91023, 64680
55939, 91831, 65472
55949, 119285, 71880
55959, 105271, 67803
55969, 120790, 67312
