AT4T25P2 - Pris - 20_20_411_50
time=46797, red=202721, ir=251450
time=51396, red=202946, ir=252643
time=51416, red=202956, ir=252730
time=51436, red=202948, ir=252796
time=51456, red=203041, ir=252919
time=51476, red=203037, ir=252946
time=51496, red=203024, ir=252923
time=51516, red=202992, ir=252910
time=51536, red=202967, ir=252876
time=51556, red=202953, ir=252909
time=51576, red=202947, ir=252965
time=51596, red=202977, ir=253049
time=51616, red=203015, ir=253166
time=51636, red=203025, ir=253197
time=51655, red=203011, itime=56954, red=203218, ir=252952
time=56974, red=203211, ir=252943
time=56994, red=203195, ir=252947
time=57014, red=203190, ir=252938
time=57034, red=203186, ir=252944
time=57054, red=203187, ir=252957
time=57074, red=203178, ir=252946
time=57094, red=203170, ir=252906
time=57114, red=203119, ir=252819
time=57134, red=203063, ir=252656
time=57154, red=203004, ir=252488
time=57174, red=202951, ir=252371
time=57194, red=202921, ir=252267
time=57214, red=202891, ir=252184
time=57234, red=202907, ir=252113
time=57254, red=202882, ir=252006
time=57274, red=202892, ir=251951
time=57294, red=202903, ir=251892
time=57314, red=202892, ir=251835
time=57334, red=202913, ir=251796
time=57354, red=202927, ir=251789
time=57374, red=202944, ir=251760
time=57394, red=202959, ir=251717
time=57414, red=202963, ir=251671
time=57434, red=202975, ir=251698
time=57454, red=203000, ir=251741
time=57474, red=203028, ir=251806
time=57494, red=203085, ir=251873
time=57514, red=203119, ir=251971
time=57534, red=203146, ir=252023
time=57554, red=203165, ir=252054
time=57574, red=203197, ir=252094
time=57594, red=203210, ir=252132
time=57614, red=203236, ir=252171
time=57634, red=203218, ir=252171
time=57654, red=203205, ir=252155
time=57674, red=203194, ir=252143
time=57694, red=203207, ir=252161
time=57714, red=203201, ir=252173
time=57734, red=203215, ir=252224
time=57754, red=203225, ir=252250
time=57774, red=203226, ir=252260
time=57794, red=203247, ir=252314
time=57814, red=203264, ir=252368
time=57834, red=203253, ir=252364
time=57854, red=203257, ir=252352
time=57874, red=203265, ir=252414
time=57894, red=203288, ir=252455
time=57914, red=203261, ir=252490
time=57934, red=203292, ir=252549
time=57954, red=203293, ir=252597
HR=122, SP=97
time=57974, red=203303, ir=252632
time=57994, red=203304, ir=252668
time=58014, red=203310, ir=252706
time=58034, red=203340, ir=252769
time=58054, red=203348, ir=252834
time=58074, red=203368, ir=252859
time=58094, red=203345, ir=252867
time=58114, red=203329, ir=252837
time=58134, red=203303, ir=252832
time=58154, red=203299, ir=252845
time=58174, red=203320, ir=252869
time=58194, red=203336, ir=252889
time=58214, red=203331, ir=252952
time=58234, red=203332, ir=253002
time=58254, red=203319, ir=252979
time=58274, red=203312, ir=252976
time=58294, red=203296, ir=252953
time=58314, red=203248, ir=252936
time=58334, red=203266, ir=252974
time=58354, red=203271, ir=253022
time=58374, red=203274, ir=253039
time=58394, red=203294, ir=253132
time=58414, red=203301, ir=253156
time=58434, red=203290, ir=253176
time=58454, red=203291, ir=253141
time=58474, red=203277, ir=253168
time=58494, red=203254, ir=253139
time=58514, red=203231, ir=253103
time=58534, red=203205, ir=253044
time=58554, red=203177, ir=252956
time=58574, red=203132, ir=252833
time=58594, red=203083, ir=252711
time=58614, red=203032, ir=252600
time=58634, red=202989, ir=252481
time=58654, red=202954, ir=252363
time=58674, red=202959, ir=252316
time=58694, red=202958, ir=252257
time=58713, red=202941, ir=252152
time=58733, red=202951, ir=252085
time=58753, red=202924, ir=252013
time=58773, red=202918, ir=251962
time=58793, red=202914, ir=251914
time=58813, red=202929, ir=251903
time=58833, red=202937, ir=251893
time=58853, red=202955, ir=251892
time=58873, red=202973, ir=251918
time=58893, red=203039, ir=252007
time=58913, red=203063, ir=252039
time=58933, red=203080, ir=252056
time=58953, red=203087, ir=252084
time=58973, red=203107, ir=252079
time=58993, red=203132, ir=252144
time=59013, red=203133, ir=252182
time=59033, red=203155, ir=252196
time=59053, red=203177, ir=252224
time=59073, red=203179, ir=252243
time=59093, red=203174, ir=252275
time=59113, red=203195, ir=252282
time=59133, red=203192, ir=252300
time=59153, red=203175, ir=252316
time=59173, red=203180, ir=252341
time=59193, red=203180, ir=252332
time=59213, red=203174, ir=252315
time=59233, red=203173, ir=252335
time=59253, red=203189, ir=252353
time=59273, red=203188, ir=252392
time=59293, red=203213, ir=252429
time=59313, red=203205, ir=252461
time=59333, red=203229, ir=252518
time=59353, red=203258, ir=252583
time=59373, red=203253, ir=252582
time=59393, red=203260, ir=252601
time=59413, red=203248, ir=252642
time=59433, red=203241, ir=252656
time=59453, red=203261, ir=252671
time=59473, red=203249, ir=252694
time=59493, red=203242, ir=252722
time=59513, red=203264, ir=252769
time=59533, red=203294, ir=252853
time=59553, red=203310, ir=252881
time=59573, red=203290, ir=252889
time=59593, red=203269, ir=252852
time=59613, red=203251, ir=252850
time=59633, red=203242, ir=252867
time=59653, red=203232, ir=252890
time=59673, red=203246, ir=252920
time=59693, red=203252, ir=252918
time=59713, red=203242, ir=252947
time=59733, red=203257, ir=252959
time=59753, red=203251, ir=253007
time=59773, red=203253, ir=253015
time=59793, red=203240, ir=253017
time=59813, red=203226, ir=253032
time=59833, red=203225, ir=253042
time=59853, red=203217, ir=253060
time=59873, red=203203, ir=253018
time=59893, red=203182, ir=253031
time=59913, red=203188, ir=253050
time=59933, red=203190, ir=253051
time=59953, red=203185, ir=253025
HR=120, SP=99
time=59980, red=203155, ir=253006
time=59993, red=203110, ir=252930
time=60013, red=203080, ir=252832
time=60033, red=203041, ir=252723
time=60053, red=203000, ir=252611
time=60073, red=202981, ir=252500
time=60093, red=202947, ir=252393
time=60113, red=202914, ir=252308
time=60133, red=202909, ir=252210
time=60153, red=202903, ir=252137
time=60173, red=202884, ir=252040
time=60193, red=202894, ir=251998
time=60213, red=202891, ir=251962
time=60233, red=202909, ir=251897
time=60253, red=202912, ir=251893
time=60273, red=202935, ir=251900
time=60293, red=202951, ir=251888
time=60313, red=202985, ir=251910
time=60333, red=203019, ir=251948
time=60353, red=203033, ir=251961
time=60373, red=203067, ir=252044
time=60393, red=203094, ir=252093
time=60413, red=203113, ir=252107
time=60433, red=203136, ir=252144
time=60453, red=203118, ir=252165
time=60473, red=203117, ir=252176
time=60493, red=203128, ir=252185
time=60513, red=203125, ir=252183
time=60533, red=203129, ir=252189
time=60553, red=203139, ir=252202
time=60573, red=203133, ir=252242
time=60593, red=203175, ir=252294
time=60613, red=203172, ir=252332
time=60633, red=203182, ir=252363
time=60653, red=203190, ir=252365
time=60673, red=203210, ir=252393
time=60693, red=203204, ir=252410
time=60713, red=203196, ir=252416
time=60733, red=203226, ir=252466
time=60753, red=203232, ir=252530
time=60773, red=203268, ir=252628
time=60793, red=203275, ir=252680
time=60813, red=203291, ir=252748
time=60833, red=203316, ir=252832
time=60853, red=203341, ir=252898
time=60873, red=203350, ir=252968
time=60893, red=203364, ir=253061
time=60913, red=203396, ir=253133
time=60933, red=203392, ir=253159
time=60953, red=203344, ir=253066
time=60973, red=203286, ir=252927
time=60993, red=203280, ir=252909
time=61013, red=203299, ir=253006
time=61033, red=203335, ir=253115
time=61053, red=203360, ir=253176
time=61073, red=203380, ir=253230
time=61093, red=203429, ir=253393
time=61113, red=203447, ir=253451
time=61133, red=203468, ir=253476
time=61153, red=203468, ir=253498
time=61173, red=203470, ir=253550
time=61193, red=203484, ir=253560
time=61213, red=203477, ir=253585
time=61233, red=203512, ir=253684
time=61253, red=203518, ir=253709
time=61273, red=203520, ir=253711
time=61293, red=203537, ir=253805
time=61313, red=203575, ir=253930
time=61333, red=203622, ir=254042
time=61353, red=203640, ir=254059
time=61373, red=203624, ir=254029
time=61393, red=203591, ir=253985
time=61413, red=203568, ir=253951
time=61433, red=203528, ir=253883
time=61453, red=203482, ir=253694
time=61473, red=203406, ir=253541
time=61493, red=203359, ir=253430
time=61513, red=203290, ir=253259
time=61533, red=203238, ir=253114
time=61553, red=203175, ir=252919
time=61573, red=203124, ir=252711
time=61593, red=203066, ir=252514
time=61613, red=202996, ir=252309
time=61633, red=202938, ir=252114
time=61653, red=202880, ir=251884
time=61673, red=202832, ir=251675
time=61693, red=202763, ir=251436
time=61713, red=202716, ir=251222
time=61733, red=202689, ir=251037
time=61753, red=202658, ir=250938
time=61773, red=202651, ir=250858
time=61793, red=202674, ir=250837
time=61813, red=202723, ir=250880
time=61833, red=202805, ir=251057
time=61853, red=202829, ir=251138
time=61873, red=202816, ir=251066
time=61893, red=202846, ir=251131
time=61913, red=202861, ir=251219
time=61933, red=202922, ir=251301
time=61953, red=202929, ir=251333
HR=86, SP=96
time=61973, red=202944, ir=251357
time=61993, red=202961, ir=251393
time=62013, red=202961, ir=251411
time=62033, red=202954, ir=251440
time=62053, red=202955, ir=251420
time=62073, red=202965, ir=251463
time=62093, red=202984, ir=251488
time=62113, red=203005, ir=251576
time=62133, red=203026, ir=251662
time=62153, red=203064, ir=251720
time=62173, red=203018, ir=251626
time=62193, red=203018, ir=251597
time=62213, red=203003, ir=251622
time=62233, red=203004, ir=251599
time=62253, red=203020, ir=251627
time=62273, red=203003, ir=251666
time=62293, red=203006, ir=251661
time=62313, red=203004, ir=251688
time=62333, red=203014, ir=251728
time=62353, red=203036, ir=251809
time=62373, red=203045, ir=251862
time=62393, red=203059, ir=251900
time=62413, red=203076, ir=251957
time=62433, red=203075, ir=252025
time=62453, red=203093, ir=252076
time=62472, red=203112, ir=252132
time=62492, red=203144, ir=252211
time=62512, red=203168, ir=252328
time=62532, red=203177, ir=252337
time=62552, red=203153, ir=252331
time=62572, red=203124, ir=252308
time=62592, red=203117, ir=252308
time=62612, red=203139, ir=252370
time=62632, red=203151, ir=252419
time=62652, red=203173, ir=252513
time=62672, red=203184, ir=252520
time=62692, red=203193, ir=252532
time=62712, red=203190, ir=252537
time=62732, red=203155, ir=252503
time=62752, red=203112, ir=252467
time=62772, red=203137, ir=252477
time=62792, red=203152, ir=252544
time=62812, red=203190, ir=252639
time=62832, red=203193, ir=252719
time=62852, red=203213, ir=252751
time=62872, red=203216, ir=252749
time=62892, red=203198, ir=252733
time=62912, red=203158, ir=252701
time=62932, red=203145, ir=252669
time=62952, red=203119, ir=252652
time=62972, red=203108, ir=252644
time=62992, red=203089, ir=252589
time=63012, red=203058, ir=252517
time=63032, red=203004, ir=252404
time=63052, red=202976, ir=252285
time=63072, red=202953, ir=252181
time=63092, red=202912, ir=252081
time=63112, red=202894, ir=251952
time=63132, red=202862, ir=251861
time=63152, red=202865, ir=251788
time=63172, red=202893, ir=251726
time=63192, red=202881, ir=251670
time=63212, red=202891, ir=251609
time=63232, red=202903, ir=251566
time=63252, red=202916, ir=251585
time=63272, red=202949, ir=251541
time=63292, red=202973, ir=251543
time=63312, red=202990, ir=251535
time=63332, red=203009, ir=251538
time=63352, red=203048, ir=251578
time=63372, red=203075, ir=251658
time=63392, red=203100, ir=251692
time=63412, red=203131, ir=251748
time=63432, red=203157, ir=251825
time=63452, red=203177, ir=251831
time=63472, red=203194, ir=251831
time=63492, red=203188, ir=251839
time=63512, red=203176, ir=251860
time=63532, red=203186, ir=251857
time=63552, red=203192, ir=251870
time=63572, red=203200, ir=251885
time=63592, red=203200, ir=251889
time=63612, red=203209, ir=251928
time=63632, red=203223, ir=251944
time=63652, red=203230, ir=251925
time=63672, red=203198, ir=251938
time=63692, red=203210, ir=251902
time=63712, red=203207, ir=251904
time=63732, red=203220, ir=251944
time=63752, red=203246, ir=252011
time=63772, red=203274, ir=252063
time=63792, red=203273, ir=252092
time=63812, red=203278, ir=252085
time=63832, red=203281, ir=252077
time=63852, red=203264, ir=252122
time=63872, red=203276, ir=252130
time=63892, red=203270, ir=252169
time=63912, red=203309, ir=252228
time=63932, red=203312, ir=252256
time=63952, red=203308, ir=252290
HR=86, SP=93
time=63977, red=203321, ir=252313
time=63992, red=203302, ir=252311
time=64012, red=203291, ir=252323
time=64032, red=203285, ir=252353
time=64052, red=203326, ir=252424
time=64072, red=203371, ir=252510
time=64092, red=203362, ir=252559
time=64112, red=203339, ir=252515
time=64132, red=203326, ir=252519
time=64152, red=203313, ir=252490
time=64172, red=203323, ir=252534
time=64192, red=203331, ir=252568
time=64212, red=203352, ir=252642
time=64232, red=203353, ir=252674
time=64252, red=203339, ir=252651
time=64272, red=203315, ir=252624
time=64292, red=203316, ir=252632
time=64312, red=203317, ir=252651
time=64332, red=203323, ir=252674
time=64352, red=203333, ir=252725
time=64372, red=203341, ir=252770
time=64392, red=203335, ir=252765
time=64412, red=203334, ir=252768
time=64432, red=203283, ir=252696
time=64452, red=203256, ir=252614
time=64472, red=203231, ir=252510
time=64492, red=203178, ir=252448
time=64512, red=203163, ir=252343
time=64532, red=203124, ir=252220
time=64552, red=203073, ir=252086
time=64572, red=203064, ir=251989
time=64592, red=203032, ir=251858
time=64612, red=203011, ir=251764
time=64632, red=203017, ir=251714
time=64652, red=203014, ir=251627
time=64672, red=203019, ir=251567
time=64692, red=203010, ir=251513
time=64712, red=203016, ir=251481
time=64732, red=203052, ir=251452
time=64752, red=203046, ir=251424
time=64772, red=203085, ir=251440
time=64792, red=203101, ir=251468
time=64812, red=203130, ir=251478
time=64832, red=203128, ir=251498
time=64852, red=203172, ir=251535
time=64872, red=203215, ir=251669
time=64892, red=203293, ir=251777
time=64912, red=203309, ir=251848
time=64932, red=203335, ir=251846
time=64952, red=203328, ir=251845
time=64972, red=203294, ir=251850
time=64992, red=203321, ir=251857
time=65012, red=203310, ir=251863
time=65032, red=203322, ir=251887
time=65052, red=203338, ir=251910
time=65072, red=203339, ir=251942
time=65092, red=203363, ir=252000
time=65112, red=203382, ir=252005
time=65132, red=203350, ir=251980
time=65152, red=203343, ir=252002
time=65172, red=203323, ir=251962
time=65192, red=203333, ir=251968
time=65212, red=203336, ir=252022
time=65232, red=203375, ir=252088
time=65252, red=203391, ir=252166
time=65272, red=203406, ir=252235
time=65292, red=203416, ir=252270
time=65312, red=203419, ir=252307
time=65332, red=203424, ir=252337
time=65352, red=203424, ir=252393
time=65372, red=203442, ir=252426
time=65392, red=203479, ir=252497
time=65412, red=203475, ir=252524
time=65432, red=203498, ir=252570
time=65452, red=203489, ir=252593
time=65472, red=203481, ir=252597
time=65492, red=203462, ir=252594
time=65512, red=203473, ir=252598
time=65532, red=203463, ir=252579
time=65552, red=203454, ir=252619
time=65572, red=203453, ir=252603
time=65592, red=203459, ir=252658
time=65612, red=203471, ir=252716
time=65632, red=203494, ir=252777
time=65652, red=203480, ir=252801
time=65672, red=203502, ir=252816
time=65692, red=203492, ir=252816
time=65712, red=203458, ir=252796
time=65732, red=203457, ir=252803
time=65752, red=203465, ir=252843
time=65772, red=203464, ir=252879
time=65792, red=203478, ir=252897
time=65812, red=203442, ir=252875
time=65832, red=203429, ir=252889
time=65852, red=203436, ir=252897
time=65872, red=203430, ir=252904
time=65892, red=203434, ir=252911
time=65912, red=203427, ir=252946
time=65932, red=203425, ir=252957
time=65952, red=203420, ir=252934
HR=81, SP=96
time=65972, red=203410, ir=252916
time=65992, red=203373, ir=252822
time=66012, red=203345, ir=252713
time=66032, red=203280, ir=252602
time=66052, red=203243, ir=252478
time=66072, red=203201, ir=252362
time=66092, red=203167, ir=252255
time=66112, red=203171, ir=252199
time=66132, red=203161, ir=252157
time=66152, red=203167, ir=252082
time=66171, red=203159, ir=252009
time=66191, red=203160, ir=251964
time=66211, red=203174, ir=251923
time=66231, red=203179, ir=251897
time=66251, red=203197, ir=251863
time=66271, red=203212, ir=251847
time=66291, red=203207, ir=251802
time=66311, red=203208, ir=251820
time=66331, red=203215, ir=251826
time=66351, red=203253, ir=251843
time=66371, red=203288, ir=251910
time=66391, red=203330, ir=252019
time=66411, red=203364, ir=252060
time=66431, red=203376, ir=252093
time=66451, red=203382, ir=252102
time=66471, red=203372, ir=252116
time=66491, red=203394, ir=252134
time=66511, red=203402, ir=252146
time=66531, red=203412, ir=252203
time=66551, red=203423, ir=252211
time=66571, red=203437, ir=252195
time=66591, red=203401, ir=252180
time=66611, red=203416, ir=252186
time=66631, red=203398, ir=252175
time=66651, red=203404, ir=252210
time=66671, red=203410, ir=252241
time=66691, red=203431, ir=252284
time=66711, red=203430, ir=252292
time=66731, red=203411, ir=252267
time=66751, red=203439, ir=252313
time=66771, red=203482, ir=252399
time=66791, red=203502, ir=252446
time=66811, red=203497, ir=252476
time=66831, red=203509, ir=252515
time=66851, red=203505, ir=252532
time=66871, red=203519, ir=252534
time=66891, red=203502, ir=252540
time=66911, red=203492, ir=252565
time=66931, red=203489, ir=252554
time=66951, red=203485, ir=252575
time=66971, red=203471, ir=252609
time=66991, red=203485, ir=252598
time=67011, red=203479, ir=252634
time=67031, red=203485, ir=252676
time=67051, red=203494, ir=252707
time=67071, red=203501, ir=252777
time=67091, red=203492, ir=252742
time=67111, red=203463, ir=252702
time=67131, red=203428, ir=252701
time=67151, red=203437, ir=252694
time=67171, red=203444, ir=252690
time=67191, red=203445, ir=252767
time=67211, red=203465, ir=252820
time=67231, red=203466, ir=252832
time=67251, red=203476, ir=252850
time=67271, red=203455, ir=252837
time=67291, red=203447, ir=252876
time=67311, red=203450, ir=252890
time=67331, red=203476, ir=252943
time=67351, red=203466, ir=253004
time=67371, red=203488, ir=253039
time=67391, red=203486, ir=253058
time=67411, red=203474, ir=253060
time=67431, red=203473, ir=253051
time=67451, red=203442, ir=253051
time=67471, red=203451, ir=253056
time=67491, red=203457, ir=253044
time=67511, red=203397, ir=252935
time=67531, red=203351, ir=252775
time=67551, red=203290, ir=252671
time=67571, red=203260, ir=252569
time=67591, red=203248, ir=252479
time=67611, red=203227, ir=252387
time=67631, red=203188, ir=252301
time=67651, red=203186, ir=252207
time=67671, red=203164, ir=252071
time=67691, red=203103, ir=251944
time=67711, red=203104, ir=251822
time=67731, red=203080, ir=251725
time=67751, red=203064, ir=251653
time=67771, red=203082, ir=251567
time=67791, red=203056, ir=251494
time=67811, red=203074, ir=251516
time=67831, red=203151, ir=251649
time=67851, red=203211, ir=251731
time=67871, red=203235, ir=251801
time=67891, red=203262, ir=251790
time=67911, red=203260, ir=251782
time=67931, red=203273, ir=251788
time=67951, red=203262, ir=251815
HR=81, SP=98
time=67976, red=203275, ir=251850
time=67991, red=203290, ir=251833
time=68011, red=203304, ir=251860
time=68031, red=203326, ir=251900
time=68051, red=203328, ir=251929
time=68071, red=203345, ir=251988
time=68091, red=203374, ir=252066
time=68111, red=203387, ir=252093
time=68131, red=203378, ir=252100
time=68151, red=203368, ir=252114
time=68171, red=203399, ir=252109
time=68191, red=203412, ir=252188
time=68211, red=203443, ir=252234
time=68231, red=203439, ir=252257
time=68251, red=203427, ir=252253
time=68271, red=203425, ir=252241
time=68291, red=203412, ir=252243
time=68311, red=203417, ir=252251
time=68331, red=203434, ir=252281
time=68351, red=203422, ir=252278
time=68371, red=203440, ir=252283
time=68391, red=203427, ir=252317
time=68411, red=203417, ir=252290
time=68431, red=203386, ir=252276
time=68451, red=203396, ir=252297
time=68471, red=203408, ir=252335
time=68491, red=203391, ir=252348
time=68511, red=203376, ir=252324
time=68531, red=203392, ir=252372
time=68551, red=203408, ir=252451
time=68571, red=203427, ir=252505
time=68591, red=203449, ir=252531
time=68611, red=203432, ir=252560
time=68631, red=203445, ir=252569
time=68651, red=203430, ir=252560
time=68671, red=203413, ir=252572
time=68691, red=203402, ir=252579
time=68711, red=203393, ir=252632
time=68731, red=203437, ir=252716
time=68751, red=203454, ir=252772
time=68771, red=203452, ir=252775
time=68791, red=203441, ir=252782
time=68811, red=203424, ir=252757
time=68831, red=203399, ir=252753
time=68851, red=203387, ir=252720
time=68871, red=203365, ir=252689
time=68891, red=203356, ir=252675
time=68911, red=203312, ir=252602
time=68931, red=203268, ir=252549
time=68951, red=203232, ir=252430
time=68971, red=203200, ir=252371
time=68991, red=203189, ir=252338
time=69011, red=203168, ir=252266
time=69031, red=203171, ir=252218
time=69051, red=203174, ir=252176
time=69071, red=203167, ir=252107
time=69091, red=203160, ir=252038
time=69111, red=203167, ir=252011
time=69131, red=203168, ir=251986
time=69151, red=203181, ir=251964
time=69171, red=203229, ir=251991
time=69191, red=203228, ir=251993
time=69211, red=203266, ir=251984
time=69231, red=203292, ir=252019
time=69251, red=203328, ir=252035
time=69271, red=203348, ir=252062
time=69291, red=203350, ir=252083
time=69311, red=203405, ir=252117
time=69331, red=203371, ir=252139
time=69351, red=203399, ir=252158
time=69371, red=203428, ir=252251
