7583, 52139, 58481
7603, 52131, 58488
7623, 52118, 58479
7643, 52117, 58496
7664, 52137, 58483
7684, 52126, 58489
7704, 52131, 58491
7724, 52135, 58490
7744, 52128, 58487
7764, 52135, 58492
7784, 52136, 58494
7804, 52124, 58506
7824, 52120, 58502
7844, 52126, 58512
7864, 52136, 58512
7884, 52130, 58526
7904, 52128, 58504
7924, 52121, 58520
7944, 52142, 58518
7964, 52125, 58516
7984, 52123, 58530
8004, 52107, 58514
8024, 52119, 58514
8044, 52119, 58515
8064, 52103, 58513
8084, 52125, 58525
8104, 52095, 58516
8124, 52097, 58511
8144, 52109, 58526
8164, 52102, 58541
8184, 52104, 58541
8204, 52103, 58543
8224, 52093, 58537
8244, 52098, 58517
8264, 52087, 58506
8284, 52073, 58498
8304, 52063, 58478
8324, 52057, 58457
8344, 52048, 58434
8364, 52039, 58428
8384, 52046, 58408
8404, 52033, 58384
8424, 52041, 58379
8444, 52032, 58361
8464, 52047, 58357
8484, 52034, 58357
8504, 52054, 58348
8524, 52050, 58326
8544, 52048, 58318
8564, 52061, 58335
8584, 52068, 58324
8604, 52082, 58297
8624, 52066, 58319
8645, 52083, 58331
8665, 52098, 58336
8685, 52106, 58331
8705, 52115, 58334
8725, 52116, 58341
8745, 52125, 58337
8765, 52131, 58339
8785, 52131, 58358
8805, 52139, 58352
8825, 52135, 58370
8845, 52133, 58353
8865, 52141, 58347
8885, 52154, 58351
8905, 52148, 58374
8925, 52158, 58360
8945, 52147, 58372
8965, 52147, 58370
8985, 52144, 58369
9005, 52131, 58371
9025, 52150, 58376
9045, 52157, 58368
9065, 52157, 58368
9085, 52150, 58375
9105, 52153, 58380
9125, 52140, 58386
9145, 52155, 58378
9165, 52152, 58372
9185, 52155, 58387
9205, 52145, 58385
9225, 52151, 58409
9245, 52138, 58388
9265, 52156, 58417
9285, 52147, 58391
9305, 52155, 58397
9325, 52143, 58416
9345, 52144, 58413
9365, 52156, 58416
9385, 52170, 58419
9405, 52150, 58429
9425, 52156, 58422
9445, 52140, 58427
9465, 52157, 58437
9485, 52154, 58440
9505, 52150, 58456
9525, 52140, 58463
9545, 52157, 58452
9565, 52139, 58471
9586, 52149, 58461
9606, 52151, 58475
9626, 52146, 58479
9646, 52151, 58490
9666, 52147, 58492
9686, 52143, 58493
9706, 52150, 58495
9726, 52149, 58508
9746, 52144, 58511
9766, 52146, 58499
9786, 52135, 58498
9806, 52144, 58486
9826, 52129, 58469
9846, 52106, 58461
9866, 52104, 58449
9886, 52112, 58417
9906, 52078, 58394
9926, 52088, 58383
9946, 52069, 58362
9966, 52072, 58350
9986, 52088, 58335
10006, 52078, 58321
10026, 52074, 58322
10046, 52078, 58297
10066, 52072, 58300
10086, 52092, 58284
10106, 52104, 58275
10126, 52106, 58279
10146, 52108, 58285
10166, 52114, 58292
10186, 52130, 58287
10206, 52124, 58272
10226, 52141, 58290
10246, 52146, 58293
10266, 52153, 58320
10286, 52164, 58298
10306, 52172, 58303
10326, 52155, 58298
10346, 52165, 58300
10366, 52179, 58310
10386, 52167, 58298
10406, 52165, 58285
10426, 52160, 58273
10446, 52178, 58284
10466, 52174, 58283
10486, 52158, 58292
10506, 52173, 58289
10527, 52178, 58284
10547, 52180, 58294
10567, 52187, 58298
10587, 52184, 58300
10607, 52208, 58326
10627, 52213, 58338
10647, 52228, 58351
10667, 52205, 58338
10687, 52210, 58355
10707, 52217, 58355
10727, 52217, 58371
10747, 52226, 58352
10767, 52218, 58353
10787, 52222, 58372
10807, 52227, 58375
10827, 52223, 58365
10847, 52223, 58367
10867, 52224, 58379
10887, 52225, 58372
10907, 52218, 58385
10927, 52208, 58373
10947, 52219, 58390
10967, 52208, 58371
10987, 52214, 58383
11007, 52195, 58391
11027, 52204, 58398
11047, 52200, 58375
11067, 52193, 58382
11087, 52193, 58382
11107, 52186, 58380
11127, 52188, 58399
11147, 52188, 58389
11167, 52196, 58390
11187, 52179, 58409
11207, 52179, 58406
11227, 52190, 58393
11247, 52174, 58403
11267, 52181, 58410
11287, 52178, 58397
11307, 52175, 58382
11327, 52167, 58374
11347, 52148, 58357
11367, 52135, 58329
11387, 52136, 58315
11407, 52136, 58295
11427, 52121, 58288
11447, 52121, 58268
11467, 52128, 58255
11487, 52130, 58244
11507, 52130, 58214
11528, 52113, 58207
11548, 52124, 58201
11568, 52126, 58195
11588, 52134, 58195
11608, 52139, 58201
11628, 52155, 58202
11648, 52171, 58198
11668, 52179, 58213
11688, 52176, 58214
11708, 52183, 58216
11728, 52188, 58203
11748, 52201, 58212
11768, 52199, 58217
11788, 52208, 58235
11808, 52203, 58224
11828, 52210, 58237
11848, 52209, 58230
11868, 52209, 58229
11888, 52228, 58235
11908, 52222, 58240
11928, 52230, 58244
11948, 52226, 58241
11968, 52212, 58250
11988, 52220, 58251
12015, 52227, 58253
12028, 52229, 58252
12048, 52221, 58253
12068, 52231, 58263
12088, 52233, 58267
12108, 52230, 58279
12128, 52234, 58282
12148, 52242, 58277
12168, 52244, 58284
12188, 52248, 58296
12208, 52228, 58296
12228, 52246, 58304
12248, 52236, 58321
12268, 52252, 58321
12288, 52257, 58327
12308, 52260, 58332
12328, 52241, 58329
12348, 52256, 58336
12368, 52245, 58340
12388, 52247, 58350
12408, 52238, 58351
12428, 52255, 58343
12448, 52250, 58350
12468, 52252, 58372
12489, 52244, 58362
12509, 52245, 58364
12529, 52238, 58372
12549, 52236, 58380
12569, 52232, 58387
12589, 52227, 58378
12609, 52226, 58393
12629, 52231, 58386
12649, 52208, 58386
12669, 52219, 58376
12689, 52230, 58375
12709, 52203, 58373
12729, 52198, 58386
12749, 52196, 58402
12769, 52217, 58403
12789, 52196, 58404
12809, 52203, 58400
128time=16733, 52178, 58271
16753, 52179, 58279
16773, 52198, 58270
16793, 52198, 58272
16813, 52183, 58265
16833, 52172, 58277
16853, 52179, 58269
16873, 52189, 58260
16893, 52191, 58262
16913, 52185, 58263
16933, 52176, 58265
16953, 52184, 58269
16973, 52171, 58286
16993, 52190, 58278
17013, 52194, 58277
17033, 52196, 58285
17053, 52195, 58281
17073, 52200, 58290
17093, 52196, 58289
17113, 52191, 58299
17133, 52202, 58303
17153, 52204, 58298
17173, 52201, 58306
17193, 52197, 58330
17213, 52211, 58333
17233, 52195, 58319
17253, 52201, 58330
17273, 52201, 58343
17293, 52200, 58332
17313, 52210, 58340
17333, 52195, 58348
17354, 52214, 58342
17374, 52198, 58345
17394, 52195, 58359
17414, 52195, 58363
17434, 52197, 58357
17454, 52186, 58359
17474, 52195, 58379
17494, 52201, 58357
17514, 52177, 58362
17534, 52196, 58363
17554, 52206, 58381
17574, 52189, 58379
17594, 52184, 58394
17614, 52197, 58414
17634, 52187, 58415
17654, 52184, 58407
17674, 52179, 58409
17694, 52191, 58413
17714, 52163, 58406
17734, 52185, 58408
17754, 52180, 58420
17774, 52181, 58426
17794, 52183, 58428
17814, 52185, 58428
17834, 52173, 58433
17854, 52172, 58431
17874, 52173, 58424
17894, 52165, 58417
17914, 52151, 58384
17934, 52123, 58373
17954, 52135, 58361
17974, 52130, 58334
17994, 52120, 58333
18014, 52114, 58302
18034, 52099, 58271
18054, 52102, 58284
18074, 52125, 58274
18094, 52121, 58251
18114, 52109, 58261
18134, 52123, 58243
18154, 52119, 58220
18174, 52114, 58211
18194, 52110, 58218
18214, 52116, 58200
18234, 52137, 58211
18254, 52139, 58221
18274, 52142, 58216
18294, 52167, 58221
18315, 52158, 58217
18335, 52153, 58233
18355, 52165, 58235
18375, 52172, 58254
18395, 52179, 58261
18415, 52175, 58247
18435, 52179, 58259
18455, 52186, 58274
18475, 52206, 58262
18495, 52191, 58276
18515, 52204, 58270
18535, 52176, 58287
18555, 52176, 58277
18575, 52199, 58267
18595, 52200, 58280
18615, 52196, 58268
18635, 52193, 58267
18655, 52198, 58286
18675, 52196, 58280
18695, 52199, 58277
18715, 52187, 58277
18735, 52189, 58272
18755, 52201, 58275
18775, 52208, 58293
18795, 52209, 58308
18815, 52210, 58310
18835, 52204, 58300
18855, 52220, 58313
18875, 52201, 58318
18895, 52216, 58311
18915, 52203, 58324
18935, 52213, 58337
18955, 52214, 58324
18975, 52220, 58343
18995, 52203, 58337
19015, 52216, 58322
19035, 52208, 58333
19055, 52208, 58345
19075, 52202, 58366
19095, 52210, 58366
19115, 52193, 58340
19135, 52208, 58341
19155, 52202, 58347
19175, 52196, 58354
19195, 52202, 58360
19215, 52200, 58365
19235, 52208, 58392
19255, 52206, 58403
19275, 52196, 58385
19296, 52209, 58398
19316, 52191, 58388
19336, 52176, 58393
19356, 52194, 58412
19376, 52179, 58412
19396, 52180, 58409
19416, 52173, 58399
19436, 52170, 58424
19456, 52182, 58422
19476, 52179, 58428
19496, 52180, 58427
19516, 52183, 58426
19536, 52164, 58429
19556, 52160, 58429
19576, 52177, 58418
19596, 52140, 58414
19616, 52157, 58403
19636, 52143, 58393
19656, 52143, 58381
19676, 52137, 58371
19696, 52109, 58335
19716, 52121, 58334
19736, 52107, 58294
19756, 52114, 58282
19776, 52091, 58264
19796, 52099, 58251
19816, 52108, 58224
