AT4T29P1 - Pris - 20_20_411_50
time=19588, red=213681, ir=262143
time=22027, red=213601, ir=262143
time=22047, red=213577, ir=262143
time=22067, red=213569, ir=262143
time=22087, red=213542, ir=262143
time=22107, red=213492, ir=262143
time=22127, red=213506, ir=262143
time=22147, red=213496, ir=262143
time=22167, red=213501, ir=262143
time=22187, red=213503, ir=262143
time=22207, red=213508, ir=262143
time=22227, red=213511, ir=262143
time=22247, red=213538, ir=262143
time=22267, red=213554, ir=262143
time=22287, red=213559, ir=262143
time=22307, red=213584, ir=262143
time=22327, red=213611, ir=262143
time=22347, red=213609, ir=262143
time=22367, red=213639, ir=262143
time=22387, red=213655, ir=262143
time=22407, red=213681, ir=262143
time=22427, red=213698, ir=262143
time=22447, red=213705, ir=262143
time=22467, red=213744, ir=262143
time=22487, red=213768, ir=262143
time=22507, red=213786, ir=262143
time=22527, red=213812, ir=262143
time=22547, red=213836, ir=262143
time=22567, red=213835, ir=262143
time=22587, red=213826, ir=262143
time=22607, red=213831, ir=262143
time=22627, red=213847, ir=262143
time=22647, red=213812, ir=262143
time=22667, red=213834, ir=262143
time=22687, red=213827, ir=262143
time=22706, red=213821, ir=262143
time=22726, red=213821, ir=262143
time=22746, red=213823, ir=262143
time=22766, red=213837, ir=262143
time=22786, red=213855, ir=262143
time=22806, red=213868, ir=262143
time=22826, red=213849, ir=262143
time=22846, red=213855, ir=262143
time=22866, red=213845, ir=262143
time=22886, red=213858, ir=262143
time=22906, red=213871, ir=262143
time=22926, red=213856, ir=262143
time=22946, red=213862, ir=262143
time=22966, red=213873, ir=262143
time=22986, red=213870, ir=262143
time=23006, red=213867, ir=262143
time=23026, red=213861, ir=262143
time=23046, red=213886, ir=262143
time=23066, red=213875, ir=262143
time=23086, red=213909, ir=262143
time=23106, red=213927, ir=262143
time=23126, red=213906, ir=262143
time=23146, red=213883, ir=262143
time=23166, red=213880, ir=262143
time=23186, red=213863, ir=262143
time=23206, red=213850, ir=262143
time=23226, red=213854, ir=262143
time=23246, red=213838, ir=262143
time=23266, red=213862, ir=262143
time=23286, red=213852, ir=262143
time=23306, red=213855, ir=262143
time=23326, red=213858, ir=262143
time=23346, red=213847, ir=262143
time=23366, red=213847, ir=262143
time=23386, red=213856, ir=262143
time=23406, red=213848, ir=262143
time=23426, red=213849, ir=262143
time=23446, red=213857, ir=262143
time=23466, red=213846, ir=262143
time=23486, red=213841, ir=262143
time=23506, red=213856, ir=262143
time=23526, red=213859, ir=262143
time=23546, red=213861, ir=262143
time=23566, red=213849, ir=262143
time=23586, red=213871, ir=262143
time=23606, red=213953, ir=262143
time=23626, red=214010, ir=262143
time=23646, red=213995, ir=262143
time=23666, red=213953, ir=262143
time=23686, red=213885, ir=262143
time=23706, red=213878, ir=262143
time=23726, red=213850, ir=262143
time=23746, red=213855, ir=262143
time=23766, red=213827, ir=262143
time=23786, red=213854, ir=262143
time=23806, red=213858, ir=262143
time=23826, red=213838, ir=262143
time=23846, red=213811, ir=262143
time=23866, red=213811, ir=262143
time=23886, red=213819, ir=262143
time=23906, red=213791, ir=262143
time=23926, red=213801, ir=262143
time=23946, red=213801, ir=262143
time=23966, red=213904, ir=262143
HR=-999, SP=-1
time=23990, red=213952, ir=262143
time=24006, red=213932, ir=262143
time=24026, red=213924, ir=262143
time=24046, red=213894, ir=262143
time=24066, red=213941, ir=262143
time=24086, red=213912, ir=262143
time=24106, red=213930, ir=262143
time=24126, red=213945, ir=262143
time=24146, red=213957, ir=262143
time=24166, red=213979, ir=262143
time=24186, red=213996, ir=262143
time=24206, red=213998, ir=262143
time=24226, red=214005, ir=262143
time=24246, red=214036, ir=262143
time=24266, red=214016, ir=262143
time=24286, red=214013, ir=262143
time=24306, red=214011, ir=262143
time=24326, red=214026, ir=262143
time=24346, red=214009, ir=262143
time=24366, red=214013, ir=262143
time=24386, red=214015, ir=262143
time=24406, red=214025, ir=262143
time=24426, red=214015, ir=262143
time=24446, red=214017, ir=262143
time=24466, red=214021, itime=30284, red=213922, ir=262143
time=30304, red=213915, ir=262143
time=30324, red=213907, ir=262143
time=30344, red=213899, ir=262143
time=30364, red=213892, ir=262143
time=30384, red=213874, ir=262143
time=30404, red=213859, ir=262143
time=30424, red=213864, ir=262143
time=30444, red=213869, ir=262143
time=30464, red=213858, ir=262143
time=30484, red=213845, ir=262143
time=30504, red=213849, ir=262143
time=30524, red=213857, ir=262143
time=30544, red=213861, ir=262143
time=30564, red=213861, ir=262143
time=30584, red=213869, ir=262143
time=30604, red=213836, ir=262143
time=30624, red=213851, ir=262143
time=30644, red=213834, ir=262143
time=30664, red=213840, ir=262143
time=30684, red=213860, ir=262143
time=30704, red=213834, ir=262143
time=30724, red=213806, ir=262143
time=30744, red=213796, ir=262143
time=30764, red=213766, ir=262143
time=30784, red=213767, ir=262143
time=30804, red=213749, ir=262143
time=30824, red=213722, ir=262143
time=30844, red=213721, ir=262143
time=30864, red=213737, ir=262143
time=30884, red=213761, ir=262143
time=30904, red=213774, ir=262143
time=30924, red=213781, ir=262143
time=30944, red=213808, ir=262143
time=30964, red=213803, ir=262143
time=30984, red=213804, ir=262143
time=31004, red=213820, ir=262143
time=31024, red=213821, ir=262143
time=31044, red=213855, ir=262143
time=31064, red=213849, ir=262143
time=31084, red=213864, ir=262143
time=31104, red=213857, ir=262143
time=31124, red=213915, ir=262143
time=31144, red=213903, ir=262143
time=31164, red=213937, ir=262143
time=31184, red=213937, ir=262143
time=31204, red=213952, ir=262143
time=31224, red=213962, ir=262143
time=31244, red=213983, ir=262143
time=31264, red=213957, ir=262143
time=31284, red=213947, ir=262143
time=31304, red=213915, ir=262143
time=31324, red=213913, ir=262143
time=31344, red=213912, ir=262143
time=31364, red=213933, ir=262143
time=31384, red=213925, ir=262143
time=31404, red=213944, ir=262143
time=31424, red=213923, ir=262143
time=31444, red=213936, ir=262143
time=31464, red=213946, ir=262143
time=31484, red=213954, ir=262143
time=31504, red=213949, ir=262143
time=31524, red=213944, ir=262143
time=31543, red=213947, ir=262143
time=31563, red=213939, ir=262143
time=31583, red=213933, ir=262143
time=31603, red=213952, ir=262143
time=31623, red=213916, ir=262143
time=31643, red=213937, ir=262143
time=31663, red=213925, ir=262143
time=31683, red=213918, ir=262143
time=31703, red=213907, ir=262143
time=31723, red=213921, ir=262143
time=31743, red=213913, ir=262143
time=31763, red=213905, ir=262143
time=31783, red=213904, ir=262143
time=31803, red=213893, ir=262143
time=31823, red=213906, ir=262143
time=31843, red=213905, ir=262143
time=31863, red=213889, ir=262143
time=31883, red=213899, ir=262143
time=31903, red=213893, ir=262143
time=31923, red=213889, ir=262143
time=31943, red=213882, ir=262143
time=31963, red=213887, ir=262143
HR=-999, SP=-1
time=31987, red=213889, ir=262143
time=32003, red=213897, ir=262143
time=32023, red=213909, ir=262143
time=32043, red=213899, ir=262143
time=32063, red=213893, ir=262143
time=32083, red=213892, ir=262143
time=32103, red=213890, ir=262143
time=32123, red=213896, ir=262143
time=32143, red=213889, ir=262143
time=32163, red=213864, ir=262143
time=32183, red=213860, ir=262143
time=32203, red=213871, ir=262143
time=32223, red=213892, ir=262143
time=32243, red=213852, ir=262143
time=32263, red=213868, ir=262143
time=32283, red=213856, ir=262143
time=32303, red=213838, ir=262143
time=32323, red=213834, ir=262143
time=32343, red=213821, ir=262143
time=32363, red=213816, ir=262143
time=32383, red=213827, ir=262143
time=32403, red=213806, ir=262143
time=32423, red=213825, ir=262143
time=32443, red=213790, ir=262143
time=32463, red=213769, ir=262143
time=32483, red=213738, ir=262143
time=32503, red=213707, ir=262143
time=32523, red=213701, ir=262143
time=32543, red=213691, ir=262143
time=32563, red=213681, ir=262143
time=32583, red=213684, ir=262143
time=32603, red=213696, ir=262143
time=32623, red=213690, ir=262143
time=32643, red=213734, ir=262143
time=32663, red=213751, ir=262143
time=32683, red=213781, ir=262143
time=32703, red=213779, ir=262143
time=32723, red=213801, ir=262143
time=32743, red=213802, ir=262143
time=32763, red=213812, ir=262143
time=32783, red=213827, ir=262143
time=32803, red=213859, ir=262143
time=32823, red=213916, ir=262143
time=32843, red=213983, ir=262143
time=32863, red=213980, ir=262143
time=32883, red=213997, ir=262143
time=32903, red=214003, ir=262143
time=32923, red=213982, ir=262143
time=32943, red=213988, ir=262143
time=32963, red=213986, ir=262143
time=32983, red=213984, ir=262143
time=33003, red=213997, ir=262143
time=33023, red=213996, ir=262143
time=33043, red=213996, ir=262143
time=33063, red=213992, ir=262143
time=33083, red=213977, ir=262143
time=33103, red=213985, ir=262143
time=33123, red=213979, ir=262143
time=33143, red=213972, ir=262143
time=33163, red=213997, ir=262143
time=33183, red=214005, ir=262143
time=33203, red=213998, ir=262143
time=33223, red=214010, ir=262143
time=33243, red=214027, ir=262143
time=33263, red=214034, ir=262143
time=33283, red=214042, ir=262143
time=33303, red=214035, ir=262143
time=33323, red=214032, ir=262143
time=33343, red=214013, ir=262143
time=33363, red=214018, ir=262143
time=33383, red=214017, ir=262143
time=33403, red=214038, ir=262143
time=33423, red=214017, ir=262143
time=33443, red=214018, ir=262143
time=33463, red=214036, ir=262143
time=33483, red=214028, ir=262143
time=33503, red=214008, ir=262143
time=33523, red=213993, ir=262143
time=33543, red=213996, ir=262143
time=33563, red=213976, ir=262143
time=33583, red=213980, ir=262143
time=33603, red=213956, ir=262143
time=33623, red=213962, ir=262143
time=33643, red=213965, ir=262143
time=33663, red=213946, ir=262143
time=33683, red=213948, ir=262143
time=33703, red=213953, ir=262143
time=33723, red=213944, ir=262143
time=33743, red=213929, ir=262143
time=33763, red=213948, ir=262143
time=33783, red=213933, ir=262143
time=33803, red=213964, ir=262143
time=33823, red=213957, ir=262143
time=33843, red=213981, ir=262143
time=33863, red=214009, ir=262143
time=33883, red=214034, ir=262143
time=33903, red=213986, ir=262143
time=33923, red=213948, ir=262143
time=33943, red=213926, ir=262143
time=33963, red=213936, ir=262143
HR=-999, SP=-1
time=33983, red=213920, ir=262143
time=34003, red=213918, ir=262143
time=34023, red=213918, ir=262143
time=34043, red=213917, ir=262143
time=34063, red=213906, ir=262143
time=34083, red=213901, ir=262143
time=34103, red=213901, ir=262143
time=34123, red=213893, ir=262143
time=34143, red=213858, ir=262143
time=34163, red=213837, ir=262143
time=34183, red=213820, ir=262143
time=34203, red=213783, ir=262143
time=34223, red=213785, ir=262143
time=34243, red=213767, ir=262143
time=34263, red=213792, ir=262143
time=34283, red=213784, ir=262143
time=34303, red=213816, ir=262143
time=34323, red=213825, ir=262143
time=34343, red=213803, ir=262143
time=34362, red=213837, ir=262143
time=34382, red=213852, ir=262143
time=34402, red=213880, ir=262143
time=34422, red=213896, ir=262143
time=34442, red=213926, ir=262143
time=34462, red=213936, ir=262143
time=34482, red=213949, ir=262143
time=34502, red=213953, ir=262143
time=34522, red=213973, ir=262143
time=34542, red=213989, ir=262143
time=34562, red=214002, ir=262143
time=34582, red=214000, ir=262143
time=34602, red=214020, ir=262143
time=34622, red=213999, ir=262143
time=34642, red=214017, ir=262143
time=34662, red=214003, ir=262143
time=34682, red=214015, ir=262143
time=34702, red=214022, ir=262143
time=34722, red=214012, ir=262143
time=34742, red=214013, ir=262143
time=34762, red=213993, ir=262143
time=34782, red=213990, ir=262143
time=34802, red=213997, ir=262143
time=34822, red=214008, ir=262143
time=34842, red=214010, ir=262143
time=34862, red=214001, ir=262143
time=34882, red=214011, ir=262143
time=34902, red=214012, ir=262143
time=34922, red=214018, ir=262143
time=34942, red=214023, ir=262143
time=34962, red=214024, ir=262143
time=34982, red=214002, ir=262143
time=35002, red=214011, ir=262143
time=35022, red=214010, ir=262143
time=35042, red=214038, ir=262143
time=35062, red=214036, ir=262143
time=35082, red=214023, ir=262143
time=35102, red=214020, ir=262143
time=35122, red=214063, ir=262143
time=35142, red=214058, ir=262143
time=35162, red=214103, ir=262143
time=35182, red=214099, ir=262143
time=35202, red=214104, ir=262143
time=35222, red=214066, ir=262143
time=35242, red=214057, ir=262143
time=35262, red=214057, ir=262143
time=35282, red=214052, ir=262143
time=35302, red=214023, ir=262143
time=35322, red=214020, ir=262143
time=35342, red=214011, ir=262143
time=35362, red=214013, ir=262143
time=35382, red=214018, ir=262143
time=35402, red=214003, ir=262143
time=35422, red=213991, ir=262143
time=35442, red=214033, ir=262143
time=35462, red=214009, ir=262143
time=35482, red=213986, ir=262143
time=35502, red=213970, ir=262143
time=35522, red=213965, ir=262143
time=35542, red=213975, ir=262143
time=35562, red=213976, ir=262143
time=35582, red=213978, ir=262143
time=35602, red=213967, ir=262143
time=35622, red=213954, ir=262143
time=35642, red=213971, ir=262143
time=35662, red=213967, ir=262143
time=35682, red=213972, ir=262143
time=35702, red=213959, ir=262143
time=35722, red=213961, ir=262143
time=35742, red=213957, ir=262143
time=35762, red=213954, ir=262143
time=35782, red=213938, ir=262143
time=35802, red=213925, ir=262143
time=35822, red=213902, ir=262143
time=35842, red=213896, ir=262143
time=35862, red=213867, ir=262143
time=35882, red=213843, ir=262143
time=35902, red=213837, ir=262143
time=35922, red=213844, ir=262143
time=35942, red=213831, ir=262143
time=35962, red=213818, ir=262143
HR=-999, SP=-1
time=35990, red=213835, ir=262143
time=36002, red=213844, ir=262143
time=36022, red=213849, ir=262143
time=36042, red=213856, ir=262143
time=36062, red=213857, ir=262143
time=36082, red=213878, ir=262143
time=36102, red=213883, ir=262143
time=36122, red=213890, ir=262143
time=36142, red=213917, ir=262143
time=36162, red=213912, ir=262143
time=36182, red=213939, ir=262143
time=36202, red=213944, ir=262143
time=36222, red=213978, ir=262143
time=36242, red=213977, ir=262143
time=36262, red=213976, ir=262143
time=36282, red=213995, ir=262143
time=36302, red=213987, ir=262143
time=36322, red=214004, ir=262143
time=36342, red=214006, ir=262143
time=36362, red=214027, ir=262143
time=36382, red=214041, ir=262143
time=36402, red=214020, ir=262143
time=36422, red=214023, ir=262143
time=36442, red=214027, ir=262143
time=36462, red=214011, ir=262143
time=36482, red=214016, ir=262143
time=36502, red=214015, ir=262143
time=36522, red=214010, ir=262143
time=36542, red=214010, ir=262143
time=36562, red=214035, ir=262143
time=36582, red=213996, ir=262143
time=36602, red=214023, ir=262143
time=36622, red=214001, ir=262143
time=36642, red=214016, ir=262143
time=36662, red=214010, ir=262143
time=36682, red=214014, ir=262143
time=36702, red=214021, ir=262143
time=36722, red=214016, ir=262143
time=36742, red=214010, ir=262143
time=36762, red=214027, ir=262143
time=36782, red=214024, ir=262143
time=36802, red=214013, ir=262143
time=36822, red=214008, ir=262143
time=36842, red=214012, ir=262143
time=36862, red=213998, ir=262143
time=36882, red=214000, ir=262143
time=36902, red=214003, ir=262143
time=36922, red=213975, ir=262143
time=36942, red=213999, ir=262143
time=36962, red=213998, ir=262143
time=36982, red=213983, ir=262143
time=37002, red=214002, ir=262143
time=37022, red=213985, ir=262143
time=37042, red=213985, ir=262143
time=37062, red=213984, ir=262143
time=37082, red=214004, ir=262143
time=37102, red=213979, ir=262143
time=37122, red=214002, ir=262143
time=37142, red=214000, ir=262143
time=37162, red=214015, ir=262143
time=37182, red=213993, ir=262143
time=37202, red=214002, ir=262143
time=37222, red=214002, ir=262143
time=37241, red=213979, ir=262143
time=37261, red=214000, ir=262143
time=37281, red=213992, ir=262143
time=37301, red=213984, ir=262143
time=37321, red=214015, ir=262143
time=37341, red=214013, ir=262143
time=37361, red=214020, ir=262143
time=37381, red=214024, ir=262143
time=37401, red=214010, ir=262143
time=37421, red=214011, ir=262143
time=37441, red=214006, ir=262143
time=37461, red=213987, ir=262143
time=37481, red=213966, ir=262143
time=37501, red=213978, ir=262143
time=37521, red=213965, ir=262143
time=37541, red=213942, ir=262143
time=37561, red=213944, ir=262143
time=37581, red=213912, ir=262143
time=37601, red=213892, ir=262143
time=37621, red=213894, ir=262143
time=37641, red=213877, ir=262143
time=37661, red=213847, ir=262143
time=37681, red=213843, ir=262143
time=37701, red=213838, ir=262143
time=37721, red=213851, ir=262143
time=37741, red=213841, ir=262143
time=37761, red=213848, ir=262143
time=37781, red=213851, ir=262143
time=37801, red=213877, ir=262143
time=37821, red=213876, ir=262143
time=37841, red=213898, ir=262143
time=37861, red=213916, ir=262143
time=37881, red=213912, ir=262143
time=37901, red=213945, ir=262143
time=37921, red=213974, ir=262143
time=37941, red=214001, ir=262143
time=37961, red=214014, ir=262143
HR=-999, SP=-1
time=37981, red=214026, ir=262143
time=38001, red=214034, ir=262143
time=38021, red=214040, ir=262143
time=38041, red=214045, ir=262143
time=38061, red=214068, ir=262143
time=38081, red=214073, ir=262143
time=38101, red=214082, ir=262143
time=38121, red=214092, ir=262143
time=38141, red=214073, ir=262143
time=38161, red=214088, ir=262143
time=38181, red=214096, ir=262143
time=38201, red=214104, ir=262143
time=38221, red=214071, ir=262143
time=38241, red=214048, ir=262143
time=38261, red=214051, ir=262143
time=38281, red=214041, ir=262143
time=38301, red=214050, ir=262143
time=38321, red=214040, ir=262143
time=38341, red=214062, ir=262143
time=38361, red=214050, ir=262143
time=38381, red=214060, ir=262143
time=38401, red=214058, ir=262143
time=38421, red=214071, ir=262143
time=38441, red=214067, ir=262143
time=38461, red=214066, ir=262143
time=38481, red=214077, ir=262143
time=38501, red=214075, ir=262143
time=38521, red=214090, ir=262143
time=38541, red=214093, ir=262143
time=38561, red=214115, ir=262143
time=38581, red=214117, ir=262143
time=38601, red=214111, ir=262143
time=38621, red=214110, ir=262143
time=38641, red=214103, ir=262143
time=38661, red=214133, ir=262143
time=38681, red=214135, ir=262143
time=38701, red=214114, ir=262143
time=38721, red=214134, ir=262143
time=38741, red=214123, ir=262143
time=38761, red=214112, ir=262143
time=38781, red=214114, ir=262143
time=38801, red=214100, ir=262143
time=38821, red=214099, ir=262143
time=38841, red=214084, ir=262143
time=38861, red=214092, ir=262143
time=38881, red=214079, ir=262143
time=38901, red=214100, ir=262143
time=38921, red=214106, ir=262143
time=38941, red=214111, ir=262143
time=38961, red=214095, ir=262143
time=38981, red=214132, ir=262143
time=39001, red=214123, ir=262143
time=39021, red=214127, ir=262143
time=39041, red=214141, ir=262143
time=39061, red=214119, ir=262143
time=39081, red=214102, ir=262143
time=39101, red=214126, ir=262143
time=39121, red=214120, ir=262143
time=39141, red=214104, ir=262143
time=39161, red=214124, ir=262143
time=39181, red=214113, ir=262143
time=39201, red=214109, ir=262143
time=39221, red=214088, ir=262143
time=39241, red=214085, ir=262143
time=39261, red=214067, ir=262143
time=39281, red=214053, ir=262143
time=39301, red=214034, ir=262143
time=39321, red=214009, ir=262143
time=39341, red=213989, ir=262143
time=39361, red=213969, ir=262143
time=39381, red=213952, ir=262143
time=39401, red=213934, ir=262143
time=39421, red=213909, ir=262143
time=39441, red=213929, ir=262143
time=39461, red=213915, ir=262143
time=39481, red=213916, ir=262143
time=39501, red=213919, ir=262143
time=39521, red=213943, ir=262143
time=39541, red=213966, ir=262143
time=39561, red=213979, ir=262143
time=39581, red=214001, ir=262143
time=39601, red=213993, ir=262143
time=39621, red=214007, ir=262143
time=39641, red=214010, ir=262143
time=39661, red=214023, ir=262143
time=39681, red=214023, ir=262143
time=39701, red=214063, ir=262143
time=39721, red=214087, ir=262143
time=39741, red=214108, ir=262143
time=39761, red=214121, ir=262143
time=39781, red=214105, ir=262143
time=39801, red=214091, ir=262143
time=39821, red=214071, ir=262143
time=39841, red=214068, ir=262143
time=39861, red=214095, ir=262143
time=39881, red=214118, ir=262143
time=39901, red=214139, ir=262143
time=39921, red=214162, ir=262143
time=39941, red=214148, ir=262143
time=39961, red=214125, ir=262143
HR=-999, SP=-1
time=39984, red=214125, ir=262143
time=40001, red=214084, ir=262143
time=40021, red=214041, ir=262143
time=40041, red=214050, ir=262143
time=40061, red=214047, ir=262143
time=40081, red=214051, ir=262143
time=40101, red=214044, ir=262143
time=40121, red=214046, ir=262143
time=40141, red=214075, ir=262143
time=40161, red=214060, ir=262143
time=40181, red=214061, ir=262143
time=40201, red=214097, ir=262143
time=40221, red=214096, ir=262143
time=40241, red=214098, ir=262143
time=40261, red=214100, ir=262143
time=40281, red=214095, ir=262143
time=40301, red=214089, ir=262143
time=40321, red=214095, ir=262143
time=40341, red=214105, ir=262143
time=40360, red=214091, ir=262143
time=40380, red=214114, ir=262143
time=40400, red=214113, ir=262143
time=40420, red=214114, ir=262143
time=40440, red=214120, ir=262143
time=40460, red=214127, ir=262143
time=40480, red=214133, ir=262143
time=40500, red=214121, ir=262143
time=40520, red=214137, ir=262143
time=40540, red=214147, ir=262143
time=40560, red=214203, ir=262143
time=40580, red=214206, ir=262143
time=40600, red=214203, ir=262143
time=40620, red=214210, ir=262143
time=40640, red=214219, ir=262143
time=40660, red=214191, ir=262143
time=40680, red=214197, ir=262143
time=40700, red=214197, ir=262143
time=40720, red=214199, ir=262143
time=40740, red=214206, ir=262143
time=40760, red=214190, ir=262143
time=40780, red=214175, ir=262143
time=40800, red=214181, ir=262143
time=40820, red=214182, ir=262143
time=40840, red=214179, ir=262143
time=40860, red=214179, ir=262143
time=40880, red=214163, ir=262143
time=40900, red=214177, ir=262143
time=40920, red=214173, ir=262143
time=40940, red=214169, ir=262143
time=40960, red=214175, ir=262143
time=40980, red=214179, ir=262143
time=41000, red=214186, ir=262143
time=41020, red=214169, ir=262143
time=41040, red=214171, ir=262143
time=41060, red=214156, ir=262143
time=41080, red=214138, ir=262143
time=41100, red=214123, ir=262143
time=41120, red=214119, ir=262143
time=41140, red=214111, ir=262143
time=41160, red=214111, ir=262143
time=41180, red=214128, ir=262143
time=41200, red=214117, ir=262143
time=41220, red=214143, ir=262143
time=41240, red=214163, ir=262143
time=41260, red=214162, ir=262143
time=41280, red=214162, ir=262143
time=41300, red=214170, ir=262143
time=41320, red=214182, ir=262143
time=41340, red=214204, ir=262143
time=41360, red=214225, ir=262143
time=41380, red=214222, ir=262143
time=41400, red=214229, ir=262143
time=41420, red=214271, ir=262143
time=41440, red=214272, ir=262143
time=41460, red=214308, ir=262143
time=41480, red=214299, ir=262143
time=41500, red=214333, ir=262143
time=41520, red=214336, ir=262143
time=41540, red=214359, ir=262143
time=41560, red=214376, ir=262143
time=41580, red=214387, ir=262143
time=41600, red=214370, ir=262143
time=41620, red=214378, ir=262143
time=41640, red=214391, ir=262143
time=41660, red=214386, ir=262143
time=41680, red=214390, ir=262143
time=41700, red=214386, ir=262143
time=41720, red=214389, ir=262143
time=41740, red=214406, ir=262143
time=41760, red=214406, ir=262143
time=41780, red=214419, ir=262143
time=41800, red=214420, ir=262143
time=41820, red=214416, ir=262143
time=41840, red=214429, ir=262143
time=41860, red=214427, ir=262143
time=41880, red=214409, ir=262143
time=41900, red=214427, ir=262143
time=41920, red=214407, ir=262143
time=41940, red=214433, ir=262143
time=41960, red=214423, ir=262143
HR=-999, SP=-1
time=41980, red=214419, ir=262143
time=42000, red=214434, ir=262143
time=42020, red=214431, ir=262143
time=42040, red=214431, ir=262143
time=42060, red=214428, ir=262143
time=42080, red=214410, ir=262143
time=42100, red=214425, ir=262143
time=42120, red=214423, ir=262143
time=42140, red=214420, ir=262143
time=42160, red=214430, ir=262143
time=42180, red=214425, ir=262143
time=42200, red=214436, ir=262143
time=42220, red=214424, ir=262143
time=42240, red=214415, ir=262143
time=42260, red=214429, ir=262143
time=42280, red=214400, ir=262143
time=42300, red=214393, ir=262143
