1, 1, 6
6, 0, 6
16, 0, 2
26, 11, 1
36, 0, 0
46, 1, 8
56, 0, 15
66, 10, 18
76, 4, 4
86, 2, 3
96, 0, 1
106, 4, 15
116, 14, 10
126, 8, 2
136, 0, 5
146, 0, 8
156, 4, 4
166, 1, 0
176, 13, 0
186, 5, 2
196, 10, 0
206, 0, 0
216, 6, 0
226, 0, 1
236, 9, 4
246, 0, 11
256, 9, 0
266, 12, 13
276, 12, 3
286, 6, 4
296, 3, 7
306, 5, 11
316, 11, 0
326, 1, 3
336, 2, 0
346, 15, 6
356, 1, 3
366, 7, 1
376, 5, 2
386, 7, 11
396, 0, 4
406, 0, 4
416, 0, 0
426, 10, 0
436, 0, 4
446, 0, 4
456, 4, 2
466, 1, 0
476, 5, 0
486, 0, 12
496, 13, 6
506, 0, 0
516, 2, 15
526, 11, 2
536, 9, 0
546, 8, 1
556, 2, 8
566, 10, 5
576, 0, 9
586, 6, 7
596, 8, 0
606, 15, 4
616, 8, 7
626, 5, 4
636, 6, 15
646, 1, 0
656, 5, 4
666, 7, 1
676, 3, 4
686, 6, 0
696, 11, 5
706, 5, 12
716, 0, 3
726, 5, 4
736, 3, 7
746, 5, 6
756, 6, 0
766, 6, 6
776, 7, 4
786, 7, 10
796, 5, 0
806, 0, 5
816, 0, 10
826, 1, 2
836, 7, 13
846, 6, 2
856, 0, 12
866, 0, 2
876, 7, 12
886, 17, 8
896, 0, 8
906, 8, 9
916, 0, 0
926, 6, 9
936, 11, 7
946, 3, 8
956, 5, 8
966, 8, 0
976, 4, 11
986, 0, 5
996, 9, 9
1006, 6, 0
1016, 4, 2
1026, 7, 0
1036, 0, 5
1046, 0, 0
1056, 12, 7
1066, 10, 5
1076, 0, 2
1086, 7, 3
1096, 8, 2
1106, 6, 10
1116, 5, 2
1126, 17, 6
1136, 14, 0
1146, 6, 3
1156, 11, 7
1166, 7, 6
1176, 0, 5
1186, 0, 5
1196, 4, 9
1206, 1, 0
1216, 8, 3
1226, 9, 10
1236, 3, 3
1246, 4, 2
1256, 7, 3
1266, 0, 0
1276, 7, 6
1286, 4, 4
1296, 9, 3
1306, 6, 15
1316, 2, 10
1326, 2, 5
1336, 5, 10
1346, 5, 0
1356, 0, 11
1366, 3, 8
1376, 0, 4
1386, 0, 3
1396, 1, 10
1406, 3, 2
1416, 12, 0
1426, 5, 14
1436, 1, 5
1446, 8, 15
1456, 3, 6
1466, 3, 0
1476, 1, 11
1486, 5, 2
1496, 8, 0
1506, 2, 0
1516, 0, 0
1526, 0, 12
1536, 8, 0
1546, 21, 14
1556, 9, 5
1566, 12, 0
1576, 14, 1
1586, 0, 0
1596, 0, 1
1606, 7, 7
1616, 0, 5
1626, 2, 0
1636, 9, 0
1646, 7, 0
1656, 0, 0
1666, 13, 7
1676, 12, 16
1686, 7, 11
1696, 3, 0
1706, 3, 0
1716, 5, 2
1726, 6, 0
1736, 15, 0
1746, 2, 8
1756, 10, 0
1766, 1, 4
1775, 4, 5
1785, 5, 0
1795, 0, 9
1805, 8, 7
1815, 1, 12
1825, 8, 7
1835, 10, 9
1845, 13, 2
1855, 10, 0
1865, 6, 3
1875, 3, 7
1885, 1, 1
1895, 0, 20
1905, 14, 0
1915, 0, 2
1925, 15, 4
1935, 14, 2
1945, 2, 0
1955, 8, 12
1965, 0, 13
1975, 0, 14
1985, 0, 9
1995, 0, 13
2005, 3, 0
2015, 0, 5
2025, 2, 6
2035, 3, 1
2045, 5, 0
2055, 0, 6
2065, 6, 7
2075, 14, 9
2085, 0, 2
2095, 4, 13
2105, 4, 4
2115, 3, 0
2125, 0, 5
2135, 0, 3
2145, 10, 8
2155, 2, 12
2165, 0, 0
2175, 11, 1
2185, 1, 0
2195, 0, 9
2205, 16, 0
2215, 10, 5
2225, 6, 0
2235, 6, 0
2245, 0, 0
2255, 3, 0
2265, 10, 12
2275, 1, 1
2285, 4, 4
2295, 8, 9
2305, 6, 12
2315, 0, 11
2325, 2, 0
2335, 4, 8
2345, 1, 6
2355, 2, 6
2365, 0, 5
2375, 0, 7
2385, 0, 2
2395, 11, 0
2405, 8, 0
2415, 2, 14
2425, 2, 12
2435, 1, 0
2445, 2, 0
2455, 0, 11
2465, 2, 3
2475, 9, 10
2485, 0, 4
2495, 6, 8
2505, 2, 4
2515, 10, 18
2525, 11, 0
2535, 12, 0
2545, 0, 5
2555, 9, 6
2565, 17, 0
2575, 0, 2
2585, 10, 17
2595, 4, 2
2605, 5, 6
2615, 3, 0
2625, 0, 6
2635, 0, 15
2645, 8, 0
2655, 4, 4
2665, 15, 0
2675, 0, 0
2685, 4, 0
2695, 6, 10
2705, 0, 0
2715, 12, 0
2725, 9, 9
2735, 5, 0
2745, 6, 0
2755, 1, 0
2765, 0, 0
2775, 12, 3
2785, 3, 12
2795, 3, 7
2805, 0, 21
2815, 5, 1
2825, 4, 13
2835, 12, 7
2845, 7, 0
2855, 2, 0
2865, 4, 0
2875, 7, 0
2885, 6, 0
2895, 13, 6
2905, 7, 0
2915, 7, 16
2925, 4, 3
2935, 7, 0
2945, 13, 5
2955, 2, 10
2965, 12, 6
2975, 0, 8
2985, 8, 3
2995, 0, 14
3005, 20, 0
3015, 0, 0
3025, 8, 2
3035, 2, 0
3045, 0, 1
3055, 11, 0
3065, 0, 5
3075, 9, 2
3085, 8, 15
3095, 0, 10
3105, 3, 1
3115, 8, 5
3125, 4, 2
3135, 3, 2
3145, 12, 9
3155, 6, 7
3165, 4, 10
3175, 0, 6
3185, 1, 2
3195, 3, 8
3205, 5, 5
3215, 7, 0
3225, 0, 8
3235, 0, 8
3245, 6, 2
3255, 8, 9
3265, 2, 0
3275, 0, 13
3285, 6, 13
3295, 0, 4
3305, 0, 0
3315, 5, 0
3325, 4, 8
3335, 0, 10
3345, 12, 6
3355, 0, 7
3365, 6, 5
3375, 10, 2
3385, 9, 10
3395, 0, 3
3405, 5, 2
3415, 0, 3
3425, 3, 7
3435, 4, 5
3445, 6, 1
3455, 4, 0
3465, 11, 7
3475, 0, 13
3485, 11, 3
3495, 9, 0
3505, 0, 9
3515, 16, 12
3525, 0, 8
3535, 4, 0
3545, 6, 6
3555, 2, 2
3565, 2, 0
3575, 0, 16
3585, 4, 9
3595, 1, 0
3605, 2, 13
3615, 3, 0
3625, 0, 3
3635, 2, 0
3645, 0, 10
3655, 11, 0
3665, 2, 3
3675, 0, 9
3685, 3, 15
3695, 8, 3
3705, 14, 9
3715, 0, 6
3725, 13, 4
3735, 9, 3
3745, 7, 0
3755, 0, 3
3765, 3, 2
3775, 0, 0
3785, 7, 5
3795, 4, 0
3805, 2, 0
3815, 5, 0
3825, 6, 19
3835, 6, 0
3845, 2, 0
3855, 3, 0
3865, 7, 1
3875, 1, 13
3885, 7, 5
3895, 3, 2
3905, 0, 12
3915, 1, 2
3925, 1, 8
3935, 13, 10
3945, 0, 14
3955, 5, 0
3965, 7, 0
3975, 2, 4
3985, 6, 0
3995, 6, 9
4005, 0, 11
4015, 10, 0
4025, 8, 6
4035, 15, 6
4045, 7, 13
4055, 5, 0
4065, 5, 7
4075, 1, 0
4085, 3, 10
4095, 6, 6
4105, 0, 14
4115, 10, 13
4125, 6, 0
4135, 0, 4
4145, 10, 0
4155, 12, 0
4165, 4, 0
4175, 15, 18
4185, 3, 2
4195, 0, 3
4205, 18, 0
4215, 3, 0
4225, 2, 7
4235, 0, 14
4245, 4, 3
4255, 0, 0
4265, 3, 11
4275, 7, 2
4285, 18, 0
4295, 2, 0
4305, 9, 0
4315, 12, 3
4325, 12, 3
4335, 10, 17
4345, 1, 0
4355, 6, 0
4365, 10, 0
