AT4T16P2 - Pris - 5_5_411_100
time=5407, red=47089, ir=53213
time=41596, red=41950, ir=54684
time=41606, red=41947, ir=54735
time=41616, red=41977, ir=54782
time=41626, red=42010, ir=54828
time=41636, red=42035, ir=54875
time=41646, red=42033, ir=54889
time=41656, red=42038, ir=54857
time=41666, red=42035, ir=54845
time=41676, red=42024, ir=54836
time=41686, red=42032, ir=54831
time=41696, red=42021, ir=54801
time=41706, red=41985, ir=54752
time=41716, red=41989, ir=54694
time=41726, red=41968, ir=54640
time=41736, red=41941, ir=54565
time=41746, red=41911, ir=54539
time=41756, red=41901, ir=54511
time=41766, red=41880, ir=54451
time=41776, red=41872, ir=54399
time=41786, red=41879, ir=54365
time=41796, red=41863, ir=54332
time=41806, red=41838, ir=54264
time=41816, red=41826, ir=54203
time=41826, red=41793, ir=54132
time=41836, red=41766, ir=54077
time=41846, red=41755, ir=54046
time=41856, red=41750, ir=54019
time=41866, red=41748, ir=54000
time=41876, red=41740, ir=53969
time=41886, red=41734, ir=53973
time=41896, red=41742, ir=53973
time=41906, red=41736, ir=53970
time=41916, red=41753, ir=53960
time=41926, red=41769, ir=53970
time=41936, red=41773, ir=53999
time=41946, red=41796, ir=54013
time=41956, red=41808, ir=54017
time=41966, red=41803, ir=54017
time=41976, red=41822, ir=54052
time=41986, red=41856, ir=54090
time=41996, red=41874, ir=54128
time=42006, red=41909, ir=54137
time=42016, red=41936, ir=54149
time=42026, red=41958, ir=54179
time=42036, red=41975, ir=54214
time=42046, red=42006, ir=54222
time=42056, red=42036, ir=54244
time=42066, red=42048, ir=54275
time=42076, red=42078, ir=54296
time=42086, red=42084, ir=54296
time=42096, red=42092, ir=54317
time=42106, red=42101, ir=54342
time=42116, red=42121, ir=54382
time=42126, red=42119, ir=54380
time=42136, red=42114, ir=54300
time=42146, red=42094, ir=54281
time=42156, red=42104, ir=54300
HR=65, SP=87
time=42181, red=42119, ir=54306
time=42186, red=42147, ir=54349
time=42196, red=42141, ir=54387
time=42206, red=42159, ir=54427
time=42216, red=42179, ir=54458
time=42226, red=42171, ir=54491
time=42236, red=42193, ir=54537
time=42246, red=42215, ir=54556
time=42256, red=42235, ir=54574
time=42266, red=42255, ir=54581
time=42276, red=42236, ir=54578
time=42286, red=42239, ir=54549
time=42296, red=42221, ir=54519
time=42306, red=42194, ir=54490
time=42316, red=42192, ir=54465
time=42326, red=42165, ir=54436
time=42336, red=42158, ir=54400
time=42346, red=42147, ir=54393
time=42356, red=42141, ir=54363
time=42366, red=42124, ir=54340
time=42376, red=42123, ir=54311
time=42386, red=42134, ir=54324
time=42396, red=42119, ir=54324
time=42406, red=42112, ir=54310
time=42416, red=42127, ir=54314
time=42426, red=42103, ir=54286
time=42436, red=42095, ir=54266
time=42446, red=42082, ir=54212
time=42456, red=42085, ir=54180
time=42466, red=42048, ir=54138
time=42476, red=42052, ir=54111
time=42486, red=42047, ir=54096
time=42496, red=42071, ir=54114
time=42506, red=42066, ir=54132
time=42516, red=42087, ir=54155
time=42526, red=42106, ir=54163
time=42536, red=42108, ir=54173
time=42546, red=42115, ir=54205
time=42556, red=42118, ir=54194
time=42566, red=42118, ir=54206
time=42576, red=42111, ir=54201
time=42586, red=42116, ir=54197
time=42596, red=42112, ir=54180
time=42606, red=42103, ir=54212
time=42616, red=42106, ir=54211
time=42626, red=42105, ir=54209
time=42636, red=42086, ir=54194
time=42646, red=42080, ir=54169
time=42656, red=42075, ir=54174
time=42666, red=42070, ir=54172
time=42676, red=42082, ir=54191
time=42686, red=42090, ir=54186
time=42696, red=42089, ir=54231
time=42706, red=42114, ir=54254
time=42716, red=42118, ir=54257
time=42726, red=42129, ir=54292
time=42736, red=42131, ir=54318
time=42746, red=42156, ir=54337
time=42756, red=42154, ir=54335
time=42766, red=42147, ir=54331
time=42776, red=42150, ir=54323
time=42786, red=42125, ir=54286
time=42796, red=42116, ir=54274
time=42806, red=42115, ir=54270
time=42816, red=42108, ir=54249
time=42826, red=42101, ir=54263
time=42836, red=42126, ir=54269
time=42846, red=42107, ir=54284
time=42856, red=42109, ir=54284
time=42866, red=42124, ir=54286
time=42876, red=42116, ir=54290
time=42886, red=42120, ir=54281
time=42896, red=42113, ir=54294
time=42906, red=42113, ir=54291
time=42916, red=42105, ir=54304
time=42926, red=42112, ir=54306
time=42936, red=42108, ir=54298
time=42946, red=42115, ir=54309
time=42956, red=42106, ir=54303
time=42966, red=42105, ir=54286
time=42976, red=42085, ir=54275
time=42986, red=42082, ir=54250
time=42996, red=42065, ir=54227
time=43006, red=42064, ir=54214
time=43016, red=42052, ir=54205
time=43026, red=42045, ir=54173
time=43036, red=42029, ir=54154
time=43046, red=42015, ir=54118
time=43056, red=42017, ir=54110
time=43066, red=41994, ir=54107
time=43076, red=41988, ir=54076
time=43086, red=41987, ir=54068
time=43096, red=41976, ir=54053
time=43106, red=41958, ir=54044
time=43116, red=41974, ir=54029
time=43126, red=41964, ir=54023
time=43136, red=41959, ir=54010
time=43146, red=41953, ir=53982
time=43156, red=41948, ir=53971
time=43166, red=41933, ir=53949
HR=81, SP=100
time=43176, red=41927, ir=53923
time=43186, red=41921, ir=53897
time=43196, red=41911, ir=53879
time=43206, red=41903, ir=53869
time=43216, red=41890, ir=53838
time=43226, red=41886, ir=53820
time=43236, red=41887, ir=53803
time=43246, red=41878, ir=53790
time=43256, red=41891, ir=53795
time=43266, red=41890, ir=53798
time=43276, red=41899, ir=53794
time=43286, red=41903, ir=53805
time=43296, red=41903, ir=53802
time=43306, red=41900, ir=53827
time=43316, red=41894, ir=53813
time=43326, red=41907, ir=53794
time=43336, red=41910, ir=53821
time=43346, red=41923, ir=53813
time=43356, red=41920, ir=53833
time=43366, red=41915, ir=53827
time=43376, red=41928, ir=53849
time=43386, red=41920, ir=53842
time=43396, red=41937, ir=53842
time=43406, red=41930, ir=53842
time=43416, red=41929, ir=53821
time=43426, red=41934, ir=53846
time=43436, red=41954, ir=53864
time=43446, red=41958, ir=53885
time=43456, red=41950, ir=53920
time=43466, red=41957, ir=53921
time=43476, red=41968, ir=53936
time=43486, red=41965, ir=53955
time=43496, red=41956, ir=53943
time=43506, red=41967, ir=53935
time=43516, red=41954, ir=53945
time=43526, red=41960, ir=53904
time=43536, red=41948, ir=53887
time=43546, red=41941, ir=53885
time=43556, red=41937, ir=53884
time=43566, red=41935, ir=53889
time=43576, red=41926, ir=53899
time=43586, red=41956, ir=53911
time=43596, red=41927, ir=53909
time=43606, red=41932, ir=53898
time=43616, red=41939, ir=53890
time=43626, red=41936, ir=53897
time=43636, red=41936, ir=53879
time=43646, red=41939, ir=53889
time=43656, red=41935, ir=53887
time=43666, red=41938, ir=53922
time=43676, red=41941, ir=53936
time=43686, red=41948, ir=53946
time=43696, red=41939, ir=53948
time=43706, red=41936, ir=53933
time=43716, red=41940, ir=53920
time=43726, red=41932, ir=53925
time=43736, red=41942, ir=53932
time=43746, red=41937, ir=53942
time=43756, red=41941, ir=53923
time=43766, red=41939, ir=53925
time=43776, red=41928, ir=53941
time=43786, red=41938, ir=53945
time=43796, red=41947, ir=53917
time=43806, red=41944, ir=53913
time=43816, red=41946, ir=53924
time=43826, red=41938, ir=53928
time=43836, red=41945, ir=53940
time=43846, red=41948, ir=53943
time=43856, red=41944, ir=53961
time=43866, red=41934, ir=53957
time=43876, red=41956, ir=53978
time=43886, red=41940, ir=53974
time=43896, red=41939, ir=53958
time=43906, red=41947, ir=53963
time=43916, red=41949, ir=53954
time=43926, red=41945, ir=53974
time=43936, red=41946, ir=53963
time=43946, red=41949, ir=53971
time=43956, red=41948, ir=53987
time=43966, red=41949, ir=54006
time=43976, red=41944, ir=54000
time=43986, red=41956, ir=54010
time=43996, red=41954, ir=53983
time=44006, red=41962, ir=53985
time=44016, red=41949, ir=53983
time=44026, red=41952, ir=53992
time=44036, red=41966, ir=54005
time=44046, red=41950, ir=53988
time=44056, red=41956, ir=53993
time=44066, red=41951, ir=53988
time=44076, red=41956, ir=53986
time=44086, red=41948, ir=53989
time=44096, red=41948, ir=53986
time=44106, red=41948, ir=53997
time=44116, red=41957, ir=53994
time=44126, red=41950, ir=54018
time=44136, red=41955, ir=54005
time=44146, red=41960, ir=54003
time=44156, red=41957, ir=54026
time=44166, red=41953, ir=54003
HR=133, SP=100
time=44192, red=41946, ir=54017
time=44197, red=41955, ir=54014
time=44206, red=41958, ir=54023
time=44216, red=41945, ir=54021
time=44226, red=41940, ir=54036
time=44236, red=41968, ir=54046
time=44246, red=41959, ir=54048
time=44256, red=41961, ir=54062
time=44266, red=41957, ir=54059
time=44276, red=41963, ir=54040
time=44286, red=41967, ir=54054
time=44296, red=41965, ir=54062
time=44306, red=41951, ir=54056
time=44316, red=41947, ir=54086
time=44326, red=41960, ir=54070
time=44336, red=41972, ir=54064
time=44346, red=41950, ir=54058
time=44356, red=41948, ir=54060
time=44366, red=41949, ir=54041
time=44376, red=41934, ir=54044
time=44386, red=41943, ir=54007
time=44396, red=41936, ir=54011
time=44406, red=41928, ir=54002
time=44416, red=41928, ir=53969
time=44426, red=41910, ir=53965
time=44436, red=41923, ir=53943
time=44446, red=41896, ir=53927
time=44456, red=41915, ir=53918
time=44466, red=41900, ir=53890
time=44476, red=41881, ir=53882
time=44486, red=41907, ir=53861
time=44496, red=41878, ir=53861
time=44506, red=41887, ir=53803
time=44516, red=41879, ir=53802
time=44526, red=41872, ir=53803
time=44536, red=41875, ir=53782
time=44546, red=41870, ir=53757
time=44556, red=41866, ir=53749
time=44566, red=41851, ir=53740
time=44576, red=41855, ir=53720
time=44586, red=41868, ir=53717
time=44596, red=41859, ir=53712
time=44606, red=41866, ir=53705
time=44616, red=41869, ir=53690
time=44626, red=41873, ir=53706
time=44636, red=41880, ir=53689
time=44646, red=41880, ir=53706
time=44656, red=41869, ir=53718
time=44666, red=41875, ir=53717
time=44676, red=41885, ir=53717
time=44686, red=41890, ir=53707
time=44695, red=41887, ir=53725
time=44705, red=41904, ir=53724
time=44715, red=41904, ir=53759
time=44725, red=41899, ir=53760
time=44735, red=41910, ir=53767
time=44745, red=41915, ir=53761
time=44755, red=41919, ir=53783
time=44765, red=41922, ir=53769
time=44775, red=41923, ir=53777
time=44785, red=41942, ir=53785
time=44795, red=41932, ir=53779
time=44805, red=41940, ir=53788
time=44815, red=41956, ir=53800
time=44825, red=41935, ir=53809
time=44835, red=41960, ir=53825
time=44845, red=41954, ir=53830
time=44855, red=41965, ir=53851
time=44865, red=41966, ir=53855
time=44875, red=41964, ir=53860
time=44885, red=41981, ir=53861
time=44895, red=41971, ir=53870
time=44905, red=41976, ir=53873
time=44915, red=41990, ir=53857
time=44925, red=41966, ir=53864
time=44935, red=41966, ir=53866
time=44945, red=41976, ir=53862
time=44955, red=41970, ir=53856
time=44965, red=41964, ir=53859
time=44975, red=41975, ir=53871
time=44985, red=41980, ir=53859
time=44995, red=41976, ir=53867
time=45005, red=41974, ir=53867
time=45015, red=41986, ir=53867
time=45025, red=41967, ir=53872
time=45035, red=41967, ir=53872
time=45045, red=41978, ir=53878
time=45055, red=41979, ir=53893
time=45065, red=41987, ir=53897
time=45075, red=41989, ir=53904
time=45085, red=41990, ir=53911
time=45095, red=41993, ir=53919
time=45105, red=41991, ir=53907
time=45115, red=41998, ir=53901
time=45125, red=42007, ir=53912
time=45135, red=42003, ir=53896
time=45145, red=41997, ir=53919
time=45155, red=41999, ir=53912
time=45165, red=42008, ir=53915
time=45175, red=41990, ir=53893
HR=133, SP=100
time=45185, red=41993, ir=53903
time=45195, red=42007, ir=53903
time=45205, red=42007, ir=53912
time=45215, red=42004, ir=53918
time=45225, red=42018, ir=53915
time=45235, red=42022, ir=53923
time=45245, red=42024, ir=53930
time=45255, red=42027, ir=53950
time=45265, red=42030, ir=53966
time=45275, red=42026, ir=53982
time=45285, red=42029, ir=53984
time=45295, red=42016, ir=53985
time=45305, red=42007, ir=53988
time=45315, red=42016, ir=53989
time=45325, red=42019, ir=53995
time=45335, red=42017, ir=53985
time=45345, red=42005, ir=53977
time=45355, red=41993, ir=53992
time=45365, red=42014, ir=53955
time=45375, red=41996, ir=53957
time=45385, red=42005, ir=53966
time=45395, red=42005, ir=53958
time=45405, red=42006, ir=53946
time=45415, red=41979, ir=53904
time=45425, red=41982, ir=53906
time=45435, red=41995, ir=53916
time=45445, red=41995, ir=53933
time=45455, red=41994, ir=53928
time=45465, red=41976, ir=53899
time=45475, red=41969, ir=53908
time=45485, red=41964, ir=53920
time=45495, red=41981, ir=53951
time=45505, red=41986, ir=53934
time=45515, red=41973, ir=53916
time=45525, red=41968, ir=53921
time=45535, red=41967, ir=53908
time=45545, red=41971, ir=53906
time=45555, red=41974, ir=53896
time=45565, red=41970, ir=53910
time=45575, red=41976, ir=53914
time=45585, red=41981, ir=53931
time=45595, red=41969, ir=53935
time=45605, red=41967, ir=53928
time=45615, red=41963, ir=53951
time=45625, red=41963, ir=53925
time=45635, red=41968, ir=53945
time=45645, red=41965, ir=53939
time=45655, red=41968, ir=53927
time=45665, red=41972, ir=53935
time=45675, red=41974, ir=53935
time=45685, red=41965, ir=53958
time=45695, red=41974, ir=53959
time=45705, red=41974, ir=53949
time=45715, red=41978, ir=53962
time=45725, red=41970, ir=53959
time=45735, red=41966, ir=53939
time=45745, red=41969, ir=53930
time=45755, red=41970, ir=53941
time=45765, red=41959, ir=53955
time=45775, red=41958, ir=53951
time=45785, red=41971, ir=53949
time=45795, red=41971, ir=53930
time=45805, red=41963, ir=53900
time=45815, red=41958, ir=53908
time=45825, red=41968, ir=53860
time=45835, red=41937, ir=53841
time=45845, red=41933, ir=53839
time=45855, red=41933, ir=53822
time=45865, red=41943, ir=53814
time=45875, red=41936, ir=53804
time=45885, red=41930, ir=53791
time=45895, red=41951, ir=53780
time=45905, red=41950, ir=53785
time=45915, red=41955, ir=53777
time=45925, red=41948, ir=53792
time=45935, red=41940, ir=53778
time=45945, red=41952, ir=53775
time=45955, red=41955, ir=53756
time=45965, red=41948, ir=53751
time=45975, red=41933, ir=53718
time=45985, red=41936, ir=53735
time=45995, red=41934, ir=53719
time=46005, red=41936, ir=53710
time=46015, red=41942, ir=53712
time=46025, red=41922, ir=53705
time=46035, red=41927, ir=53710
time=46045, red=41943, ir=53704
time=46055, red=41949, ir=53690
time=46065, red=41942, ir=53668
time=46075, red=41958, ir=53670
time=46085, red=41959, ir=53677
time=46095, red=41960, ir=53682
time=46105, red=41969, ir=53698
time=46115, red=41978, ir=53693
time=46125, red=41968, ir=53687
time=46135, red=41961, ir=53682
time=46145, red=41981, ir=53690
time=46155, red=41974, ir=53693
time=46165, red=41985, ir=53709
time=46175, red=41981, ir=53721
HR=333, SP=94
time=46202, red=41978, ir=53739
time=46206, red=41999, ir=53768
time=46215, red=41998, ir=53763
time=46225, red=42003, ir=53776
time=46235, red=42018, ir=53780
time=46245, red=42027, ir=53782
time=46255, red=42020, ir=53795
time=46265, red=42029, ir=53803
time=46275, red=42025, ir=53821
time=46285, red=42027, ir=53814
time=46295, red=42039, ir=53823
time=46305, red=42029, ir=53814
time=46315, red=42031, ir=53824
time=46325, red=42034, ir=53850
time=46335, red=42061, ir=53860
time=46345, red=42060, ir=53876
time=46355, red=42055, ir=53877
time=46365, red=42066, ir=53895
time=46375, red=42074, ir=53896
time=46385, red=42070, ir=53881
time=46395, red=42075, ir=53883
time=46405, red=42070, ir=53871
time=46415, red=42075, ir=53886
time=46425, red=42083, ir=53903
time=46435, red=42068, ir=53896
time=46445, red=42068, ir=53903
time=46455, red=42084, ir=53911
time=46465, red=42081, ir=53905
time=46475, red=42076, ir=53910
time=46485, red=42077, ir=53909
time=46495, red=42091, ir=53912
time=46505, red=42075, ir=53929
time=46515, red=42137, ir=53950
time=46525, red=42107, ir=53968
time=46535, red=42117, ir=53974
time=46545, red=42121, ir=53977
time=46555, red=42117, ir=53973
time=46565, red=42114, ir=53977
time=46575, red=42134, ir=53987
time=46585, red=42117, ir=54003
time=46595, red=42124, ir=53996
time=46605, red=42132, ir=53995
time=46615, red=42120, ir=53992
time=46625, red=42122, ir=54000
time=46635, red=42109, ir=53994
time=46645, red=42123, ir=54011
time=46655, red=42113, ir=54007
time=46665, red=42120, ir=54011
time=46675, red=42125, ir=54003
time=46685, red=42127, ir=54011
time=46695, red=42128, ir=54009
time=46705, red=42120, ir=54006
time=46715, red=42105, ir=54024
time=46725, red=42118, ir=54027
time=46735, red=42130, ir=54066
time=46745, red=42125, ir=54079
time=46755, red=42154, ir=54077
time=46765, red=42136, ir=54088
time=46775, red=42146, ir=54075
time=46785, red=42138, ir=54074
time=46795, red=42136, ir=54071
time=46805, red=42137, ir=54073
time=46815, red=42139, ir=54081
time=46825, red=42154, ir=54108
time=46835, red=42161, ir=54135
time=46845, red=42167, ir=54160
time=46855, red=42159, ir=54181
time=46865, red=42169, ir=54188
time=46875, red=42177, ir=54184
time=46885, red=42168, ir=54180
time=46895, red=42169, ir=54185
time=46905, red=42178, ir=54202
time=46915, red=42177, ir=54196
time=46925, red=42176, ir=54180
time=46935, red=42185, ir=54192
time=46945, red=42185, ir=54204
time=46955, red=42183, ir=54202
time=46965, red=42174, ir=54202
time=46975, red=42170, ir=54190
time=46985, red=42171, ir=54203
time=46995, red=42165, ir=54200
time=47005, red=42156, ir=54198
time=47015, red=42163, ir=54200
time=47025, red=42162, ir=54210
time=47035, red=42166, ir=54202
time=47045, red=42153, ir=54193
time=47055, red=42152, ir=54204
time=47065, red=42146, ir=54203
time=47075, red=42152, ir=54206
time=47085, red=42155, ir=54200
time=47095, red=42148, ir=54200
time=47105, red=42155, ir=54229
time=47115, red=42147, ir=54215
time=47125, red=42156, ir=54210
time=47135, red=42153, ir=54220
time=47145, red=42133, ir=54207
time=47155, red=42127, ir=54186
time=47165, red=42117, ir=54159
time=47175, red=42110, ir=54156
time=47185, red=42102, ir=54149
HR=333, SP=15
time=47195, red=42097, ir=54129
time=47205, red=42094, ir=54131
time=47215, red=42088, ir=54131
time=47225, red=42082, ir=54120
time=47235, red=42084, ir=54113
time=47245, red=42067, ir=54086
time=47255, red=42069, ir=54063
time=47265, red=42048, ir=54034
time=47275, red=42061, ir=54028
time=47285, red=42054, ir=54002
time=47295, red=42028, ir=53985
time=47305, red=42025, ir=53969
time=47315, red=42028, ir=53964
time=47325, red=42026, ir=53943
time=47335, red=42010, ir=53940
time=47345, red=42019, ir=53935
time=47355, red=42011, ir=53923
time=47365, red=42011, ir=53903
time=47375, red=42006, ir=53906
time=47385, red=42010, ir=53871
time=47395, red=41983, ir=53875
time=47405, red=41983, ir=53851
time=47415, red=41993, ir=53865
time=47425, red=41985, ir=53851
time=47435, red=41976, ir=53840
time=47445, red=41994, ir=53844
time=47455, red=41988, ir=53854
time=47465, red=41981, ir=53864
time=47475, red=41991, ir=53854
time=47485, red=42000, ir=53853
time=47495, red=41997, ir=53871
time=47505, red=41988, ir=53847
time=47515, red=41993, ir=53853
time=47525, red=42003, ir=53871
time=47535, red=42001, ir=53848
