AT4T7P1 - Bandit - (7,10)
























Press any key to start conversion
time=1, red=40878, ir=58147
time=987, red=0, ir=5
time=997, red=8, ir=0
time=1007, red=22, ir=14
time=1017, red=1, ir=2
time=1027, red=0, ir=2
time=1037, red=12, ir=13
time=1047, red=2, ir=8
time=1057, red=1, ir=8
time=1067, red=4, ir=0
time=1077, red=6, ir=2
time=1087, red=12, ir=0
time=1097, red=0, ir=5
time=1107, red=6, ir=0
time=1117, red=13, ir=7
time=1127, red=6, ir=1
time=1137, red=9, ir=8
time=1147, red=7, ir=4
time=1157, red=0, ir=0
time=1167, red=6, ir=6
time=1177, red=0, ir=5
time=1187, red=5, ir=0
time=1197, red=8, ir=0
time=1207, red=0, ir=4
time=1217, red=1, ir=12
time=1227, red=8, ir=5
time=1237, red=6, ir=7
time=1247, red=9, ir=1
time=1257, red=7, ir=3
time=1267, red=3, ir=4
time=1277, red=0, ir=6
time=1287, red=0, ir=11
time=1297, red=8, ir=3
time=1307, red=0, ir=0
time=1317, red=5, ir=0
time=1327, red=8, ir=3
time=1337, red=1, ir=6
time=1347, red=5, ir=2
time=1357, red=3, ir=1
time=1367, red=0, ir=1
time=1377, red=1, ir=9
time=1387, red=0, ir=13
time=1397, red=4, ir=4
time=1407, red=0, ir=0
time=1417, red=9, ir=0
time=1427, red=0, ir=4
time=1437, red=5, ir=5
time=1447, red=6, ir=0
time=1457, red=0, ir=13
time=1467, red=0, ir=1
time=1477, red=0, ir=0
time=1487, red=3, ir=0
time=1497, red=0, ir=2
time=1507, red=3, ir=1
time=1517, red=13, ir=13
time=1527, red=9, ir=5
time=1537, red=0, ir=4
time=1547, red=9, ir=0
time=1557, red=3, ir=10
time=1567, red=10, ir=0
time=1577, red=17, ir=10
time=1587, red=3, ir=0
time=1597, red=0, ir=5
time=1607, red=3, ir=0
time=1617, red=3, ir=17
time=1627, red=13, ir=17
time=1637, red=1, ir=5
time=1647, red=11, ir=0
time=1657, red=1, ir=9
time=1667, red=0, ir=0
time=1677, red=0, ir=23
time=1687, red=5, ir=5
time=1697, red=0, ir=6
time=1707, red=9, ir=0
time=1717, red=5, ir=0
time=1727, red=14, ir=5
time=1737, red=13, ir=6
time=1747, red=7, ir=7
time=1757, red=9, ir=12
time=1767, red=0, ir=0
time=1777, red=0, ir=10
time=1787, red=3, ir=1
time=1797, red=0, ir=4
time=1807, red=6, ir=0
time=1817, red=14, ir=3
time=1827, red=0, ir=0
time=1837, red=0, ir=0
time=1847, red=14, ir=1
time=1857, red=0, ir=12
time=1867, red=0, ir=9
time=1877, red=7, ir=4
time=1887, red=8, ir=1
time=1897, red=9, ir=6
time=1907, red=18, ir=4
time=1917, red=9, ir=4
time=1927, red=2, ir=13
time=1937, red=4, ir=0
time=1947, red=8, ir=8
time=1957, red=8, ir=0
time=1967, red=9, ir=6
time=1977, red=0, ir=0
time=1987, red=3, ir=0
time=1997, red=5, ir=0
time=2007, red=0, ir=0
time=2017, red=18, ir=1
time=2027, red=6, ir=0
time=2037, red=3, ir=0
time=2047, red=9, ir=6
time=2057, red=0, ir=3
time=2067, red=1, ir=7
time=2077, red=5, ir=0
time=2087, red=9, ir=11
time=2097, red=13, ir=3
time=2107, red=8, ir=0
time=2117, red=1, ir=10
time=2127, red=4, ir=5
time=2137, red=2, ir=7
time=2147, red=0, ir=5
time=2157, red=5, ir=19
time=2167, red=11, ir=9
time=2177, red=0, ir=0
time=2187, red=8, ir=0
time=2197, red=12, ir=15
time=2207, red=12, ir=0
time=2217, red=4, ir=9
time=2227, red=3, ir=5
time=2237, red=0, ir=0
time=2247, red=11, ir=9
time=2257, red=7, ir=24
time=2267, red=11, ir=9
time=2277, red=12, ir=0
time=2287, red=0, ir=4
time=2297, red=4, ir=3
time=2307, red=9, ir=0
time=2317, red=7, ir=11
time=2327, red=10, ir=2
time=2337, red=0, ir=16
time=2347, red=0, ir=0
time=2357, red=11, ir=1
time=2367, red=3, ir=11
time=2377, red=0, ir=3
time=2387, red=13, ir=6
time=2397, red=0, ir=8
time=2407, red=0, ir=8
time=2417, red=0, ir=11
time=2427, red=3, ir=0
time=2437, red=0, ir=4
time=2447, red=12, ir=0
time=2457, red=18, ir=3
time=2467, red=6, ir=2
time=2477, red=6, ir=2
time=2487, red=4, ir=0
time=2496, red=3, ir=14
time=2506, red=5, ir=11
time=2516, red=16, ir=0
time=2526, red=0, ir=0
time=2536, red=5, ir=11
time=2546, red=13, ir=3
time=2556, red=3, ir=3
time=2566, red=0, ir=13
time=2576, red=13, ir=2
time=2586, red=7, ir=0
time=2596, red=17, ir=0
time=2606, red=6, ir=4
time=2616, red=2, ir=12
time=2626, red=4, ir=17
time=2636, red=12, ir=0
time=2646, red=4, ir=3
time=2656, red=9, ir=5
time=2666, red=2, ir=9
time=2676, red=3, ir=14
time=2686, red=3, ir=0
time=2696, red=12, ir=14
time=2706, red=8, ir=8
time=2716, red=14, ir=3
time=2726, red=0, ir=8
time=2736, red=7, ir=0
time=2746, red=5, ir=1
time=2756, red=4, ir=8
time=2766, red=0, ir=0
time=2776, red=0, ir=0
time=2786, red=9, ir=2
time=2796, red=8, ir=11
time=2806, red=2, ir=11
time=2816, red=5, ir=0
time=2826, red=3, ir=2
time=2836, red=0, ir=0
time=2846, red=11, ir=15
time=2856, red=8, ir=7
time=2866, red=11, ir=15
time=2876, red=0, ir=6
time=2886, red=0, ir=11
time=2896, red=15, ir=3
time=2906, red=2, ir=0
time=2916, red=3, ir=11
time=2926, red=0, ir=9
time=2936, red=0, ir=7
time=2946, red=0, ir=0
time=2956, red=1, ir=4
time=2966, red=1, ir=0
time=2976, red=1, ir=3
time=2986, red=0, ir=5
time=2996, red=0, ir=8
time=3006, red=1, ir=13
time=3016, red=0, ir=0
time=3026, red=4, ir=6
time=3036, red=5, ir=0
time=3046, red=7, ir=2
time=3056, red=0, ir=10
time=3066, red=5, ir=4
time=3076, red=0, ir=0
time=3086, red=11, ir=7
time=3096, red=6, ir=4
time=3106, red=0, ir=2
time=3116, red=0, ir=2
time=3126, red=10, ir=14
time=3136, red=5, ir=7
time=3146, red=4, ir=7
time=3156, red=11, ir=13
time=3166, red=2, ir=0
time=3176, red=1, ir=0
time=3186, red=9, ir=2
time=3196, red=7, ir=5
time=3206, red=0, ir=3
time=3216, red=1, ir=5
time=3226, red=6, ir=13
time=3236, red=18, ir=0
time=3246, red=0, ir=9
time=3256, red=3, ir=3
time=3266, red=9, ir=16
time=3276, red=7, ir=0
time=3286, red=0, ir=11
time=3296, red=4, ir=6
time=3306, red=0, ir=3
time=3316, red=6, ir=11
time=3326, red=0, ir=8
time=3336, red=3, ir=0
time=3346, red=12, ir=0
time=3356, red=18, ir=2
time=3366, red=5, ir=2
time=3376, red=7, ir=0
time=3386, red=16, ir=6
time=3396, red=6, ir=0
time=3406, red=4, ir=6
time=3416, red=0, ir=0
time=3426, red=0, ir=0
time=3436, red=0, ir=0
time=3446, red=13, ir=9
time=3456, red=14, ir=0
time=3466, red=2, ir=9
time=3476, red=5, ir=10
time=3486, red=0, ir=16
time=3496, red=0, ir=0
time=3506, red=5, ir=3
time=3516, red=0, ir=6
time=3526, red=0, ir=0
time=3536, red=0, ir=4
time=3546, red=0, ir=6
time=3556, red=8, ir=3
time=3566, red=15, ir=0
time=3576, red=11, ir=6
time=3586, red=0, ir=0
time=3596, red=0, ir=2
time=3606, red=0, ir=8
time=3616, red=2, ir=8
time=3626, red=10, ir=0
time=3636, red=0, ir=2
time=3646, red=2, ir=8
time=3656, red=0, ir=6
time=3666, red=6, ir=9
time=3676, red=6, ir=0
time=3686, red=0, ir=7
time=3696, red=6, ir=5
time=3706, red=6, ir=0
time=3716, red=3, ir=4
time=3726, red=9, ir=0
time=3736, red=8, ir=7
time=3746, red=3, ir=3
time=3756, red=0, ir=2
time=3766, red=6, ir=1
time=3776, red=3, ir=0
time=3786, red=1, ir=3
time=3796, red=4, ir=14
time=3806, red=5, ir=1
time=3816, red=15, ir=9
time=3826, red=3, ir=13
time=3836, red=10, ir=10
time=3846, red=1, ir=4
time=3856, red=14, ir=2
time=3866, red=15, ir=0
time=3876, red=2, ir=9
time=3886, red=9, ir=14
time=3896, red=0, ir=16
time=3906, red=4, ir=6
time=3916, red=4, ir=10
time=3926, red=2, ir=2
time=3936, red=0, ir=11
time=3946, red=11, ir=0
time=3956, red=0, ir=3
time=3966, red=11, ir=6
time=3976, red=1, ir=10
time=3986, red=1, ir=0
time=3996, red=8, ir=1
time=4006, red=7, ir=0
time=4016, red=9, ir=10
time=4026, red=10, ir=5
time=4036, red=6, ir=0
time=4046, red=10, ir=5
time=4056, red=12, ir=2
time=4066, red=6, ir=0
time=4076, red=1, ir=13
time=4086, red=2, ir=11
time=4096, red=0, ir=3
time=4106, red=5, ir=5
time=4116, red=0, ir=7
time=4126, red=0, ir=5
time=4136, red=15, ir=0
time=4146, red=13, ir=8
time=4156, red=7, ir=0
time=4166, red=4, ir=1
time=4176, red=18, ir=6
time=4186, red=16, ir=2
time=4196, red=5, ir=3
time=4206, red=3, ir=15
time=4216, red=6, ir=19
time=4225, red=6, ir=0
time=4235, red=1, ir=0
time=4245, red=11, ir=0
time=4255, red=8, ir=5
time=4265, red=0, ir=4
time=4275, red=10, ir=0
time=4285, red=5, ir=4
time=4295, red=0, ir=10
time=4305, red=0, ir=7
time=4315, red=0, ir=4
time=4325, red=0, ir=8
time=4335, red=7, ir=8
time=4345, red=0, ir=8
time=4355, red=7, ir=0
time=4365, red=1, ir=6
time=4375, red=10, ir=0
time=4385, red=0, ir=5
time=4395, red=0, ir=15
time=4405, red=0, ir=6
time=4415, red=0, ir=6
time=4425, red=0, ir=0
time=4435, red=7, ir=4
time=4445, red=5, ir=0
time=4455, red=19, ir=0
time=4465, red=1, ir=0
time=4475, red=0, ir=3
time=4485, red=0, ir=1
time=4495, red=0, ir=0
time=4505, red=1, ir=0
time=4515, red=9, ir=4
time=4525, red=10, ir=0
time=4535, red=7, ir=8
time=4545, red=9, ir=0
time=4555, red=5, ir=0
time=4565, red=7, ir=0
time=4575, red=0, ir=18
time=4585, red=6, ir=3
time=4595, red=8, ir=0
time=4605, red=0, ir=1
time=4615, red=7, ir=0
time=4625, red=10, ir=8
time=4635, red=14, ir=7
time=4645, red=20, ir=8
time=4655, red=2, ir=7
time=4665, red=2, ir=17
time=4675, red=12, ir=2
time=4685, red=7, ir=1
time=4695, red=3, ir=0
time=4705, red=9, ir=8
time=4715, red=3, ir=11
time=4725, red=7, ir=1
time=4735, red=2, ir=0
time=4745, red=2, ir=9
time=4755, red=0, ir=0
time=4765, red=15, ir=5
time=4775, red=8, ir=12
time=4785, red=0, ir=3
time=4795, red=9, ir=10
time=4805, red=3, ir=17
time=4815, red=0, ir=0
time=4825, red=0, ir=1
time=4835, red=0, ir=0
time=4845, red=1, ir=6
time=4855, red=4, ir=0
time=4865, red=0, ir=2
time=4875, red=6, ir=2
time=4885, red=4, ir=0
time=4895, red=3, ir=0
time=4905, red=0, ir=8
time=4915, red=5, ir=5
time=4925, red=8, ir=15
time=4935, red=3, ir=0
time=4945, red=0, ir=0
time=4955, red=0, ir=0
time=4965, red=15, ir=3
time=4975, red=0, ir=5
time=4985, red=3, ir=0
time=4995, red=1, ir=8
time=5005, red=15, ir=5
time=5015, red=6, ir=10
time=5025, red=0, ir=7
time=5035, red=7, ir=2
time=5045, red=12, ir=4
time=5055, red=9, ir=0
time=5065, red=5, ir=4
time=5075, red=6, ir=3
time=5085, red=0, ir=0
time=5095, red=2, ir=2
time=5105, red=0, ir=7
time=5115, red=5, ir=0
time=5125, red=0, ir=3
time=5135, red=0, ir=0
time=5145, red=7, ir=0
time=5155, red=0, ir=2
time=5165, red=4, ir=2
time=5175, red=0, ir=2
time=5185, red=9, ir=5
time=5195, red=10, ir=2
time=5205, red=7, ir=5
time=5215, red=2, ir=1
time=5225, red=0, ir=0
time=5235, red=17, ir=8
time=5245, red=5, ir=13
time=5255, red=0, ir=10
time=5265, red=4, ir=0
time=5275, red=13, ir=0
time=5285, red=3, ir=5
time=5295, red=7, ir=13
time=5305, red=5, ir=0
time=5315, red=0, ir=0
time=5325, red=0, ir=2
time=5335, red=4, ir=12
time=5345, red=2, ir=8
time=5355, red=3, ir=11
time=5365, red=13, ir=4
time=5375, red=0, ir=0
time=5385, red=0, ir=0
time=5395, red=0, ir=7
time=5405, red=7, ir=9
time=5415, red=15, ir=0
time=5425, red=4, ir=4
time=5435, red=0, ir=0
time=5445, red=0, ir=9
time=5455, red=3, ir=7
time=5465, red=0, ir=8
time=5475, red=0, ir=14
time=5485, red=0, ir=0
time=5495, red=1, ir=9
time=5505, red=16, ir=6
time=5515, red=3, ir=14
time=5525, red=1, ir=6
time=5535, red=16, ir=3
time=5545, red=6, ir=10
time=5555, red=13, ir=0
time=5565, red=8, ir=0
time=5575, red=0, ir=0
time=5585, red=10, ir=8
time=5595, red=0, ir=2
time=5605, red=0, ir=6
time=5615, red=4, ir=0
time=5625, red=0, ir=1
time=5635, red=0, ir=3
time=5645, red=0, ir=5
time=5655, red=4, ir=0
time=5665, red=5, ir=2
time=5675, red=58084, ir=58121
time=5685, red=63004, ir=74651
time=5695, red=63009, ir=90965
time=5705, red=62979, ir=107260
time=5715, red=62973, ir=117636
time=5725, red=62961, ir=117209
time=5735, red=62954, ir=117215
time=5745, red=62969, ir=117212
time=5755, red=62963, ir=117209
time=5765, red=62957, ir=117177
time=5775, red=62952, ir=117180
time=5785, red=62946, ir=117142
time=5795, red=62937, ir=117127
time=5805, red=62903, ir=117107
time=5815, red=62914, ir=117093
time=5825, red=62906, ir=117077
time=5835, red=62893, ir=117094
time=5845, red=62900, ir=117086
time=5855, red=62905, ir=117091
time=5865, red=62884, ir=117091
time=5875, red=62892, ir=117089
time=5885, red=62876, ir=117089
time=5895, red=62863, ir=117091
time=5905, red=62855, ir=117054
time=5915, red=62861, ir=117033
time=5925, red=62847, ir=117012
time=5935, red=62828, ir=116986
time=5945, red=62823, ir=116970
time=5955, red=62823, ir=116957
time=5965, red=62827, ir=116979
time=5975, red=62827, ir=116991
time=5985, red=62831, ir=116999
HR=-999, SP=-1
time=6012, red=62832, ir=116999
time=6016, red=62811, ir=116970
time=6024, red=62810, ir=116975
time=6034, red=62802, ir=116963
time=6044, red=62806, ir=116954
time=6054, red=62788, ir=116918
time=6064, red=62779, ir=116923
time=6074, red=62772, ir=116920
time=6084, red=62780, ir=116914
time=6094, red=62775, ir=116923
time=6104, red=62767, ir=116948
time=6114, red=62789, ir=116953
time=6124, red=62804, ir=116986
time=6134, red=62800, ir=116996
time=6144, red=62791, ir=116955
time=6154, red=62775, ir=116960
time=6164, red=62782, ir=116947
time=6174, red=62761, ir=116935
time=6184, red=62770, ir=116952
time=6194, red=62766, ir=116941
time=6204, red=62762, ir=116946
time=6214, red=62756, ir=116940
time=6224, red=62756, ir=116949
time=6234, red=62771, ir=116964
time=6244, red=62770, ir=116971
time=6254, red=62769, ir=116965
time=6264, red=62761, ir=116979
time=6274, red=62765, ir=117006
time=6284, red=62759, ir=116991
time=6294, red=62769, ir=116995
time=6304, red=62755, ir=116999
time=6314, red=62755, ir=116983
time=6324, red=62737, ir=117039
time=6334, red=62753, ir=116996
time=6344, red=62761, ir=116991
time=6354, red=62748, ir=116987
time=6364, red=62748, ir=117001
time=6374, red=62740, ir=117003
time=6384, red=62744, ir=117002
time=6394, red=62738, ir=117019
time=6404, red=62744, ir=117018
time=6414, red=62744, ir=117027
time=6424, red=62743, ir=117016
time=6434, red=62745, ir=117047
time=6444, red=62743, ir=117049
time=6454, red=62735, ir=117045
time=6464, red=62744, ir=117057
time=6474, red=62724, ir=117031
time=6484, red=62736, ir=117040
time=6494, red=62734, ir=117037
time=6504, red=62726, ir=117038
time=6514, red=62714, ir=117045
time=6524, red=62722, ir=117065
time=6534, red=62729, ir=117054
time=6544, red=62728, ir=117064
time=6554, red=62719, ir=117040
time=6564, red=62718, ir=117044
time=6574, red=62722, ir=117042
time=6584, red=62721, ir=117030
time=6594, red=62703, ir=117032
time=6604, red=62707, ir=117022
time=6614, red=62681, ir=116999
time=6624, red=62697, ir=117015
time=6634, red=62693, ir=116990
time=6644, red=62685, ir=117018
time=6654, red=62692, ir=117003
time=6664, red=62702, ir=117000
time=6674, red=62671, ir=116981
time=6684, red=62665, ir=116964
time=6694, red=62665, ir=116969
time=6704, red=62666, ir=116962
time=6714, red=62670, ir=116975
time=6724, red=62662, ir=116975
time=6734, red=62666, ir=116973
time=6744, red=62667, ir=116980
time=6754, red=62666, ir=116989
time=6764, red=62661, ir=116974
time=6774, red=62671, ir=116993
time=6784, red=62648, ir=116970
time=6794, red=62658, ir=116948
time=6804, red=62641, ir=116943
time=6814, red=62649, ir=116941
time=6824, red=62644, ir=116922
time=6834, red=62643, ir=116915
time=6844, red=62636, ir=116894
time=6854, red=62627, ir=116891
time=6864, red=62631, ir=116880
time=6874, red=62627, ir=116858
time=6884, red=62616, ir=116834
time=6894, red=62623, ir=116833
time=6904, red=62623, ir=116810
time=6914, red=62620, ir=116815
time=6924, red=62619, ir=116814
time=6934, red=62629, ir=116793
time=6944, red=62618, ir=116785
time=6954, red=62612, ir=116784
time=6964, red=62614, ir=116780
time=6974, red=62606, ir=116789
time=6984, red=62620, ir=116794
time=6994, red=62627, ir=116788
HR=-999, SP=-1
time=7004, red=62634, ir=116796
time=7014, red=62627, ir=116795
time=7024, red=62628, ir=116774
time=7034, red=62628, ir=116794
time=7044, red=62630, ir=116777
time=7054, red=62618, ir=116760
time=7064, red=62620, ir=116751
time=7074, red=62616, ir=116759
time=7084, red=62613, ir=116754
time=7094, red=62592, ir=116766
time=7104, red=62609, ir=116741
time=7114, red=62614, ir=116747
time=7124, red=62609, ir=116764
time=7134, red=62602, ir=116764
time=7144, red=62612, ir=116762
time=7154, red=62604, ir=116769
time=7164, red=62602, ir=116763
time=7174, red=62602, ir=116758
time=7184, red=62589, ir=116764
time=7194, red=62592, ir=116748
time=7204, red=62585, ir=116750
time=7214, red=62581, ir=116732
time=7224, red=62576, ir=116735
time=7234, red=62579, ir=116712
time=7244, red=62569, ir=116722
time=7254, red=62572, ir=116709
time=7264, red=62565, ir=116698
time=7274, red=62551, ir=116683
time=7284, red=62548, ir=116676
time=7294, red=62543, ir=116664
time=7304, red=62558, ir=116665
time=7314, red=62549, ir=116682
time=7324, red=62567, ir=116684
time=7334, red=62542, ir=116674
time=7344, red=62557, ir=116685
time=7354, red=62552, ir=116697
time=7364, red=62554, ir=116685
time=7374, red=62557, ir=116690
time=7384, red=62560, ir=116707
time=7394, red=62551, ir=116708
time=7404, red=62551, ir=116712
time=7414, red=62535, ir=116709
time=7424, red=62551, ir=116709
time=7434, red=62554, ir=116717
time=7444, red=62547, ir=116730
time=7454, red=62554, ir=116724
time=7464, red=62547, ir=116713
time=7474, red=62535, ir=116726
time=7484, red=62540, ir=116745
time=7494, red=62552, ir=116751
time=7504, red=62556, ir=116748
time=7514, red=62548, ir=116734
time=7524, red=62540, ir=116747
time=7534, red=62554, ir=116734
time=7544, red=62556, ir=116742
time=7554, red=62543, ir=116737
time=7564, red=62546, ir=116728
time=7574, red=62527, ir=116729
time=7584, red=62557, ir=116722
time=7594, red=62540, ir=116740
time=7604, red=62535, ir=116733
time=7614, red=62549, ir=116751
time=7624, red=62538, ir=116754
time=7634, red=62535, ir=116735
time=7644, red=62543, ir=116737
time=7654, red=62522, ir=116733
time=7664, red=62526, ir=116756
time=7674, red=62542, ir=116776
time=7684, red=62534, ir=116764
time=7694, red=62544, ir=116788
time=7704, red=62546, ir=116778
time=7714, red=62539, ir=116797
time=7724, red=62535, ir=116777
time=7734, red=62535, ir=116788
time=7744, red=62540, ir=116780
time=7754, red=62536, ir=116784
time=7764, red=62544, ir=116791
time=7774, red=62549, ir=116793
time=7784, red=62535, ir=116794
time=7793, red=62529, ir=116801
time=7803, red=62533, ir=116797
time=7813, red=62527, ir=116787
time=7823, red=62538, ir=116785
time=7833, red=62529, ir=116783
time=7843, red=62516, ir=116755
time=7853, red=62523, ir=116762
time=7863, red=62510, ir=116743
time=7873, red=62511, ir=116756
time=7883, red=62512, ir=116738
time=7893, red=62510, ir=116760
time=7903, red=62540, ir=116772
time=7913, red=62530, ir=116785
time=7923, red=62515, ir=116778
time=7933, red=62519, ir=116790
time=7943, red=62523, ir=116793
time=7953, red=62526, ir=116796
time=7963, red=62528, ir=116802
time=7973, red=62521, ir=116806
time=7983, red=62511, ir=116809
time=7993, red=62508, ir=116797
HR=-999, SP=-1
time=8017, red=62517, ir=116764
time=8023, red=62499, ir=116759
time=8033, red=62514, ir=116782
time=8043, red=62509, ir=116766
time=8053, red=62519, ir=116759
time=8063, red=62510, ir=116747
time=8073, red=62507, ir=116745
time=8083, red=62511, ir=116729
time=8093, red=62505, ir=116717
time=8103, red=62510, ir=116703
time=8113, red=62502, ir=116707
time=8123, red=62505, ir=116686
time=8133, red=62500, ir=116686
time=8143, red=62489, ir=116645
time=8153, red=62490, ir=116636
time=8163, red=62490, ir=116624
time=8173, red=62490, ir=116597
time=8183, red=62483, ir=116599
time=8193, red=62493, ir=116581
time=8203, red=62478, ir=116582
time=8213, red=62496, ir=116571
time=8223, red=62493, ir=116561
time=8233, red=62495, ir=116554
time=8243, red=62501, ir=116541
time=8253, red=62497, ir=116535
time=8263, red=62504, ir=116530
time=8273, red=62500, ir=116511
time=8283, red=62479, ir=116499
time=8293, red=62475, ir=116498
time=8303, red=62476, ir=116465
time=8313, red=62475, ir=116475
time=8323, red=62473, ir=116468
time=8333, red=62491, ir=116462
time=8343, red=62476, ir=116472
time=8353, red=62473, ir=116464
time=8363, red=62469, ir=116483
time=8373, red=62464, ir=116467
time=8383, red=62481, ir=116465
time=8393, red=62475, ir=116461
time=8403, red=62465, ir=116474
time=8413, red=62466, ir=116482
time=8423, red=62454, ir=116477
time=8433, red=62465, ir=116481
time=8443, red=62471, ir=116492
time=8453, red=62469, ir=116502
time=8463, red=62468, ir=116507
time=8473, red=62465, ir=116509
time=8483, red=62449, ir=116505
time=8493, red=62457, ir=116493
time=8503, red=62443, ir=116487
time=8513, red=62453, ir=116480
time=8523, red=62451, ir=116496
time=8533, red=62464, ir=116527
time=8543, red=62463, ir=116529
time=8553, red=62470, ir=116537
time=8563, red=62472, ir=116548
time=8573, red=62448, ir=116548
time=8583, red=62442, ir=116531
time=8593, red=62446, ir=116541
time=8603, red=62441, ir=116530
time=8613, red=62438, ir=116525
time=8623, red=62442, ir=116519
time=8633, red=62444, ir=116517
time=8643, red=62454, ir=116525
time=8653, red=62460, ir=116555
time=8663, red=62463, ir=116556
time=8673, red=62452, ir=116580
time=8683, red=62452, ir=116588
time=8693, red=62451, ir=116584
time=8703, red=62461, ir=116578
time=8713, red=62455, ir=116580
time=8723, red=62446, ir=116568
time=8733, red=62458, ir=116589
time=8743, red=62465, ir=116576
time=8753, red=62455, ir=116583
time=8763, red=62444, ir=116572
time=8773, red=62449, ir=116573
time=8783, red=62447, ir=116587
time=8793, red=62435, ir=116591
time=8803, red=62446, ir=116588
time=8813, red=62440, ir=116606
time=8823, red=62455, ir=116618
time=8833, red=62438, ir=116592
time=8843, red=62435, ir=116579
time=8853, red=62455, ir=116602
time=8863, red=62442, ir=116588
time=8873, red=62435, ir=116593
time=8883, red=62440, ir=116606
time=8893, red=62434, ir=116597
time=8903, red=62445, ir=116590
time=8913, red=62445, ir=116607
time=8923, red=62437, ir=116599
time=8933, red=62443, ir=116608
time=8943, red=62437, ir=116596
time=8953, red=62441, ir=116599
time=8963, red=62441, ir=116601
time=8973, red=62439, ir=116614
time=8983, red=62439, ir=116609
time=8993, red=62459, ir=116622
time=9003, red=62440, ir=116621
HR=-999, SP=-1
time=9013, red=62465, ir=116635
time=9023, red=62457, ir=116628
time=9033, red=62455, ir=116626
time=9043, red=62449, ir=116636
time=9053, red=62437, ir=116630
time=9063, red=62431, ir=116634
time=9073, red=62457, ir=116643
time=9083, red=62447, ir=116662
time=9093, red=62447, ir=116671
time=9103, red=62448, ir=116682
time=9113, red=62460, ir=116704
time=9123, red=62458, ir=116681
time=9133, red=62458, ir=116684
time=9143, red=62458, ir=116688
time=9153, red=62454, ir=116704
time=9163, red=62455, ir=116699
time=9173, red=62464, ir=116700
time=9183, red=62450, ir=116702
time=9193, red=62483, ir=116709
time=9203, red=62468, ir=116707
time=9213, red=62469, ir=116715
time=9223, red=62469, ir=116724
time=9233, red=62469, ir=116713
time=9243, red=62471, ir=116695
time=9253, red=62468, ir=116709
time=9263, red=62479, ir=116691
time=9273, red=62472, ir=116678
time=9283, red=62467, ir=116668
time=9293, red=62446, ir=116641
time=9303, red=62463, ir=116629
time=9313, red=62451, ir=116626
time=9323, red=62441, ir=116621
time=9333, red=62450, ir=116589
time=9343, red=62450, ir=116557
time=9353, red=62446, ir=116536
time=9363, red=62433, ir=116522
time=9373, red=62447, ir=116508
time=9383, red=62447, ir=116483
time=9393, red=62443, ir=116466
time=9403, red=62447, ir=116444
